ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,,,,
XAO 4480.9 at 16:36 13/8/2010  Report at 19:07 Friday 13/8/2010. Processed 20:04 Saturday 14/8/2010.,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS ¢,P/E Ratio,Div ¢ Shr,Div Cvr,Div Yld %,Franked,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low
AIV,339.976,19.638,7.383,0.008,-,-,-1.49,-,-,-,-,,Activex Ltd,,0.089,,0.076,0.088,0.095,0.089,2.30,0.14,0.05
ADU,2564.38,112.86,12.284,0.217,-,-,-12.87,-,-,-,-,,Adamus Res,,0.555,0.5,0.545,0.555,0.58,0.50,3.21,0.595,0.303
ADD,493.101,22.228,26.639,0.004,0.02,1.1,-0.96,-,-,-,-,,Adavale Resource,,0.023,-0.1,0.024,0.027,0.027,0.023,-1.87,0.065,0.023
ADE,635.263,49.126,26.801,0.022,-,-,0.97,9.8,-,-,-,,Adelaide Energy,,0.095,0.4,0.093,0.095,0.095,0.091,6.69,0.215,0.08
ADN,563.787,35.322,30.185,0.018,-,-,-0.56,-,-,-,-,,Adelaide Res,,0.165,-1,0.16,0.17,0.175,0.145,-3.42,0.395,0.11
ADI,-,176.505,38.158,0.072,-,-,-4.27,-,-,-,-,,Adelphi Energy,,0.41,,-,-,0.41,0.41,2.30,0.425,0.063
ABY,3188.49,120.431,274.139,0.29,1.51,0.6,19.61,4.7,-,-,-,,Aditya Birla,,0.925,-4,0.915,0.925,0.98,0.85,-1.85,1.65,0.62
ADY,117358,2282.77,5158.39,0.021,-,-,0.09,10.0,-,-,-,,Admiralty Res,,0.009,0.2,0.008,0.009,0.01,0.007,30.87,0.025,0.005
AVD,676.519,11.63,9.739,0.002,-,-,-3.1,-,-,-,-,,Advance Energy,,0.01,,0.01,0.015,0.01,0.01,2.30,0.125,0.007
ADX,3477.42,235.472,113.934,0.066,-,-,-0.89,-,-,-,-,,ADX Energy Ltd,,0.195,-0.5,0.19,0.195,0.195,0.175,-0.20,0.265,0.081
ADXO,28.334,5.327,-,0.001,-,-,-,-,-,-,-,,  opt mar11,,0.058,-2.1,0.058,0.079,0.079,0.058,-24.28,0.09,0.05
AED,1382.36,48.658,78.489,0.1,1.03,0.5,-48.17,-,-,-,-,,AED Oil Ltd,,0.495,-1.5,0.49,0.495,0.52,0.475,-0.64,0.755,0.435
AFR,419.54,32.263,20.618,0.027,-,-,-1.13,-,-,-,-,,African Energy Res cdi,,0.095,0.3,0.086,0.088,0.095,0.092,5.56,0.24,0.059
AAE,58.999,106.164,-,0.005,-,-,15.8,0.1,-,-,-,,Agri Energy Ltd,,0.012,,0.011,0.012,0.012,0.011,2.30,0.027,0.009
ALG,-,1.204,0.089,0.004,-,-,-1.34,-,-,-,-,,Alamar Res Ltd,,0.19,,0.19,0.22,0.19,0.19,2.30,0.245,0.145
ALGO,-,0.022,-,-,-,-,-,-,-,-,-,,  opt mar13,,0.03,,0.02,0.08,0.03,0.03,2.30,0.03,0.03
AUQ,52.761,6.298,7.474,0.009,-,-,-1.9,-,-,-,-,,Alara Res Ltd,,0.11,0.5,0.105,0.125,0.11,0.10,7.06,0.25,0.055
ALY,1651.01,74.364,41.512,0.032,-,-,-3.2,-,-,-,-,,Alchemy Resource,,0.415,-6.5,0.415,0.42,0.50,0.40,-11.24,1.27,0.205
ALYO,1331.1,12.185,5.532,0.003,-,-,-,-,-,-,-,,  opt aug10,,0.17,-4,0.145,0.17,0.22,0.16,-16.75,0.96,0.05
AYN,20363.7,244.403,-,0.018,-,-,-6.05,-,-,-,-,,Alcyone Res Ltd,,0.024,-0.2,0.022,0.024,0.027,0.022,-5.39,0.06,0.02
AYNOB,-,-,-,-,-,-,-,-,-,-,-,,  opt sep11,,-,,-,-,0.021,0.021,2.30,0.021,0.021
ALK,6930.56,50.484,32.243,0.103,-,-,0.93,44.6,-,-,-,,Alkane Res Ltd,,0.415,,0.41,0.415,0.46,0.395,2.30,0.49,0.23
AGS,815.007,57.469,107.422,0.113,-,-,-1.97,-,-,-,-,,Alliance Res,,0.33,-1,0.325,0.34,0.35,0.32,-0.64,0.865,0.28
ALD,3068.66,105.936,58.375,0.364,0.26,1.3,-3.42,-,-,-,-,,Allied Gold Ltd,,0.35,,0.35,0.355,0.36,0.335,2.30,0.545,0.25
AYR,737.623,25.615,6.81,0.002,-,-,-0.62,-,-,-,-,,Alloy Res,,0.02,-0.5,0.02,0.024,0.022,0.02,-17.70,0.042,0.019
AOH,3956.25,90.435,707.966,0.031,-,-,-1.09,-,-,-,-,,Altona Min Ltd,,0.125,-1.5,0.12,0.125,0.14,0.12,-8.42,0.29,0.089
AJM,766.963,19.814,8.34,0.023,-,-,-5.11,-,-,-,-,,Altura Min Ltd,,0.12,-1,0.115,0.12,0.135,0.12,-5.39,0.359,0.117
AWC,188409,2879.58,2408.96,4.283,1.22,1.4,0.59,297.5,4.22,0.14,2.40,f,Alumina Ltd,,1.755,11.5,1.755,1.76,1.77,1.625,9.31,2.06,1.45
AMU,4156.96,88.586,28.468,0.071,0.34,0.7,-10.17,-,-,-,-,,Amadeus Energy,,0.235,-2,0.23,0.235,0.26,0.215,-5.55,0.335,0.175
AXZ,36.447,2.193,2.019,0.008,-,-,-2.13,-,-,-,-,,Amex Res,,0.15,-1,0.115,0.15,0.16,0.14,-3.95,0.25,0.115
AMX,2577.3,101.477,39.57,0.309,-,-,-7,-,-,-,-,,Ampella Min,,1.74,6,1.735,1.74,1.76,1.56,5.87,1.94,0.345
AHR,16.5,8.42,2.729,0.005,-,-,-2.05,-,-,-,-,,Anchor Res,,0.135,-0.5,0.135,0.15,0.14,0.135,-1.27,0.28,0.077
AND,4001.81,62.223,65.834,2.013,-,-,-4.64,-,-,-,-,,Andean Res Ltd,,4.27,29,4.24,4.30,4.42,3.80,9.58,4.42,2.00
ATM,-,0.012,0.012,2.289,0.10,12.0,0.7,171.4,1.37,0.51,1.14,,Aneka Tambang cdi,,1.20,1.4,-,-,1.186,1.186,3.45,1.30,1.02
AAR,4160.23,265.327,111.315,0.021,-,-,-0.14,-,-,-,-,,Anglo Aust,,0.04,0.3,0.038,0.04,0.041,0.036,10.41,0.066,0.018
AGG,219.405,2.533,4.38,0.874,8.69,1.1,-99.23,-,3.87,-,0.39,,Anglogold Ashanti,,9.80,78,9.50,9.80,9.85,9.06,10.94,10.50,7.65
AZZ,12173.7,228.518,65.653,0.138,-,-,-1.6,-,-,-,-,,Antares Energy,,0.46,-4,0.455,0.46,0.505,0.415,-5.70,0.885,0.21
AVM,206.652,3.708,6.699,0.028,-,-,-23.97,-,-,-,-,,Anvil Min cdi,,2.99,-19,2.99,3.30,3.30,2.96,-3.68,4.56,2.59
AAL,-,2.115,1.629,0.01,-,-,1.53,2.6,-,-,-,,Apac Coal,,0.04,,0.027,0.04,0.04,0.04,2.30,0.08,0.035
AXM,58137.5,1993.5,611.716,0.071,-,-,-26.39,-,-,-,-,,Apex Min NL,,0.02,-0.1,0.02,0.021,0.022,0.019,-2.46,0.114,0.014
AXMO,16297.5,268.701,-,0.003,-,-,-,-,-,-,-,,  opt nov12,,0.005,0.1,0.004,0.005,0.005,0.004,27.30,0.025,0.004
AQQ,409.999,9,-,0.01,-,-,-,-,-,-,-,,Aphrodite Gold,,0.125,-0.5,0.125,0.135,0.13,0.12,-1.55,0.175,0.12
AQQO,90,4.213,-,0.001,-,-,-,-,-,-,-,,  opt dec13,,0.029,-0.1,0.029,0.03,0.03,0.029,-1.04,0.035,0.025
AZO,94.849,31.026,-,0.047,-,-,-,-,-,-,-,,Apollo Gas Ltd,,0.56,-2,0.54,0.56,0.61,0.52,-1.15,0.87,0.35
AON,116.18,14.36,8.015,0.017,-,-,-6.59,-,-,-,-,,Apollo Min Ltd,,0.11,-0.5,0.11,0.14,0.125,0.11,-2.05,0.40,0.097
AONO,74,0.589,-,-,-,-,-,-,-,-,-,,  opt nov11,,0.01,-1,0.005,0.015,0.02,0.01,-47.70,0.025,0.01
AQP,10056.3,262.524,149.067,2.065,-,-,20.79,21.5,2.26,9.20,0.51,,Aquarius Platinum,,4.46,-12,4.45,4.54,4.78,4.37,-0.32,7.95,3.89
AQA,2360.97,110.993,77.828,2.685,-,-,-14.8,-,-,-,-,,Aquila Res,,8.33,13,8.23,8.34,8.33,7.85,3.88,11.38,5.846
ARU,8701.06,98.944,68.807,0.203,-,-,-5.1,-,-,-,-,,Arafura Resource,,0.70,-5.5,0.69,0.70,0.795,0.60,-4.99,1.285,0.38
AAG,656.94,55.845,1.711,0.034,-,-,-3.87,-,-,-,-,,Aragon Res,,0.17,-1.5,0.16,0.17,0.18,0.15,-5.81,0.27,0.09
AAGO,-,3.24,0.635,-,-,-,-,-,-,-,-,,  opt sep10,,0.006,,0.001,0.01,0.006,0.006,2.30,0.05,0.003
ARX,2640.28,139.145,16.993,0.007,-,-,8.42,0.2,-,-,-,,ARC Explore Ltd,,0.02,0.2,0.021,0.022,0.021,0.017,13.41,0.065,0.015
ARXO,-,4.487,0.246,-,-,-,-,-,-,-,-,,  opt jun12,,0.001,,0.001,0.009,0.004,0.004,2.30,0.016,0.001
ARXOA,300,47.016,-,-,-,-,-,-,-,-,-,,  opt jan11,,0.003,0.1,0.001,0.003,0.003,0.002,52.30,0.026,0.002
AXE,85.929,5.468,4.443,0.007,-,-,-1.93,-,-,-,-,,Archer Explore,,0.105,,0.105,0.11,0.105,0.096,2.30,0.21,0.085
ARD,758.095,18.689,7.222,0.008,-,-,-3.42,-,-,-,-,,Argent Min,,0.20,-2.5,0.20,0.23,0.23,0.20,-8.81,0.24,0.10
ARDO,30,6.065,2.312,0.001,-,-,-,-,-,-,-,,  opt jun11,,0.025,-1,0.025,0.033,0.035,0.025,-26.27,0.06,0.015
AXT,1401.14,40.263,8.914,0.004,-,-,0.76,5.7,-,-,-,,Argo Explore,,0.043,-1.5,0.043,0.049,0.058,0.042,-23.56,0.115,0.034
ARE,500.356,30.372,41.434,0.012,-,-,0.61,11.8,-,-,-,,Argonaut Res,,0.072,0.5,0.073,0.076,0.072,0.067,9.76,0.105,0.051
AGY,194,4.354,2.032,0.002,-,-,-0.53,-,-,-,-,,Argosy Min cdi,,0.02,-0.1,0.015,0.02,0.023,0.02,-2.46,0.13,0.018
AOE,-,1139.36,670.974,3.436,2.13,2.2,15.38,30.4,-,-,-,,Arrow Energy,,4.68,,-,-,4.68,4.68,2.30,5.31,3.26
ARV,11999.1,55.554,5.29,0.012,-,-,0.31,18.7,-,-,-,,Artemis Res,,0.058,0.4,0.058,0.06,0.066,0.054,9.70,0.199,0.035
ARVOB,2458.95,9.252,-,0.002,-,-,-,-,-,-,-,,  opt jun11,,0.02,0.4,0.015,0.019,0.023,0.016,27.30,0.058,0.009
AAJ,116.025,1.261,-,0.004,-,-,-,-,-,-,-,,Aruma Res Ltd,,0.155,-1,0.155,0.17,0.165,0.155,-3.76,0.19,0.155
ATN,1883.2,84.663,52.34,0.007,-,-,-0.83,-,-,-,-,,Ashburton Min,,0.014,-0.2,0.013,0.015,0.016,0.014,-10.20,0.099,0.01
AKM,6004.24,131.652,19.755,0.022,-,-,-7.45,-,-,-,-,,Aspire Min Ltd,,0.081,-0.6,0.081,0.083,0.087,0.078,-4.60,0.18,0.02
ARO,18928.6,2356.44,53.355,0.009,-,-,-0.2,-,-,-,-,,Astro Res NL,,0.006,-0.1,0.006,0.007,0.008,0.006,-11.99,0.016,0.003
AROOB,1080,182.259,20.884,-,-,-,-,-,-,-,-,,  opt nov12,,0.002,-0.1,0.002,0.003,0.003,0.002,-31.04,0.007,0.002
AHN,578.388,5.368,3.11,0.006,-,-,-0.62,-,-,-,-,,Athena Res,,0.095,,0.085,0.095,0.105,0.095,2.30,0.12,0.035
AHNOA,-,1.151,-,0.001,-,-,-,-,-,-,-,,  opt apr12,,0.03,,0.034,-,0.03,0.03,2.30,0.031,0.017
ATV,5402.21,55.238,51.153,0.015,-,-,-0.25,-,-,-,-,,Atlantic Gold NL,,0.039,-0.1,0.037,0.039,0.041,0.036,-0.20,0.10,0.034
ATVCD,-,0.132,-,-,-,-,-,-,-,-,-,,  ctg,,0.012,,-,0.03,0.012,0.012,2.30,0.03,0.011
ATVOA,-,2.74,12.162,-,-,-,-,-,-,-,-,,  opt jan11,,0.01,,0.001,0.01,0.01,0.01,2.30,0.045,0.008
AGO,20390.4,634.321,327.178,1.038,-,-,-15.5,-,-,-,-,,Atlas Iron Ltd,,2.19,2,2.18,2.19,2.29,2.07,3.22,3.05,1.57
ATQ,1215.02,41.814,3.877,0.033,-,-,-6.9,-,-,-,-,,Atomic Res,,0.29,-1,0.285,0.29,0.31,0.28,-1.04,0.33,0.092
ATQO,600,3.74,1.527,0.002,-,-,-,-,-,-,-,,  opt aug11,,0.086,-2.4,0.086,0.105,0.105,0.086,-19.52,0.11,0.015
ACZ,-,1.008,1.197,0.005,-,-,-0.49,-,-,-,-,,Atticus Resource,,0.18,,0.16,0.18,0.18,0.18,2.30,0.26,0.12
ACZO,112.5,0.595,0.645,-,-,-,-,-,-,-,-,,  opt sep12,,0.031,-1.4,0.031,0.049,0.031,0.03,-28.81,0.09,0.03
AUK,549.136,21.073,15.142,0.02,-,-,-0.82,-,-,-,-,,Augur Res Ltd,,0.18,-2,0.18,0.18,0.205,0.18,-7.70,0.25,0.024
AUJ,619.393,20.042,3.262,0.009,-,-,-0.66,-,-,-,-,,Augustus Min,,0.22,,0.19,0.24,0.225,0.16,2.30,0.47,0.15
AEE,293.446,47.48,7.653,0.014,-,-,-3.57,-,-,-,-,,Aura Energy,,0.165,2.5,0.16,0.17,0.165,0.14,20.15,0.33,0.12
AGU,3386.35,99.202,28.304,0.006,-,-,-4.35,-,-,-,-,,Aurium Res,,0.02,,0.018,0.02,0.02,0.019,2.30,0.075,0.015
AGUOA,100,19.74,-,-,-,-,-,-,-,-,-,,  opt sep12,,0.007,,0.004,0.007,0.007,0.007,2.30,0.025,0.006
ARM,580.654,77.331,11.531,0.04,-,-,-5.78,-,-,-,-,,Aurora Min Ltd,,0.38,-1.5,0.38,0.385,0.41,0.355,-1.50,1.26,0.25
AUT,6224.04,98.607,10.664,0.293,-,-,-1.8,-,-,-,-,,Aurora Oil & Gas,,1.06,14,1.05,1.06,1.06,0.915,17.51,1.06,0.11
AXO,1932.85,206.906,37.401,0.143,-,-,-7.57,-,-,-,-,,Aurox Res,,0.73,1.5,0.715,0.725,0.76,0.68,4.40,0.985,0.235
AIW,1994.21,40.994,24.355,0.006,-,-,3.36,1.1,-,-,-,,Ausamerican Min,,0.038,-0.6,0.036,0.04,0.044,0.036,-11.34,0.155,0.03
AUC,4815.82,31.427,-,0.016,-,-,-0.39,-,-,-,-,,Ausgold Ltd,,0.29,-1,0.29,0.30,0.36,0.24,-1.04,0.36,0.12
AUCO,2715.35,16.364,-,0.007,-,-,-,-,-,-,-,,  opt mar13,,0.13,-1,0.125,0.135,0.175,0.098,-4.85,0.175,0.035
AOA,60,3.593,1.165,0.008,-,-,0.86,26.7,-,-,-,,Ausmon Resources,,0.23,1.5,0.215,0.235,0.235,0.23,9.27,0.34,0.18
AQD,475.508,24.016,31.351,0.027,-,-,-2.98,-,-,-,-,,Ausquest Ltd,,0.12,,0.115,0.125,0.125,0.12,2.30,0.20,0.105
AQR,2428.82,171.658,5.628,0.081,-,-,-0.74,-,-,-,-,,Aussie Q Res,,0.595,-5,0.595,0.60,0.685,0.58,-5.45,0.79,0.053
ABZ,584.069,15.803,-,0.016,-,-,-,-,-,-,-,,Aust Bauxite Ltd,,0.53,2,0.52,0.53,0.56,0.48,6.22,0.56,0.25
AGV,3053.11,47.771,2.724,0.008,-,-,-2.62,-,-,-,-,,Aust Gold Invest,,0.11,-3,0.105,0.115,0.145,0.10,-19.13,0.16,0.015
AKA,-,14.786,-,0.008,-,-,-,-,-,-,-,,Aust Min Min,,0.18,,0.145,0.185,0.18,0.18,2.30,0.235,0.12
AKAO,-,0.983,-,-,-,-,-,-,-,-,-,,  opt oct11,,0.016,,0.016,0.037,0.016,0.016,2.30,0.04,0.015
AUZ,38582.8,4560.85,225.637,0.007,-,-,0.05,2.0,-,-,-,,Aust Mines Ltd,,0.001,,0.001,0.002,0.002,0.001,2.30,0.002,0.001
AUZO,-,0.5,2.301,0.001,-,-,-,-,-,-,-,,  opt jun13,,0.001,,-,0.001,0.001,0.001,2.30,0.001,0.001
AOC,-,3.188,5.321,0.005,-,-,-3.81,-,-,-,-,,Aust Oil Co,,0.088,,0.083,0.105,0.088,0.088,2.30,0.16,0.07
AOCOA,-,2.149,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.015,,0.007,0.015,0.015,0.015,2.30,0.03,0.01
AOM,-,35.862,21.1,0.007,-,-,-0.07,-,-,-,-,,Aust Oriental,,0.003,,0.003,0.004,0.003,0.003,2.30,0.009,0.002
ARW,697.266,126.885,124.158,0.008,0.01,1.2,-1.56,-,-,-,-,,Aust Renewable,,0.012,0.1,0.011,0.012,0.012,0.011,11.39,0.033,0.009
AOK,2483.44,117.976,22.788,0.028,-,-,-2.29,-,-,-,-,,Austex Oil Ltd,,0.14,-1,0.13,0.14,0.145,0.13,-4.37,0.216,0.098
AOKO,252.74,9.948,-,-,-,-,-,-,-,-,-,,  opt dec11,,0.026,-0.1,0.025,0.029,0.027,0.026,-1.41,0.04,0.023
AKK,3512,332.845,28.249,0.01,-,-,-2.49,-,-,-,-,,Austin Explore,,0.033,-0.2,0.033,0.034,0.036,0.032,-3.42,0.071,0.027
AKKO,531,81.789,-,0.001,-,-,-,-,-,-,-,,  opt nov11,,0.008,-0.2,0.008,0.01,0.011,0.008,-17.70,0.031,0.007
APG,7554.23,162.61,90.685,0.033,-,-,-0.29,-,-,-,-,,Austpac Res NL,,0.039,,0.038,0.039,0.04,0.036,2.30,0.07,0.031
AGD,83,2.134,0.439,0.047,-,-,6.17,4.5,-,-,-,,Austral Gold,,0.28,,0.28,0.32,0.30,0.27,2.30,0.30,0.065
AZX,122.833,2.058,1.094,0.008,-,-,-3.35,-,-,-,-,,Auzex Res,*,0.14,2,0.12,0.14,0.15,0.12,18.96,0.26,0.09
AZXO,-,0.02,0.237,-,-,-,-,-,-,-,-,,  opt sep10,*,0.009,,-,-,0.009,0.009,2.30,0.015,0.006
AVI,1027.14,17.49,11.564,0.024,-,-,-0.68,-,-,-,-,,Avalon Min,,0.18,,0.17,0.18,0.18,0.17,2.30,0.297,0.109
AVB,18903.6,414.594,212.307,0.01,-,-,1.23,1.5,-,-,-,,Avanco Res Ltd,,0.019,-0.4,0.019,0.02,0.024,0.019,-15.09,0.044,0.014
AVBOB,4289.88,133.255,36.771,0.002,-,-,-,-,-,-,-,,  opt apr12,,0.009,-0.4,0.009,0.01,0.013,0.009,-28.47,0.027,0.006
AVA,2051.53,24.659,53.789,0.01,-,-,-10.74,-,-,-,-,,Aviva Corp,,0.082,-0.3,0.082,0.093,0.105,0.082,-1.23,0.16,0.056
AVO,7382.78,213.002,151.464,0.841,0.79,3.7,12.49,23.1,-,-,-,,Avoca Res,,2.89,11,2.86,2.90,2.94,2.73,6.25,2.99,1.48
AVZ,120,6.851,7.628,0.005,-,-,-4.1,-,-,-,-,,Avonlea Min,,0.079,0.9,0.072,0.08,0.079,0.079,15.15,0.17,0.07
AWE,17220.8,517.607,346.62,0.872,1.74,1.0,1.43,116.8,-,-,-,,AWE Ltd,,1.67,-3,1.665,1.67,1.725,1.615,0.53,3.17,1.465
AXC,110,6.437,9.734,0.001,-,-,-1.39,-,-,-,-,,AXG Min Ltd,,0.015,0.1,0.015,0.019,0.015,0.014,9.44,0.029,0.012
AXCO,-,3.01,3.009,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,2.30,0.005,0.001
AVQ,625,117.108,-,0.018,-,-,0.29,7.6,-,-,-,,Axiom Min Ltd cdi,,0.022,0.2,0.021,0.023,0.023,0.02,12.30,0.045,0.011
AZH,2058.87,51.385,5.528,0.016,-,-,-1.03,-,-,-,-,,Azimuth Res Ltd,,0.06,1,0.06,0.061,0.068,0.055,22.30,0.14,0.04
AZM,5750.27,241.423,30.619,0.089,-,-,-2.5,-,-,-,-,,Azumah Res,,0.415,2.5,0.415,0.425,0.44,0.38,8.71,0.53,0.10
AZS,9642.25,289.864,48.079,0.015,-,-,-0.78,-,-,-,-,,Azure Min,,0.043,-0.1,0.042,0.043,0.045,0.041,0.02,0.111,0.033
BND,407.542,16.344,7.763,0.102,-,-,-0.73,-,-,-,-,,Bandanna Energy,,0.80,-3,0.80,0.845,0.90,0.78,-1.32,0.97,0.39
BMN,7922.96,186.888,125.515,0.081,-,-,-7.84,-,-,-,-,,Bannerman Res,,0.40,-2.5,0.40,0.41,0.465,0.38,-3.58,1.43,0.24
BKP,1280.83,542.872,368.452,0.005,-,-,-0.03,-,-,-,-,,Baraka Pet,,0.003,,0.003,0.004,0.004,0.003,2.30,0.009,0.003
BAR,426.4,63.252,61.393,0.02,-,-,-1.89,-,-,-,-,,Barra Res,,0.062,0.3,0.06,0.063,0.062,0.055,7.38,0.17,0.045
BARO,-,1.317,8.291,-,-,-,-,-,-,-,-,,  opt dec10,,0.005,,0.001,0.008,0.005,0.005,2.30,0.02,0.001
BSE,460.83,19.839,5.314,0.014,-,-,-2.4,-,-,-,-,,Base Res Ltd,,0.115,1.5,0.115,0.12,0.115,0.09,17.30,0.16,0.06
BSM,567.319,63.666,35.842,0.032,-,-,13.32,1.4,-,-,-,,Bass Metals Ltd,,0.19,-1,0.19,0.195,0.21,0.185,-2.70,0.349,0.155
BAS,6644.64,88.451,22.156,0.007,-,-,-0.62,-,-,-,-,,Bass Strait Oil Co,,0.025,-0.2,0.025,0.026,0.028,0.024,-5.11,0.068,0.024
BSR,925.837,39.779,17.081,0.03,-,-,-1.33,-,-,-,-,,Bassari Res,,0.17,-2.5,0.165,0.185,0.19,0.17,-10.52,0.44,0.128
BTV,1239.98,56.983,25.549,0.029,-,-,0.3,63.3,-,-,-,,Batavia Min,,0.19,-0.5,0.19,0.20,0.20,0.18,-0.27,0.375,0.093
BTVO,5.425,12.569,2.397,0.007,-,-,-,-,-,-,-,,  opt jun12,,0.10,,0.091,0.10,0.10,0.10,2.30,0.21,0.03
BTU,3423.76,114.811,9.185,0.047,-,-,-16.7,-,-,-,-,,Bathurst Res,,0.21,-1.5,0.205,0.21,0.23,0.20,-4.37,0.255,0.058
BTUO,73.35,2.035,0.283,-,-,-,-,-,-,-,-,,  opt dec10,,0.03,-2,0.03,0.05,0.05,0.03,-37.70,0.05,0.007
BAU,1159.78,121.278,57.439,0.041,-,-,-7.59,-,-,-,-,,Bauxite Resource,,0.175,,0.175,0.18,0.18,0.155,2.30,1.345,0.13
BCI,820.552,54.144,36.828,0.138,-,-,-2.65,-,-,-,-,,BC Iron Ltd,,1.64,,1.62,1.64,1.68,1.52,2.30,2.23,0.93
BCD,4858.77,103.586,53.66,0.051,0.09,1.3,3.05,3.9,-,-,-,,BCD Res NL,,0.12,-0.5,0.12,0.125,0.13,0.115,-1.70,0.18,0.085
BPT,25839.1,823.891,1053.52,0.743,1.27,0.5,16.05,4.2,1.75,9.17,2.57,p,Beach Energy Ltd,,0.68,-2,0.675,0.685,0.705,0.665,-0.56,1.04,0.655
BCN,15378.2,1574.24,739.74,0.012,-,-,1.96,0.8,-,-,-,,Beacon Min,,0.016,,0.015,0.016,0.016,0.014,2.30,0.035,0.014
BCNO,-,13.957,20.68,-,-,-,-,-,-,-,-,,  opt aug10,,0.001,,-,0.001,0.001,0.001,2.30,0.006,0.001
BCNOA,3840.88,330.408,460.049,-,-,-,-,-,-,-,-,,  opt aug10,,0.003,-0.1,0.003,0.004,0.005,0.003,-22.70,0.022,0.003
BDR,22775.7,219.569,14.061,0.171,-,-,-2.78,-,-,-,-,,Beadell Resource,,0.275,3.5,0.275,0.285,0.285,0.24,16.88,0.40,0.081
BDG,4215.53,127.822,195.468,0.094,0.15,1.2,3.2,5.8,0.5,6.40,2.70,,Bendigo Min Ltd,,0.185,-0.5,0.18,0.185,0.19,0.175,-0.33,0.295,0.175
BKY,1702.36,41.347,45.988,0.168,-,-,-8.92,-,-,-,-,,Berkeley Res,,1.23,,1.23,1.27,1.31,1.225,2.30,1.595,0.905
BKYO,10,4.949,0.184,0.007,-,-,-,-,-,-,-,,  opt may13,,0.55,,0.47,0.58,0.55,0.55,2.30,0.85,0.40
BHP,111723,2530.53,2514.76,135.586,8.76,4.6,185.29,21.8,95.15,1.95,2.36,f,BHP Billiton Ltd,,40.40,-73,40.38,40.40,41.65,39.31,0.52,44.93,35.58
