ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, January 4, 2013,,,,,,,,,,,,,,,,,,,,
"XAO 4742.9 at 2013-01-04T16:45:35. Report at Friday, January 4, 2013. Processed Saturday at 2013-01-05T23:15:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
TDO,135.000,.135,.190,.023,-,-,-3.38,-,-,-,-,,3D Oil,,.11,-1.5,.075,.125,.125,.105,-13.23,.14,.06,,
DDD,27.600,.028,-,.008,-,-,-.34,-,-,-,-,,3D Res,,.034,-,.034,.036,.036,.034,-1.23,.047,.023,,
ARH,69.756,.064,.212,.035,-,-,-1.26,-,-,-,-,,A'asian Resources,,.071,-,.071,.08,.073,.07,-1.23,.215,.06,,
AYC,4.000,.004,-,.016,-,-,-,-,-,-,-,,A1 Gold,,.275,+.5,.18,.275,.275,.27,+.62,.30,.20,,
ABU,12865.7,10.695,35.639,.135,-,-,-.41,-,-,-,-,,ABM Res,,.041,+.2,.04,.041,.042,.04,+3.90,.065,.035,,
AJC,7769.30,7.769,.810,.018,-,-,-.29,-,-,-,-,,Acacia Coal,,.02,+.3,.019,.02,.022,.017,+16.42,.056,.013,,
ACB,284.077,.159,.413,.025,-,-,-2.00,-,-,-,-,,A-Cap Res,,.11,-,.11,.115,.115,.10,-1.23,.325,.10,,
ACS,.100,-,.192,.036,-,-,-.91,-,-,-,-,,Accent Res,,.20,-1,.20,.24,.21,.20,-5.99,.34,.20,,
ACN,-,-,.193,.132,-,-,-.90,-,-,-,-,,Acer Energy,,.285,-,-,-,.285,.285,-1.23,.295,.11,,
AIV,165.000,.155,.514,.004,-,-,-.59,-,-,-,-,,ActiveX,,.017,-.1,.012,.017,.017,.017,-6.79,.03,.013,,
