ASX Mining & Oil Market - Weekly,,,,,,,,,,,,,,,,,,,,
Trading data for the week ending Friday, November 13, 2015,,,,,,,,,,,,,,,,,,,,
"XAO 5111.8 at 2015-11-13T16:39:35. Report at Friday, November 13, 2015. Processed Saturday at 2015-11-14T23:15:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
ASX Code,Weekly Vol 100's,YTD Vol Mil,PCP Vol Mil,Mkt Cap Bil,NTA,Mkt/Mkt NTA,EPS c,P/E Ratio,Div c Shr,Div Cvr,Div Yld %,Franked Div,Security Description,Stock Change,Last Sale,Wk Mv + or -,Buy,Sell,Nat Wk High,Nat Wk Low,Move Ref to Mkt,52 Wk High,52 Wk Low,
1PG,1868.62,133.910,718.805,.471,.08,55.87,-15.05,-,-,-,-,,1-Page,,4.47,-8,4.45,4.47,4.74,4.31,+1.24,5.69,.39,,
TDO,3550.50,36.697,11.075,.010,-,-,.97,4.5,-,-,-,,3D Oil,,.044,-3.6,.044,.047,.078,.04,-42.00,.086,.04,,
DDD,220.000,26.469,15.558,.001,-,-,-.20,-,-,-,-,,3D Res,,.005,+.1,.003,.005,.005,.004,+28.00,.008,.003,,
88E,42505.8,2656.62,320.018,.033,-,-,-8.45,-,-,-,-,,88 Energy,,.014,+.1,.013,.014,.014,.012,+10.69,.019,.006,,
88EO,15601.1,443.762,-,.002,-,-,-,-,-,-,-,,  opt mar18,,.006,+.1,.005,.006,.006,.005,+23.00,.007,.002,,
AYC,746.000,35.067,4.058,.015,-,-,-5.90,-,-,-,-,,A1 Gold,,.033,+.4,.034,.034,.033,.029,+16.79,.054,.027,,
AYCO,181.111,8.555,.150,.002,-,-,-,-,-,-,-,,  opt nov19,,.011,-,.011,.01,.011,.011,+3.00,.03,.004,,
ABL,786.558,6.665,94.943,.009,-,-,-4.89,-,-,-,-,,Abilene Oil & Gas,†,.025,+.5,.025,.03,.038,.002,+28.00,.04,.001,,
ABU,1539.79,89.001,481.281,.053,-,-,-3.81,-,-,-,-,,ABM Res,,.155,-2,.155,.16,.17,.155,-8.43,.359,.155,,
AJC,-,187.762,115.479,.003,-,-,-.02,-,-,-,-,,Acacia Coal,,.003,-,.002,.003,.003,.003,+3.00,.004,.001,,
ACB,515.000,20.713,27.615,.009,-,-,-.78,-,-,-,-,,A-Cap Res,,.018,-.2,.018,.023,.021,.018,-7.00,.064,.016,,
ACS,-,.701,1.171,.024,-,-,-7.67,-,-,-,-,,Accent Resources,,-,-,.12,.15,.13,.13,+3.00,.36,.10,,
AIV,469.710,37.385,22.482,.010,-,-,-.15,-,-,-,-,,ActiveX,,.015,-1,.011,.02,.025,.013,-37.00,.035,.013,,
