50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4600.7 at 16:40 10/9/2010  Report at 19:05 Friday 10/9/2010. Processed 20:48 Friday 10/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.835,,1.83,1.84,4.23,f,0.14,1.22,2.31,311.0
7.19,2.00,Andean Res Ltd,6.34,-1,6.32,6.35,-,,-,-,-,-
1.30,1.02,Aneka Tambang cdi,1.20,,1.00,1.25,1.42,,3.91,-,1.18,21.6
10.50,7.65,Anglogold Ashanti,9.74,,9.00,9.68,4.16,,-,8.69,0.43,-
7.95,3.89,Aquarius Platinum,5.14,-8,5.13,5.17,6.74,,1.06,-,1.31,71.9
11.38,6.009,Aquila Res,8.66,-9,8.50,8.75,-,,-,-,-,-
6.35,5.49,Aston Res Ltd,5.68,-24,5.60,5.93,-,,-,-,-,-
3.05,1.585,Atlas Iron Ltd,2.16,-3,2.15,2.17,-,,-,-,-,-
3.45,1.48,Avoca Res,2.92,-28,2.91,2.94,-,,-,0.93,-,14.0
3.17,1.465,AWE Ltd,1.63,-4.5,1.63,1.665,-,,-,1.60,-,-
1.04,0.595,Beach Energy Ltd,0.68,,0.675,0.68,1.75,p,1.78,-,2.57,21.8
44.93,35.58,BHP Billiton Ltd,37.96,-22,37.95,37.99,98.54,f,2.72,10.21,2.60,14.2
6.14,3.05,Centennial Coal,6.08,-1,6.08,6.09,8,p,1.69,1.90,1.32,45.0
2.61,1.52,CGA Min Ltd,2.43,-7,2.35,2.43,-,,-,-,-,130.6
0.444,0.235,Citadel Resource Grp,0.375,1,0.365,0.38,-,,-,-,-,-
105.00,74.06,Coal & Allied Ind  ,100.51,-199,100.45,101.37,800,f,1.10,19.26,7.96,11.5
2.60,1.275,Coal of Africa,1.35,,1.345,1.36,-,,-,-,-,-
1.045,0.615,Eastern Star Gas,0.88,-3.5,0.88,0.895,-,,-,-,-,-
27.15,12.51,Energy Res,13.37,7,13.36,13.48,33,f,2.66,-,2.47,15.2
5.56,3.12,Equinox Min Ltd cdi,5.37,-3,5.33,5.40,-,,-,-,-,74.4
11.45,6.03,Extract Res,6.33,-36,6.26,6.36,-,,-,-,-,-
