50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4644.1 at 16:39 4/2/2010  Report at 19:05 Thursday 4/2/2010. Processed 19:16 Thursday 4/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.65,-1,1.65,1.66,-,,-,1.30,-,17.5
2.72,1.205,Andean Res Ltd,2.46,-5,2.45,2.49,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi 1:5,1.14,,1.06,1.14,2.94,,0.12,-,2.58,316.7
11.50,8.00,Anglogold Ashanti cdi 5:1,8.50,-15,8.50,9.20,3.33,,-,-,0.39,-
7.95,3.088,Aquarius Platinum,7.01,-14,6.95,7.01,-,,-,-,-,-
11.38,1.727,Aquila Res,8.67,-25,8.55,8.70,-,,-,-,-,-
4.73,2.22,Arrow Energy,3.59,-7,3.58,3.60,-,,-,0.82,-,6.9
2.36,1.08,Atlas Iron Ltd,1.945,-2.5,1.92,1.95,-,,-,-,-,-
3.17,2.11,AWE Ltd,2.86,1,2.80,2.87,-,,-,1.80,-,16.5
1.04,0.678,Beach Energy Ltd,0.755,-2.5,0.755,0.76,1.75,p,14.41,-,2.32,3.0
44.49,26.64,BHP Billiton Ltd,40.99,-51,40.95,40.99,113.63,f,1.15,8.84,2.77,31.5
4.24,1.51,Centennial Coal,3.70,-2,3.70,3.74,11,f,1.77,1.77,2.97,19.0
2.59,1.36,CGA Min Ltd,2.25,-1,2.17,2.26,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,82.69,-31,81.10,82.69,510,f,1.33,16.99,6.17,12.2
2.59,0.735,Coal of Africa,2.47,-3,2.43,2.51,-,,-,-,-,-
6.59,1.555,Cudeco Ltd,3.91,-14,3.90,3.94,-,,-,-,-,-
1.165,0.51,Eastern Star Gas,0.765,-1,0.765,0.77,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi 1:1,13.96,-23,13.62,14.08,-,,-,-,-,-
28.28,17.50,Energy Res,19.31,-61,19.30,19.44,39,f,3.66,5.10,2.02,13.5
4.78,1.48,Equinox Min Ltd cdi,3.80,-10,3.79,3.86,-,,-,-,-,15.0
152.50,110.60,ETFS Metals etfs gold,122.98,21,122.49,123.15,-,,-,-,-,194.7
11.45,1.48,Extract Res,7.56,32,7.52,7.65,-,,-,-,-,-
5.57,2.18,Fortescue Metals Grp,4.77,-21,4.77,4.79,-,,-,0.35,-,21.8
1.30,0.505,Gindalbie Metals,0.95,-2.5,0.95,0.965,-,,-,-,-,18.6
10.10,3.17,Gloucester Coal,8.35,14,8.26,8.40,13.5,,7.39,2.12,1.62,8.4
0.75,0.28,Gujarat NRE Min,0.645,-0.5,0.55,0.67,-,,-,0.52,-,-
4.66,2.70,Iluka Res,3.38,6,3.36,3.40,-,,-,2.70,-,91.4
1.32,0.23,Kagara Ltd,0.89,-2,0.89,0.895,-,,-,0.74,-,-
12.10,2.48,Karoon Gas Aust,5.91,-75,5.91,5.93,-,,-,-,-,195.7
10.30,3.51,Kingsgate Cons,8.68,-28,8.68,8.76,15,f,2.33,2.55,1.73,24.9
3.77,2.41,Lihir Gold Ltd,2.86,-1,2.86,2.87,1.45,,-,1.29,0.51,-
0.72,0.075,Lynas Corp,0.575,0.5,0.565,0.575,-,,-,-,-,-
12.41,2.32,Macarthur Coal,10.09,9,9.86,10.16,13,f,6.10,4.03,1.29,12.7
5.81,0.88,Mantra Res,5.40,10,5.40,5.49,-,,-,-,-,-
4.40,1.23,Medusa Min Ltd,3.24,-6,3.21,3.34,-,,-,-,-,13.0
1.39,0.255,Minara Res,0.655,-1,0.65,0.66,-,,-,0.70,-,-
3.43,1.03,Mirabela Nickel,2.01,-1,2.00,2.01,-,,-,-,-,-
1.87,0.42,Mount Gibson Iron,1.46,1,1.455,1.47,-,,-,0.73,-,32.0
2.94,0.505,Murchison Metals,2.25,-2,2.24,2.26,-,,-,-,-,1250.0
5.22,2.789,New Hope Corp,4.47,-3,4.45,4.49,9.25,f,25.98,3.36,2.07,1.9
39.75,27.64,Newcrest Min,31.97,-48,31.81,32.00,15,,3.53,8.95,0.47,60.3
6.93,4.27,Oil Search Ltd,5.45,-5,5.45,5.47,7.85,,2.52,-,1.44,27.6
2.05,0.97,OM Hldgs Ltd,1.715,-1,1.705,1.805,3,,2.03,0.51,1.75,28.2
1.325,0.40,OZ Minerals,1.04,-6,1.035,1.045,-,,-,0.80,-,-
5.52,2.68,Paladin Energy,3.77,-2,3.75,3.78,-,,-,1.20,-,-
0.65,0.128,PanAust Ltd,0.485,-2,0.485,0.49,-,,-,0.16,-,-
2.14,0.528,Perseus Min Ltd,1.775,-2.5,1.755,1.80,-,,-,-,-,-
80.14,32.873,Rio Tinto Ltd,70.12,-188,70.00,70.12,101.48,,0.45,-,1.45,152.0
8.50,2.27,Riversdale Min,7.39,13,7.20,7.40,-,,-,1.96,-,4618.8
16.582,12.668,Santos Ltd,13.76,53,13.75,13.76,42,f,5.64,-,3.05,5.8
6.60,3.03,Western Areas NL,4.18,-12,4.17,4.24,-,,-,0.60,-,-
3.00,1.175,White Energy Co,2.30,,2.20,2.38,-,,-,-,-,-
5.54,1.30,Whitehaven Coal,4.76,11,4.56,4.84,8.5,f,7.12,1.68,1.79,7.9
53.869,31.189,Woodside Pet,43.20,-40,43.14,43.20,110,f,2.18,11.33,2.55,18.0
12.65,3.50,Zimplats Hldgs,12.50,-15,12.40,12.80,-,,-,-,-,-
