50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4807.1 at 16:36 3/5/2010  Report at 19:05 Monday 3/5/2010. Processed 19:13 Monday 3/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.57,1,1.565,1.57,2,f,-,1.21,1.27,-
3.45,1.45,Andean Res Ltd,3.26,6,3.20,3.31,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi  1:5,1.30,,1.25,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti  5:1,9.00,15,8.85,9.00,3.87,,-,8.69,0.43,-
7.95,3.74,Aquarius Platinum,7.15,4,7.12,7.22,2.26,,9.20,-,0.32,34.4
11.38,3.455,Aquila Res,10.15,-12,10.08,10.22,-,,-,-,-,-
5.31,3.04,Arrow Energy,5.02,-15,5.01,5.02,-,,-,2.13,-,32.6
3.05,1.40,Atlas Iron Ltd,2.35,-17,2.34,2.36,-,,-,-,-,-
2.37,1.48,Avoca Res,2.22,,2.13,2.23,-,,-,0.79,-,17.8
3.17,2.31,AWE Ltd,2.42,-5,2.42,2.43,-,,-,1.74,-,169.2
1.04,0.655,Beach Energy Ltd,0.78,-0.5,0.78,0.785,1.75,p,9.17,1.27,2.24,4.9
44.93,31.33,BHP Billiton Ltd,39.53,-122,39.50,39.55,95.15,f,1.95,8.76,2.41,21.3
4.72,1.915,Centennial Coal,4.09,-21,4.08,4.12,8,p,1.98,1.87,1.96,25.9
2.59,1.36,CGA Min Ltd,2.40,11,2.35,2.40,-,,-,-,-,129.0
108.50,74.06,Coal & Allied Ind  ,94.50,-300,94.06,95.79,510,f,1.33,16.99,5.40,14.0
2.60,1.36,Coal of Africa,2.36,,2.34,2.36,-,,-,-,-,-
6.59,2.39,Cudeco Ltd,4.30,-20,4.29,4.32,-,,-,-,-,1023.8
1.165,0.645,Eastern Star Gas,0.90,-1.5,0.895,0.90,-,,-,-,-,-
28.28,14.52,Energy Res,14.57,-121,14.53,14.70,39,f,3.66,5.10,2.68,10.2
0.72,0.25,Energy World Corp,0.505,-1,0.50,0.51,-,,-,0.30,-,16.7
4.78,2.18,Equinox Min Ltd cdi,4.40,5,4.31,4.42,-,,-,-,-,-
11.45,4.272,Extract Res,7.24,-6,7.20,7.25,-,,-,-,-,-
5.57,2.39,Fortescue Metals Grp,4.39,-19,4.39,4.41,-,,-,-,-,-
1.45,0.665,Gindalbie Metals,1.14,-4,1.135,1.16,-,,-,-,-,-
12.40,4.52,Gloucester Coal,12.00,-15,11.90,12.02,13.5,,5.06,2.21,1.13,17.6
0.785,0.235,Grange Res,0.57,-4,0.57,0.575,-,,-,-,-,1.9
0.77,0.31,Gujarat Nre Coal,0.705,0.5,0.665,0.72,-,,-,0.52,-,-
5.04,2.70,Iluka Res,4.37,-28,4.30,4.40,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,7.44,-6,7.41,7.49,-,,-,-,-,-
10.30,5.34,Kingsgate Cons,8.52,-7,8.51,8.75,30,,2.73,2.69,3.52,10.4
4.05,2.41,Lihir Gold Ltd,3.67,-14,3.66,3.67,2.96,,-,1.22,0.81,-
0.72,0.292,Lynas Corp,0.52,-2,0.515,0.52,-,,-,-,-,-
17.17,4.54,Macarthur Coal,14.00,-147,13.98,14.04,21,f,2.16,4.15,1.50,30.9
6.42,2.67,Mantra Res,4.95,39,4.78,4.95,-,,-,-,-,-
4.73,1.409,Medusa Min Ltd,4.70,-2,4.69,4.70,-,,-,0.91,-,13.3
1.39,0.58,Minara Res,0.87,-1,0.87,0.875,-,,-,0.74,-,20.9
3.43,1.87,Mirabela Nickel,2.44,4,2.42,2.45,-,,-,-,-,-
2.09,0.665,Mount Gibson Iron,1.65,-6,1.645,1.65,-,,-,0.78,-,25.2
3.12,1.135,Murchison Metals,2.19,-11,2.18,2.20,-,,-,-,-,-
5.50,3.603,New Hope Corp,4.90,-3,4.87,4.93,9.5,f,3.05,2.67,1.94,16.9
39.75,28.47,Newcrest Min,32.06,-103,31.70,32.13,20,,2.77,9.20,0.62,57.9
6.93,4.97,Oil Search Ltd,5.70,2,5.69,5.74,4.47,,2.88,-,0.78,44.3
2.13,1.09,OM Hldgs Ltd,2.01,1.5,1.98,2.05,2,,2.79,0.54,1.00,36.0
1.325,0.70,OZ Minerals,1.12,-3.5,1.115,1.12,-,,-,0.82,-,-
5.52,3.41,Paladin Energy,3.85,-15,3.82,3.85,-,,-,1.58,-,33.0
0.65,0.30,PanAust Ltd,0.52,0.5,0.515,0.52,-,,-,0.20,-,54.2
