50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4833.9 at 16:43 30/4/2010  Report at 19:06 Friday 30/4/2010. Processed 20:34 Friday 30/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.56,,1.56,1.565,2,f,-,1.21,1.28,-
3.45,1.45,Andean Res Ltd,3.20,-9,3.11,3.31,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi  1:5,1.30,,1.25,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti  5:1,8.85,7,8.85,9.00,3.87,,-,8.69,0.44,-
7.95,3.74,Aquarius Platinum,7.11,14,7.05,7.16,2.26,,9.20,-,0.32,34.2
11.38,3.227,Aquila Res,10.27,2,10.22,10.34,-,,-,-,-,-
5.31,3.04,Arrow Energy,5.17,2,5.17,5.18,-,,-,2.13,-,33.6
3.05,1.355,Atlas Iron Ltd,2.52,1,2.52,2.53,-,,-,-,-,-
2.37,1.48,Avoca Res,2.22,-9,2.18,2.27,-,,-,0.79,-,17.8
3.17,2.31,AWE Ltd,2.47,5,2.47,2.48,-,,-,1.74,-,172.7
1.04,0.655,Beach Energy Ltd,0.785,,0.785,0.79,1.75,p,9.17,1.27,2.23,4.9
44.93,31.33,BHP Billiton Ltd,40.75,25,40.70,40.77,95.15,f,1.95,8.76,2.33,22.0
4.72,1.915,Centennial Coal,4.30,3,4.27,4.31,8,p,1.98,1.87,1.86,27.2
2.59,1.36,CGA Min Ltd,2.29,4,2.25,2.30,-,,-,-,-,123.1
108.50,74.06,Coal & Allied Ind  ,97.50,2,97.40,97.60,510,f,1.33,16.99,5.23,14.4
2.60,1.35,Coal of Africa,2.36,-9,2.36,2.39,-,,-,-,-,-
6.59,2.39,Cudeco Ltd,4.50,5,4.46,4.50,-,,-,-,-,1071.4
1.165,0.645,Eastern Star Gas,0.915,1,0.91,0.92,-,,-,-,-,-
28.28,15.33,Energy Res,15.78,39,15.70,15.85,39,f,3.66,5.10,2.47,11.0
0.72,0.25,Energy World Corp,0.515,,0.51,0.515,-,,-,0.30,-,17.1
4.78,2.18,Equinox Min Ltd cdi,4.35,3,4.33,4.41,-,,-,-,-,-
11.45,4.272,Extract Res,7.30,18,7.20,7.48,-,,-,-,-,-
5.57,2.37,Fortescue Metals Grp,4.58,-15,4.58,4.60,-,,-,-,-,-
1.45,0.665,Gindalbie Metals,1.18,-2.5,1.18,1.185,-,,-,-,-,-
