50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4931.6 at 16:33 12/1/2010  Report at 19:05 Tuesday 12/1/2010. Processed 19:40 Tuesday 12/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.96,-10,1.96,1.965,-,,-,1.30,-,20.8
2.72,0.78,Andean Res Ltd,2.65,,2.63,2.66,-,,-,-,-,-
1.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.15,-,2.94,,0.12,-,2.77,294.4
11.50,7.00,Anglogold Ashanti cdi 5:1,9.80,9,9.00,9.75,3.33,,-,-,0.34,-
7.95,3.002,Aquarius Platinum,7.64,-28,7.62,7.65,-,,-,-,-,-
11.38,1.727,Aquila Res,11.13,-2,11.34,10.57,-,,-,-,-,-
4.73,2.05,Arrow Energy,4.38,-7,4.38,4.39,-,,-,0.82,-,8.4
2.34,1.05,Atlas Iron Ltd,2.23,-6,2.23,2.25,-,,-,-,-,-
3.15,2.11,AWE Ltd,3.05,3,3.03,3.05,-,,-,1.80,-,17.6
1.04,0.678,Beach Energy Ltd,0.975,,0.97,0.975,1.75,p,14.41,-,1.79,3.9
44.49,26.64,BHP Billiton Ltd,43.49,-98,43.47,43.57,113.63,f,1.15,8.84,2.61,33.4
2.50,0.75,Centamin Egypt,2.33,4,2.00,2.35,-,,-,-,-,-
4.24,1.51,Centennial Coal,4.06,-12,4.06,4.15,11,f,1.77,1.77,2.71,20.8
2.43,1.36,CGA Min Ltd,2.43,1,2.38,2.50,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,88.00,-118,87.12,88.50,710,f,1.52,15.40,8.07,8.2
2.45,0.73,Coal of Africa,2.14,-24,2.13,2.18,-,,-,-,-,-
6.59,1.555,Cudeco Ltd,5.10,-18,5.10,5.17,-,,-,-,-,-
1.165,0.42,Eastern Star Gas,0.945,-3,0.945,0.95,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi 1:1,15.99,-18,15.50,16.26,-,,-,-,-,-
28.28,16.75,Energy Res,22.91,-9,22.80,22.96,34,f,4.79,-,1.48,14.1
0.72,0.19,Energy World Corp,0.395,0.5,0.385,0.395,-,,-,-,-,-
4.78,1.48,Equinox Min Ltd cdi,4.60,-14,4.56,4.65,-,,-,-,-,18.1
11.45,1.326,Extract Res,8.50,-30,8.45,8.52,-,,-,-,-,-
5.57,1.655,Fortescue Metals Grp,5.21,-8,5.20,5.21,-,,-,0.35,-,23.8
1.30,0.505,Gindalbie Metals,1.265,0.5,1.26,1.27,-,,-,-,-,24.8
10.10,3.11,Gloucester Coal,9.51,-49,9.51,9.65,13.5,,7.39,2.12,1.42,9.5
0.75,0.26,Gujarat NRE Min,0.69,1,0.68,0.705,-,,-,0.52,-,-
4.75,2.70,Iluka Res,3.72,2,3.64,3.72,-,,-,2.70,-,100.5
1.32,0.23,Kagara Ltd,1.195,-6.5,1.195,1.215,-,,-,0.74,-,-
12.10,2.45,Karoon Gas Aust,10.81,1,10.61,10.81,-,,-,-,-,357.9
10.30,3.32,Kingsgate Cons,9.60,17,9.51,9.62,15,f,2.33,2.55,1.56,27.5
3.77,2.41,Lihir Gold Ltd,3.42,-4,3.41,3.42,1.62,,-,1.29,0.47,-
0.72,0.075,Lynas Corp,0.61,-3.5,0.61,0.615,-,,-,-,-,-
12.41,2.32,Macarthur Coal,11.70,-51,11.70,11.82,13,f,6.10,4.03,1.11,14.8
4.40,0.825,Medusa Min Ltd,3.57,-2,3.51,3.63,-,,-,-,-,14.3
1.39,0.255,Minara Res,0.845,-4.5,0.84,0.845,-,,-,0.70,-,-
3.43,1.03,Mirabela Nickel,2.65,-9,2.63,2.67,-,,-,-,-,-
1.87,0.37,Mount Gibson Iron,1.845,-0.5,1.835,1.85,-,,-,0.73,-,40.5
2.94,0.49,Murchison Metals,2.71,-9,2.71,2.74,-,,-,-,-,1505.6
5.22,2.781,New Hope Corp,4.80,-8,4.79,4.84,9.25,f,25.98,3.36,1.93,2.0
39.75,27.63,Newcrest Min,37.28,46,37.25,37.30,15,,3.53,8.95,0.40,70.3
6.93,4.11,Oil Search Ltd,6.07,-8,6.05,6.14,7.85,,2.52,-,1.29,30.7
2.05,0.925,OM Hldgs Ltd,1.975,,1.975,1.99,3,,2.03,0.51,1.52,32.5
1.325,0.40,OZ Minerals,1.235,-2.5,1.23,1.235,-,,-,0.80,-,-
5.52,2.68,Paladin Energy,4.25,-16,4.23,4.28,-,,-,1.20,-,-
0.65,0.118,PanAust Ltd,0.61,-2.5,0.61,0.615,-,,-,0.16,-,-
2.14,0.488,Perseus Min Ltd,2.00,-8,1.985,2.01,-,,-,-,-,-
80.14,28.401,Rio Tinto Ltd,78.37,-163,78.31,78.40,101.48,,0.45,-,1.29,169.9
8.26,2.15,Riversdale Min,7.88,-12,7.88,7.99,-,,-,1.96,-,4925.0
16.582,12.317,Santos Ltd,14.42,2,14.40,14.46,42,f,5.64,-,2.91,6.1
0.447,0.169,St Barbara Ltd,0.315,-1.5,0.315,0.32,-,,-,0.20,-,-
6.60,3.03,Western Areas NL,5.43,-17,5.42,5.50,-,,-,0.60,-,-
5.54,1.30,Whitehaven Coal,5.46,2,5.45,5.46,8.5,f,7.12,1.68,1.56,9.0
53.869,31.189,Woodside Pet,48.63,-65,48.62,48.75,110,f,2.18,11.33,2.26,20.3
11.90,3.50,Zimplats Hldgs,11.60,10,11.30,11.60,-,,-,-,-,-
