50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5304.6 at 2015-10-19T16:35:35. Report at Monday, October 19, 2015. Processed Tuesday at 2015-10-20T01:00:04+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
5.69,.35,1-Page,5.03,+9,5.00,5.03,,,,.08,,,,
3.39,1.815,Alacer Gold cdi,3.26,-7,3.23,3.26,,,,,,9.5,,
2.10,1.077,Alumina,1.18,-5,1.18,1.185,8.46,f,.37,.95,7.17,37.7,,
3.39,1.50,Anglogold Ashanti cdi,2.52,,2.55,2.69,,,,7.44,,,,
.34,.125,Aquarius Platinum,.245,,.245,.25,,,,,,,,
1.82,.555,AWE,.755,-.5,.745,.755,,f,,1.20,,,,
1.33,.455,Beach Energy,.66,+1,.655,.66,.50,f,,1.04,.76,,,
31.692,21.61,BHP Billiton,24.71,-29,24.70,24.71,168.60,f,.28,16.20,6.82,52.9,,
.053,.02,Brockman Min,.03,+.3,.027,.03,,,,,,,,
1.30,.462,Drillsearch Energy,.66,-1,.655,.665,,,,.63,,,,
.45,.175,Energy World Corp,.19,,.19,.21,,,,.38,,10.1,,
159.42,126.89,ETFS Physical Gold,153.80,-120,152.55,155.50,,,,,,243.5,,
1.657,.435,Evolution Mining,1.47,-9,1.465,1.475,2.00,,6.85,1.32,1.36,10.7,,
.145,.056,FAR,.094,+.4,.094,.095,,,,,,,,
3.70,1.582,Fortescue Metals Grp,2.30,-10,2.30,2.31,5.00,f,2.65,3.14,2.17,17.3,,
.48,.20,Gold Road Res,.44,-2.5,.44,.445,,,,,,,,
2.08,.505,Highfield Res,1.36,,1.345,1.365,,,,,,,,
9.18,5.57,Iluka Res,6.66,-11,6.64,6.66,19.00,f,,3.27,2.85,,,
6.21,2.49,Independence Grp,3.22,-8,3.20,3.23,8.50,f,3.86,2.84,2.64,9.8,,
3.40,1.62,Karoon Gas Aust,1.99,-1,1.98,1.99,,,,,,2.1,,
5.00,1.23,Liquefied Natural,1.62,-2,1.615,1.64,,,,.36,,,,
1.38,.625,MACA,.895,+1.5,.865,.895,14.50,f,1.66,1.07,16.20,3.7,,
1.59,.62,Metals X,1.30,-2,1.29,1.305,2.95,p,3.35,.83,2.27,13.2,,
.525,.165,Mount Gibson Iron,.18,-1,.18,.185,4.00,f,,.28,22.22,,,
2.67,1.60,New Hope Corp,1.87,-1.5,1.85,1.87,6.50,f,,2.21,3.48,,,
15.79,8.51,Newcrest Min,14.86,-52,14.86,14.91,,,,11.72,,20.9,,
3.26,.915,Northern Star Res,3.03,-6,3.03,3.04,5.00,f,3.10,.55,1.65,19.5,,
3.37,1.81,OceanaGold Corp cdi,2.63,-13,2.63,2.65,3.84,,9.23,,1.46,7.4,,
8.89,5.62,Oil Search,7.43,+3,7.42,7.44,19.12,,1.95,3.39,2.57,19.9,,
2.97,1.45,Orocobre,2.08,-2,2.06,2.09,,,,,,,,
5.01,2.93,OZ Minerals,4.08,-4,4.06,4.09,16.00,,2.22,6.68,3.92,11.5,,
.435,.155,Paladin Energy,.23,+.5,.225,.23,,,,.14,,,,
1.45,.60,Peninsula Energy,1.39,+4,1.35,1.39,,,,,,,,
.505,.195,Perseus Min,.395,-2.5,.395,.40,,,,.90,,,,
.405,.034,Pilbara Minerals,.365,,.365,.37,,,,,,,,
2.20,1.07,Regis Res,2.03,-9,2.02,2.03,6.00,f,2.90,,2.96,11.7,,
.45,.215,Resolute Min,.405,-1.5,.405,.41,,,,.26,,,,
65.73,45.93,Rio Tinto,53.35,-34,53.34,53.38,297.89,f,.79,25.61,5.58,22.7,,
6.80,3.74,Sandfire Res,6.31,-1,6.28,6.31,13.00,f,3.40,2.22,2.06,14.3,,
13.12,3.95,Santos,5.46,-8,5.46,5.47,30.00,f,,,5.49,,,
.605,.20,Saracen Min,.565,-.5,.56,.565,,,,.29,,40.1,,
.56,.11,Senex Energy,.17,+.5,.165,.175,,,,.35,,,,
.215,.074,Sino Gas Energy,.09,+.3,.087,.09,,,,,,,,
2.45,1.33,South32,1.505,+3,1.50,1.51,,,,,,,,
.778,.778,Sphere Minerals,,,,2.90,,,,,,,,
1.44,.07,St Barbara,1.355,+2,1.345,1.355,,,,.28,,16.8,,
1.177,.24,Sundance Energy,.355,+1.5,.345,.355,,,,,,,,
4.703,2.39,Syrah Res,3.13,+1,3.11,3.13,,,,,,,,
.225,.067,Terramin Aust,.15,-.5,.15,.165,,,,.02,,,,
4.26,2.50,Tribune Res,4.26,+6,4.23,4.26,,,,,,45.7,,
4.68,2.06,Western Areas,2.62,-3,2.60,2.62,7.00,f,2.16,1.80,2.67,17.4,,
1.72,.882,Whitehaven Coal,1.055,-1,1.05,1.06,,,,2.77,,,,
.45,.23,Wolf Minerals,.315,,.30,.32,,,,,,,,
41.10,27.43,Woodside Petroleum,32.07,+64,32.05,32.08,276.43,f,1.17,27.02,8.62,9.9,,
9.00,4.25,Zimplats Hldgs,4.25,-40,4.25,4.75,16.95,,,,3.99,,,
,
