50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4584.9 at 16:36 5/8/2010  Report at 19:05 Thursday 5/8/2010. Processed 19:23 Thursday 5/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.64,3,1.635,1.64,2,f,-,1.21,1.22,-
3.91,1.88,Andean Res Ltd,3.85,17,3.81,3.87,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,-,-,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,9.02,2,9.05,9.30,3.87,,-,8.69,0.43,-
7.95,3.89,Aquarius Platinum,4.78,,4.76,4.80,2.26,,9.20,-,0.47,23.0
11.38,5.382,Aquila Res,8.16,16,8.16,8.25,-,,-,-,-,-
5.31,3.26,Arrow Energy,4.68,,-,-,-,,-,2.13,-,30.4
3.05,1.57,Atlas Iron Ltd,2.12,6,2.11,2.12,-,,-,-,-,-
2.99,1.48,Avoca Res,2.70,,2.70,2.73,-,,-,0.79,-,21.6
3.17,1.465,AWE Ltd,1.70,-1,1.70,1.725,-,,-,1.74,-,118.9
1.04,0.655,Beach Energy Ltd,0.695,0.5,0.69,0.70,1.75,p,9.17,1.27,2.52,4.3
44.93,35.58,BHP Billiton Ltd,40.84,16,40.84,40.85,95.15,f,1.95,8.76,2.33,22.0
6.05,2.94,Centennial Coal,6.00,1,5.99,6.00,8,p,1.98,1.87,1.33,38.0
2.61,1.52,CGA Min Ltd,2.28,13,2.20,2.33,-,,-,-,-,122.6
0.444,0.234,Citadel Resource Grp,0.31,,0.31,0.325,-,,-,-,-,-
108.00,74.06,Coal & Allied Ind  ,99.06,-94,98.40,99.70,800,f,1.10,19.26,8.08,11.3
2.60,1.57,Coal of Africa,1.73,-2,1.725,1.73,-,,-,-,-,-
1.165,0.615,Eastern Star Gas,0.895,2,0.895,0.90,-,,-,-,-,-
27.37,12.51,Energy Res,14.18,40,14.06,14.18,33,f,2.66,-,2.33,16.1
0.605,0.25,Energy World Corp,0.49,0.5,0.485,0.495,-,,-,0.30,-,16.2
5.31,2.77,Equinox Min Ltd cdi,5.31,9,5.28,5.31,-,,-,-,-,-
11.45,6.29,Extract Res,6.70,9,6.61,6.73,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,4.40,8,4.40,4.42,-,,-,-,-,-
1.45,0.785,Gindalbie Metals,0.99,2,0.985,0.99,-,,-,-,-,-
12.53,5.70,Gloucester Coal,12.42,-5,12.32,12.50,-,,-,1.99,-,31.1
5.59,3.19,Iluka Res,5.43,-2,5.32,5.45,-,,-,2.58,-,-
5.92,3.65,Independence Grp,5.67,1,5.67,5.72,5,f,5.04,1.30,0.88,22.5
11.45,4.51,Karoon Gas Aust,7.21,13,7.13,7.22,-,,-,-,-,-
10.90,6.32,Kingsgate Cons,10.00,21,9.95,10.05,30,,2.73,2.69,3.00,12.2
4.48,2.41,Lihir Gold Ltd,4.27,7,4.27,4.28,2.96,,-,1.22,0.69,-
0.855,0.323,Lynas Corp,0.855,3,0.845,0.855,-,,-,-,-,-
17.17,7.48,Macarthur Coal,13.05,29,13.02,13.12,21,f,2.16,4.15,1.61,28.8
4.89,2.227,Medusa Min Ltd,4.12,12,4.03,4.15,-,,-,0.91,-,11.6
1.18,0.58,Minara Res,0.84,,0.84,0.855,-,,-,0.74,-,20.2
3.43,1.87,Mirabela Nickel,2.20,3,2.18,2.20,-,,-,-,-,-
2.09,0.955,Mount Gibson Iron,1.735,4,1.725,1.74,-,,-,0.78,-,26.4
3.12,1.33,Murchison Metals,1.84,1,1.835,1.85,-,,-,-,-,-
5.50,3.92,New Hope Corp,4.85,3,4.85,4.90,9.5,f,3.05,2.67,1.96,16.7
39.75,28.47,Newcrest Min,34.41,54,34.40,34.48,20,,2.77,9.20,0.58,62.1
3.90,0.845,OceanaGold Corp cdi,3.04,4,3.03,3.05,-,,-,2.35,-,72.0
6.93,4.97,Oil Search Ltd,5.97,4,5.91,5.98,4.47,,2.88,-,0.75,46.4
2.13,1.385,OM Hldgs Ltd,1.41,-1.5,1.395,1.41,2,,2.79,0.54,1.42,25.2
1.325,0.945,OZ Minerals,1.245,2.5,1.245,1.25,-,,-,0.82,-,-
5.18,3.37,Paladin Energy,4.09,27,4.08,4.10,-,,-,1.58,-,35.0
0.65,0.385,PanAust Ltd,0.595,0.5,0.59,0.595,-,,-,0.20,-,62.0
2.51,0.82,Perseus Min Ltd,2.40,9,2.39,2.41,-,,-,-,-,-
81.25,55.20,Rio Tinto Ltd,73.01,17,73.01,73.23,51.56,f,5.97,13.56,0.71,23.7
11.24,5.12,Riversdale Min,10.20,3,10.17,10.30,-,,-,2.04,-,-
5.46,1.45,Sandfire Res,5.46,20,5.35,5.49,-,,-,-,-,-
16.10,11.24,Santos Ltd,13.57,7,13.54,13.57,42,f,1.24,-,3.10,26.0
6.38,3.52,Western Areas NL,4.85,1,4.84,4.88,3,,-,0.63,0.62,-
3.84,1.955,White Energy Co,3.38,5,3.30,3.39,-,,-,-,-,-
6.28,2.99,Whitehaven Coal,6.07,34,6.04,6.08,8.8,f,3.22,2.09,1.45,21.4
53.869,39.63,Woodside Pet,42.50,32,42.45,42.56,110,f,2.35,-,2.59,16.4
12.65,7.80,Zimplats Hldgs,10.00,,10.00,10.25,-,,-,-,-,28.4
