50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4428.7 at 16:51 21/7/2010  Report at 19:05 Wednesday 21/7/2010. Processed 19:19 Wednesday 21/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.51,,1.505,1.51,2,f,-,1.21,1.32,-
3.88,1.80,Andean Res Ltd,3.83,33,3.74,3.87,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,1.20,-,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,9.20,10,8.52,9.52,3.87,,-,8.69,0.42,-
7.95,3.89,Aquarius Platinum,4.52,1,4.51,4.53,2.26,,9.20,-,0.50,21.7
11.38,5.046,Aquila Res,7.25,-2,7.12,7.39,-,,-,-,-,-
5.31,3.26,Arrow Energy,4.66,-1,4.72,4.38,-,,-,2.13,-,30.3
3.05,1.57,Atlas Iron Ltd,2.01,3,1.995,2.03,-,,-,-,-,-
2.99,1.48,Avoca Res,2.70,-11,2.68,2.71,-,,-,0.79,-,21.6
3.17,1.465,AWE Ltd,1.51,-6,1.51,1.515,-,,-,1.74,-,105.6
1.04,0.655,Beach Energy Ltd,0.68,,0.675,0.68,1.75,p,9.17,1.27,2.57,4.2
44.93,35.58,BHP Billiton Ltd,38.75,45,38.70,38.75,95.15,f,1.95,8.76,2.46,20.9
5.97,2.69,Centennial Coal,5.94,1,5.94,5.96,8,p,1.98,1.87,1.35,37.6
2.61,1.52,CGA Min Ltd,2.27,-2,2.26,2.31,-,,-,-,-,122.0
0.444,0.215,Citadel Resource Grp,0.30,0.5,0.295,0.30,-,,-,-,-,-
108.50,74.06,Coal & Allied Ind  ,98.55,55,97.00,99.80,510,f,1.33,16.99,5.18,14.6
2.60,1.54,Coal of Africa,1.88,-2,1.825,1.90,-,,-,-,-,-
6.59,2.60,Cudeco Ltd,4.52,5,4.47,4.53,-,,-,-,-,1076.2
1.165,0.615,Eastern Star Gas,0.85,,0.85,0.855,-,,-,-,-,-
27.37,12.51,Energy Res,13.55,-1,13.50,13.75,39,f,3.66,5.10,2.88,9.5
0.645,0.25,Energy World Corp,0.455,3,0.45,0.455,-,,-,0.30,-,15.1
4.87,2.69,Equinox Min Ltd cdi,4.69,,4.69,4.75,-,,-,-,-,-
11.45,6.29,Extract Res,6.50,-7,6.50,6.60,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,4.10,-3,4.09,4.10,-,,-,-,-,-
1.45,0.765,Gindalbie Metals,0.965,1.5,0.96,0.975,-,,-,-,-,-
12.48,5.31,Gloucester Coal,12.43,-2,9.00,12.50,-,,-,2.21,-,18.2
5.59,3.00,Iluka Res,5.50,9,5.45,5.56,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,6.69,8,6.64,6.70,-,,-,-,-,-
10.90,6.32,Kingsgate Cons,9.51,11,9.50,9.59,30,,2.73,2.69,3.15,11.6
4.48,2.41,Lihir Gold Ltd,4.10,-2,4.08,4.10,2.96,,-,1.22,0.72,-
0.72,0.319,Lynas Corp,0.67,0.5,0.67,0.675,-,,-,-,-,-
17.17,7.23,Macarthur Coal,12.75,55,12.65,12.80,21,f,2.16,4.15,1.65,28.1
4.89,2.182,Medusa Min Ltd,3.94,4,3.86,3.94,-,,-,0.91,-,11.1
1.39,0.58,Minara Res,0.715,2,0.71,0.715,-,,-,0.74,-,17.2
3.43,1.87,Mirabela Nickel,2.17,2,2.15,2.17,-,,-,-,-,-
2.09,0.95,Mount Gibson Iron,1.45,1,1.44,1.46,-,,-,0.78,-,22.1
3.12,1.33,Murchison Metals,1.825,1,1.82,1.84,-,,-,-,-,-
5.50,3.92,New Hope Corp,4.69,-5,4.65,4.70,9.5,f,3.05,2.67,2.03,16.2
39.75,28.47,Newcrest Min,33.31,-19,33.21,33.32,20,,2.77,9.20,0.60,60.1
3.90,0.845,OceanaGold Corp cdi,3.15,5,3.13,3.16,-,,-,2.35,-,8.8
6.93,4.97,Oil Search Ltd,5.79,,5.79,5.83,4.47,,2.88,-,0.77,45.0
2.13,1.42,OM Hldgs Ltd,1.49,-3.5,1.48,1.55,2,,2.79,0.54,1.34,26.7
1.325,0.945,OZ Minerals,1.185,2.5,1.185,1.19,-,,-,0.82,-,-
5.18,3.37,Paladin Energy,3.54,-4,3.51,3.55,-,,-,1.58,-,30.3
0.65,0.365,PanAust Ltd,0.53,1.5,0.525,0.53,-,,-,0.20,-,55.2
2.48,0.73,Perseus Min Ltd,2.26,-3,2.25,2.27,-,,-,-,-,-
81.25,55.20,Rio Tinto Ltd,67.80,130,67.76,67.83,51.56,f,5.97,13.56,0.76,22.0
11.24,5.12,Riversdale Min,9.98,19,9.98,10.02,-,,-,2.04,-,-
16.10,11.24,Santos Ltd,13.75,-12,13.65,13.85,42,f,1.24,-,3.05,26.4
0.395,0.179,St Barbara Ltd,0.33,-0.5,0.325,0.33,-,,-,0.21,-,-
6.60,3.52,Western Areas NL,4.49,17,4.44,4.54,3,,-,0.63,0.67,-
3.84,1.955,White Energy Co,3.02,5,3.00,3.08,-,,-,-,-,-
6.05,2.88,Whitehaven Coal,5.21,1,5.17,5.21,8.8,f,3.22,2.09,1.69,18.4
53.869,39.63,Woodside Pet,41.05,-72,41.00,41.20,110,f,2.35,-,2.68,15.8
12.65,7.50,Zimplats Hldgs,9.90,-10,9.50,10.25,-,,-,-,-,28.2
