50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4847.5 at 16:36 22/3/2010  Report at 19:06 Monday 22/3/2010. Processed 19:12 Monday 22/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.046,Alumina Ltd,1.695,-4,1.685,1.695,2,f,-,1.21,1.18,-
2.90,1.31,Andean Res Ltd,2.70,-11,2.68,2.70,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.00,7.65,Anglogold Ashanti  5:1,8.23,-27,8.11,8.40,3.87,,-,-,0.47,-
7.95,3.241,Aquarius Platinum,6.85,-14,6.75,6.85,2.26,,9.20,-,0.33,32.9
11.38,2.345,Aquila Res,10.81,-19,10.80,10.82,-,,-,-,-,-
5.31,2.57,Arrow Energy,5.10,-19,5.09,5.11,-,,-,2.13,-,33.2
2.55,1.15,Atlas Iron Ltd,2.33,-7,2.32,2.33,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.65,-3,2.65,2.67,-,,-,1.74,-,185.3
1.04,0.655,Beach Energy Ltd,0.745,-2,0.745,0.75,1.75,p,9.17,1.27,2.35,4.6
44.49,31.25,BHP Billiton Ltd,42.59,-61,42.50,42.60,95.15,f,1.95,8.76,2.23,23.0
4.24,1.67,Centennial Coal,4.06,-8,4.06,4.09,8,p,1.98,1.87,1.97,25.7
2.59,1.36,CGA Min Ltd,2.09,-1,2.00,2.38,-,,-,-,-,112.4
108.50,71.25,Coal & Allied Ind  ,89.52,-128,89.10,90.00,510,f,1.33,16.99,5.70,13.2
2.59,0.86,Coal of Africa,2.18,-7,2.17,2.18,-,,-,-,-,-
6.59,1.85,Cudeco Ltd,5.00,-4,4.97,5.05,-,,-,-,-,1190.5
1.165,0.645,Eastern Star Gas,0.89,-4,0.885,0.89,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi  1:1,13.58,-54,13.58,13.75,-,,-,-,-,-
28.28,17.66,Energy Res,19.73,-37,19.70,19.83,39,f,3.66,5.10,1.98,13.8
0.72,0.25,Energy World Corp,0.37,,0.365,0.37,-,,-,0.30,-,12.3
4.78,2.04,Equinox Min Ltd cdi,3.90,-10,3.86,3.95,-,,-,-,-,-
11.45,3.189,Extract Res,8.20,-15,8.06,8.22,-,,-,-,-,-
5.57,2.24,Fortescue Metals Grp,4.75,-10,4.75,4.78,-,,-,-,-,-
1.30,0.505,Gindalbie Metals,1.07,-4,1.07,1.075,-,,-,-,-,-
10.35,4.49,Gloucester Coal,9.88,-27,9.75,9.93,13.5,,5.06,2.21,1.37,14.5
0.646,0.193,Grange Res,0.505,-1.5,0.50,0.51,-,,-,-,-,1.7
0.75,0.31,Gujarat Nre Coal,0.685,-2.5,0.66,0.69,-,,-,0.52,-,-
4.56,2.70,Iluka Res,4.14,-1,4.10,4.18,-,,-,2.58,-,-
12.10,2.95,Karoon Gas Aust,8.10,-9,8.05,8.10,-,,-,-,-,-
10.30,4.86,Kingsgate Cons,8.75,-18,8.75,8.85,30,,2.73,2.69,3.43,10.7
3.77,2.41,Lihir Gold Ltd,3.16,-4,3.15,3.16,2.96,,-,1.22,0.94,-
0.72,0.142,Lynas Corp,0.495,-1.5,0.49,0.495,-,,-,-,-,-
12.52,3.36,Macarthur Coal,11.85,-49,11.82,11.88,21,f,2.16,4.15,1.77,26.2
6.40,1.58,Mantra Res,6.39,25,6.35,6.39,-,,-,-,-,-
4.02,1.30,Medusa Min Ltd,4.00,2,3.93,4.00,-,,-,0.91,-,11.3
1.39,0.32,Minara Res,0.84,-0.5,0.83,0.84,-,,-,0.74,-,20.2
3.43,1.43,Mirabela Nickel,2.37,2,2.36,2.38,-,,-,-,-,-
1.87,0.425,Mount Gibson Iron,1.745,-2,1.745,1.76,-,,-,0.78,-,26.6
2.94,0.65,Murchison Metals,2.61,-8,2.61,2.62,-,,-,-,-,-
5.22,3.192,New Hope Corp,4.88,-26,4.86,4.93,9.25,f,25.98,3.36,1.90,2.0
39.75,27.64,Newcrest Min,33.43,-26,33.39,33.49,20,,2.77,9.20,0.60,60.3
6.93,4.78,Oil Search Ltd,5.85,-5,5.84,5.87,4.47,,2.88,-,0.76,45.5
2.05,1.085,OM Hldgs Ltd,1.71,-0.5,1.705,1.74,2,,2.79,0.54,1.17,30.6
1.325,0.45,OZ Minerals,1.145,-2,1.14,1.15,-,,-,0.82,-,-
