50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4403.7 at 16:35 2/6/2010  Report at 19:05 Wednesday 2/6/2010. Processed 19:14 Wednesday 2/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.285,Alumina Ltd,1.63,-5,1.625,1.63,2,f,-,1.21,1.23,-
3.58,1.68,Andean Res Ltd,3.19,,3.15,3.19,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi,1.20,,1.20,-,-,,-,0.10,-,171.4
10.50,7.65,Anglogold Ashanti,10.00,,9.42,10.20,3.87,,-,8.69,0.39,-
7.95,3.74,Aquarius Platinum,6.49,-2,6.43,6.60,2.26,,9.20,-,0.35,31.2
11.38,4.218,Aquila Res,8.83,-21,8.80,8.60,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.85,,4.82,4.87,-,,-,2.13,-,31.5
3.05,1.475,Atlas Iron Ltd,1.96,-5,1.955,1.96,-,,-,-,-,-
2.37,1.48,Avoca Res,2.16,6,2.11,2.16,-,,-,0.79,-,17.3
3.17,1.915,AWE Ltd,2.00,-5,1.995,2.03,-,,-,1.74,-,139.9
1.04,0.655,Beach Energy Ltd,0.735,-1,0.735,0.74,1.75,p,9.17,1.27,2.38,4.6
44.93,31.33,BHP Billiton Ltd,37.83,-36,37.82,37.90,95.15,f,1.95,8.76,2.52,20.4
5.00,2.07,Centennial Coal,4.08,-3,4.06,4.13,8,p,1.98,1.87,1.96,25.8
2.61,1.36,CGA Min Ltd,2.55,5,2.38,2.55,-,,-,-,-,137.1
108.50,74.06,Coal & Allied Ind  ,87.55,-245,86.85,90.00,510,f,1.33,16.99,5.83,12.9
2.60,1.40,Coal of Africa,1.94,1,1.915,1.95,-,,-,-,-,-
1.165,0.615,Eastern Star Gas,0.78,-2,0.78,0.785,-,,-,-,-,-
20.58,12.86,Eldorado Gold cdi,20.52,9,20.30,20.64,-,,-,-,-,-
27.37,12.51,Energy Res,13.40,-58,13.39,13.41,39,f,3.66,5.10,2.91,9.4
0.72,0.25,Energy World Corp,0.42,-1,0.42,0.43,-,,-,0.30,-,13.9
4.78,2.18,Equinox Min Ltd cdi,4.25,12,4.21,4.25,-,,-,-,-,-
144.20,110.60,ETFS Metals etfs gold,143.74,204,142.60,144.00,-,,-,-,-,227.5
11.45,5.336,Extract Res,6.83,-19,6.66,6.99,-,,-,-,-,-
5.57,2.78,Fortescue Metals Grp,4.03,-1,4.01,4.05,-,,-,-,-,-
1.45,0.695,Gindalbie Metals,1.015,-2.5,1.015,1.03,-,,-,-,-,-
12.40,4.52,Gloucester Coal,12.25,52,12.25,12.34,13.5,,5.06,2.21,1.10,17.9
5.04,2.70,Iluka Res,4.78,-9,4.78,4.80,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,7.37,-12,7.35,7.40,-,,-,-,-,-
10.30,5.95,Kingsgate Cons,8.49,-11,8.45,8.51,30,,2.73,2.69,3.53,10.4
4.18,2.41,Lihir Gold Ltd,3.95,-4,3.94,3.95,2.96,,-,1.22,0.75,-
