50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4893.1 at 16:34 31/3/2010  Report at 19:06 Wednesday 31/3/2010. Processed 19:17 Wednesday 31/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.725,,1.72,1.73,2,f,-,1.21,1.16,-
2.90,1.415,Andean Res Ltd,2.67,-7,2.65,2.74,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.00,7.65,Anglogold Ashanti  5:1,8.11,,8.10,8.35,3.87,,-,-,0.48,-
7.95,3.74,Aquarius Platinum,6.90,-4,6.85,7.01,2.26,,9.20,-,0.33,33.2
11.38,2.345,Aquila Res,10.53,-17,10.52,10.64,-,,-,-,-,-
5.31,2.70,Arrow Energy,5.03,-3,5.03,5.05,-,,-,2.13,-,32.7
2.55,1.165,Atlas Iron Ltd,2.45,,2.45,2.46,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.72,-1,2.72,2.73,-,,-,1.74,-,190.2
1.04,0.655,Beach Energy Ltd,0.74,-1.5,0.74,0.745,1.75,p,9.17,1.27,2.36,4.6
44.49,31.25,BHP Billiton Ltd,43.59,-82,43.59,43.75,95.15,f,1.95,8.76,2.18,23.5
4.48,1.67,Centennial Coal,4.26,11,4.25,4.28,8,p,1.98,1.87,1.88,27.0
2.59,1.36,CGA Min Ltd,2.04,,2.02,2.05,-,,-,-,-,109.7
108.50,71.38,Coal & Allied Ind  ,89.96,-4,89.92,90.00,510,f,1.33,16.99,5.67,13.3
2.59,0.86,Coal of Africa,2.35,,2.35,2.37,-,,-,-,-,-
6.59,1.895,Cudeco Ltd,4.83,6,4.81,4.83,-,,-,-,-,1150.0
1.165,0.645,Eastern Star Gas,0.925,-1,0.925,0.93,-,,-,-,-,-
28.28,17.66,Energy Res,18.90,-9,18.85,19.34,39,f,3.66,5.10,2.06,13.2
0.72,0.25,Energy World Corp,0.465,2.5,0.46,0.47,-,,-,0.30,-,15.4
4.78,2.04,Equinox Min Ltd cdi,4.12,-2,4.05,4.14,-,,-,-,-,-
131.10,110.60,ETFS Metals etfs gold,118.00,1,117.56,118.42,-,,-,-,-,186.8
11.45,3.189,Extract Res,7.74,-18,7.68,7.85,-,,-,-,-,-
5.57,2.26,Fortescue Metals Grp,4.90,-6,4.89,4.93,-,,-,-,-,-
1.30,0.545,Gindalbie Metals,1.245,6.5,1.245,1.25,-,,-,-,-,-
10.35,4.52,Gloucester Coal,9.00,-99,8.95,9.30,13.5,,5.06,2.21,1.50,13.2
0.646,0.193,Grange Res,0.57,1.5,0.57,0.575,-,,-,-,-,1.9
0.75,0.31,Gujarat Nre Coal,0.70,0.5,0.69,0.70,-,,-,0.52,-,-
4.52,2.70,Iluka Res,4.38,-3,4.36,4.43,-,,-,2.58,-,-
12.10,3.00,Karoon Gas Aust,8.40,-7,8.40,8.42,-,,-,-,-,-
10.30,4.93,Kingsgate Cons,8.51,-20,8.50,8.60,30,,2.73,2.69,3.53,10.4
