50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4903.2 at 16:34 24/3/2010  Report at 19:05 Wednesday 24/3/2010. Processed 19:29 Wednesday 24/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.046,Alumina Ltd,1.735,2.5,1.725,1.74,2,f,-,1.21,1.15,-
2.90,1.31,Andean Res Ltd,2.67,-3,2.61,2.69,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.00,7.65,Anglogold Ashanti  5:1,8.40,,8.15,8.35,3.87,,-,-,0.46,-
7.95,3.612,Aquarius Platinum,6.78,-7,6.75,6.81,2.26,,9.20,-,0.33,32.6
11.38,2.345,Aquila Res,10.98,33,10.70,11.00,-,,-,-,-,-
5.31,2.67,Arrow Energy,5.01,2,5.00,5.02,-,,-,2.13,-,32.6
2.55,1.15,Atlas Iron Ltd,2.43,-2,2.42,2.43,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.70,2,2.70,2.71,-,,-,1.74,-,188.8
1.04,0.655,Beach Energy Ltd,0.755,,0.755,0.76,1.75,p,9.17,1.27,2.32,4.7
44.49,31.25,BHP Billiton Ltd,43.36,30,43.35,43.37,95.15,f,1.95,8.76,2.19,23.4
4.24,1.67,Centennial Coal,4.07,-6,4.05,4.08,8,p,1.98,1.87,1.97,25.8
2.59,1.36,CGA Min Ltd,2.10,1,2.00,2.10,-,,-,-,-,112.9
108.50,71.38,Coal & Allied Ind  ,88.81,-135,88.80,88.81,510,f,1.33,16.99,5.74,13.1
2.59,0.86,Coal of Africa,2.26,4,2.25,2.26,-,,-,-,-,-
6.59,1.85,Cudeco Ltd,4.89,-9,6.00,4.85,-,,-,-,-,1164.3
