50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4854.2 at 16:37 28/4/2010  Report at 19:05 Wednesday 28/4/2010. Processed 19:09 Wednesday 28/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.58,-7,1.58,1.59,2,f,-,1.21,1.27,-
3.45,1.45,Andean Res Ltd,3.30,-4,3.27,3.33,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi  1:5,1.30,,1.35,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti  5:1,8.84,5,8.65,8.85,3.87,,-,8.69,0.44,-
7.95,3.74,Aquarius Platinum,7.21,-27,7.11,7.21,2.26,,9.20,-,0.31,34.7
11.38,2.955,Aquila Res,10.19,-41,10.17,10.19,-,,-,-,-,-
5.31,3.04,Arrow Energy,5.15,-2,5.15,5.16,-,,-,2.13,-,33.5
3.05,1.285,Atlas Iron Ltd,2.69,,3.20,2.55,-,,-,-,-,-
2.37,1.48,Avoca Res,2.31,1,2.25,2.31,-,,-,0.79,-,18.5
3.17,2.31,AWE Ltd,2.50,-6,2.49,2.50,-,,-,1.74,-,174.8
1.04,0.655,Beach Energy Ltd,0.805,-1.5,0.805,0.81,1.75,p,9.17,1.27,2.17,5.0
44.93,31.33,BHP Billiton Ltd,41.07,-93,41.06,41.10,95.15,f,1.95,8.76,2.32,22.2
4.72,1.81,Centennial Coal,4.35,-17,4.34,4.37,8,p,1.98,1.87,1.84,27.5
2.59,1.36,CGA Min Ltd,2.21,1,2.21,2.30,-,,-,-,-,118.8
108.50,74.06,Coal & Allied Ind  ,97.99,-191,97.85,98.00,510,f,1.33,16.99,5.20,14.5
2.60,1.34,Coal of Africa,2.46,-4,2.44,2.46,-,,-,-,-,-
6.59,1.98,Cudeco Ltd,4.67,-25,4.67,4.79,-,,-,-,-,1111.9
1.165,0.645,Eastern Star Gas,0.93,-6,0.93,0.935,-,,-,-,-,-
28.28,15.64,Energy Res,15.80,-45,15.80,15.81,39,f,3.66,5.10,2.47,11.1
0.72,0.25,Energy World Corp,0.51,-2,0.505,0.52,-,,-,0.30,-,16.9
4.78,2.18,Equinox Min Ltd cdi,4.36,-13,4.33,4.38,-,,-,-,-,-
11.45,4.272,Extract Res,7.15,-21,7.09,7.25,-,,-,-,-,-
5.57,2.30,Fortescue Metals Grp,4.84,-5,4.84,4.85,-,,-,-,-,-
1.45,0.65,Gindalbie Metals,1.24,-5,1.24,1.245,-,,-,-,-,-
12.40,4.52,Gloucester Coal,12.10,-7,12.04,12.18,13.5,,5.06,2.21,1.12,17.7
0.785,0.20,Grange Res,0.67,-4,0.665,0.67,-,,-,-,-,2.2
