50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4513.9 at 16:41 27/7/2010  Report at 19:05 Tuesday 27/7/2010. Processed 19:12 Tuesday 27/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.58,-1.5,1.58,1.585,2,f,-,1.21,1.27,-
3.88,1.81,Andean Res Ltd,3.62,-4,3.62,3.72,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,1.20,-,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,8.80,-20,8.50,9.00,3.87,,-,8.69,0.44,-
7.95,3.89,Aquarius Platinum,4.88,15,4.81,4.88,2.26,,9.20,-,0.46,23.5
11.38,5.264,Aquila Res,7.58,8,7.55,7.66,-,,-,-,-,-
5.31,3.26,Arrow Energy,4.67,-1,4.67,4.68,-,,-,2.13,-,30.4
3.05,1.57,Atlas Iron Ltd,2.05,-1,2.05,2.06,-,,-,-,-,-
2.99,1.48,Avoca Res,2.75,-7,2.71,2.77,-,,-,0.79,-,22.0
3.17,1.465,AWE Ltd,1.63,2,1.615,1.635,-,,-,1.74,-,114.0
1.04,0.655,Beach Energy Ltd,0.68,-1.5,0.68,0.685,1.75,p,9.17,1.27,2.57,4.2
44.93,35.58,BHP Billiton Ltd,39.75,-7,39.73,39.75,95.15,f,1.95,8.76,2.39,21.5
6.03,2.82,Centennial Coal,6.00,1,6.00,6.01,8,p,1.98,1.87,1.33,38.0
2.61,1.52,CGA Min Ltd,2.32,4,2.24,2.32,-,,-,-,-,124.7
0.444,0.234,Citadel Resource Grp,0.31,-0.5,0.305,0.31,-,,-,-,-,-
108.50,74.06,Coal & Allied Ind  ,99.60,12,99.00,99.85,510,f,1.33,16.99,5.12,14.7
2.60,1.57,Coal of Africa,1.88,-1,1.86,1.89,-,,-,-,-,-
6.59,2.60,Cudeco Ltd,4.78,-3,4.78,4.80,-,,-,-,-,1138.1
1.165,0.615,Eastern Star Gas,0.865,-1,0.86,0.87,-,,-,-,-,-
27.37,12.51,Energy Res,14.01,4,13.95,14.12,39,f,3.66,5.10,2.78,9.8
0.645,0.25,Energy World Corp,0.44,-0.5,0.435,0.44,-,,-,0.30,-,14.6
5.11,2.69,Equinox Min Ltd cdi,4.92,-16,4.91,4.96,-,,-,-,-,-
11.45,6.29,Extract Res,6.84,-1,6.65,6.90,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,4.27,-10,4.26,4.27,-,,-,-,-,-
1.45,0.785,Gindalbie Metals,0.995,0.5,0.99,0.995,-,,-,-,-,-
12.48,5.70,Gloucester Coal,12.46,,9.00,12.50,-,,-,2.21,-,18.2
5.59,3.00,Iluka Res,5.50,4,5.45,5.53,-,,-,2.58,-,-
5.92,3.65,Independence Grp,5.60,-9,5.56,5.63,5,f,5.04,1.30,0.89,22.2
11.47,4.51,Karoon Gas Aust,7.10,4,7.05,7.28,-,,-,-,-,-
10.90,6.32,Kingsgate Cons,9.73,-17,9.69,9.75,30,,2.73,2.69,3.08,11.9
4.48,2.41,Lihir Gold Ltd,4.09,-2,4.08,4.09,2.96,,-,1.22,0.72,-
0.82,0.319,Lynas Corp,0.79,1,0.785,0.79,-,,-,-,-,-
17.17,7.32,Macarthur Coal,12.92,-50,12.91,13.02,21,f,2.16,4.15,1.63,28.5
4.89,2.182,Medusa Min Ltd,3.99,-11,3.98,4.00,-,,-,0.91,-,11.3
1.39,0.58,Minara Res,0.82,-1,0.815,0.825,-,,-,0.74,-,19.7
3.43,1.87,Mirabela Nickel,2.22,-1,2.21,2.24,-,,-,-,-,-
2.09,0.955,Mount Gibson Iron,1.60,-1,1.575,1.615,-,,-,0.78,-,24.4
3.12,1.33,Murchison Metals,1.89,2,1.885,1.90,-,,-,-,-,-
5.50,3.92,New Hope Corp,4.84,9,4.83,4.88,9.5,f,3.05,2.67,1.96,16.7
39.75,28.47,Newcrest Min,33.06,-29,33.00,33.08,20,,2.77,9.20,0.60,59.7
3.90,0.845,OceanaGold Corp cdi,3.06,-16,3.05,3.06,-,,-,2.35,-,8.6
6.93,4.97,Oil Search Ltd,5.93,9,5.89,5.94,4.47,,2.88,-,0.75,46.1
2.13,1.42,OM Hldgs Ltd,1.51,-3,1.49,1.54,2,,2.79,0.54,1.32,27.0
1.325,0.945,OZ Minerals,1.205,,1.205,1.21,-,,-,0.82,-,-
5.18,3.37,Paladin Energy,3.78,8,3.75,3.79,-,,-,1.58,-,32.4
0.65,0.38,PanAust Ltd,0.565,-1.5,0.56,0.565,-,,-,0.20,-,58.9
2.48,0.73,Perseus Min Ltd,2.24,-11,2.22,2.25,-,,-,-,-,-
81.25,55.20,Rio Tinto Ltd,70.09,-16,69.98,70.10,51.56,f,5.97,13.56,0.74,22.8
11.24,5.12,Riversdale Min,10.48,-19,10.47,10.48,-,,-,2.04,-,-
16.10,11.24,Santos Ltd,13.79,-6,13.73,13.81,42,f,1.24,-,3.05,26.5
6.60,3.52,Western Areas NL,4.80,-9,4.67,4.82,3,,-,0.63,0.63,-
3.84,1.955,White Energy Co,3.32,-3,3.31,3.32,-,,-,-,-,-
6.05,2.88,Whitehaven Coal,5.50,2,5.49,5.55,8.8,f,3.22,2.09,1.60,19.4
53.869,39.63,Woodside Pet,41.96,-17,41.90,42.00,110,f,2.35,-,2.62,16.2
12.65,7.80,Zimplats Hldgs,10.00,29,10.00,10.25,-,,-,-,-,28.4
