50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4972.9 at 16:33 9/4/2010  Report at 19:06 Friday 9/4/2010. Processed 19:17 Friday 9/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.86,2.5,1.855,1.865,2,f,-,1.21,1.08,-
3.16,1.45,Andean Res Ltd,3.05,1,3.05,3.07,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.00,7.65,Anglogold Ashanti  5:1,8.80,,7.90,8.80,3.87,,-,8.69,0.44,-
7.95,3.74,Aquarius Platinum,7.57,22,7.41,7.58,2.26,,9.20,-,0.30,36.4
11.38,2.60,Aquila Res,10.87,-9,10.80,10.95,-,,-,-,-,-
5.31,2.91,Arrow Energy,5.17,10,5.13,5.18,-,,-,2.13,-,33.6
2.93,1.21,Atlas Iron Ltd,2.78,-3,2.77,2.80,-,,-,-,-,-
2.26,1.415,Avoca Res,2.19,-1,2.14,2.20,-,,-,0.79,-,17.5
3.17,2.17,AWE Ltd,2.82,8,2.81,2.82,-,,-,1.74,-,197.2
1.04,0.655,Beach Energy Ltd,0.765,1,0.76,0.77,1.75,p,9.17,1.27,2.29,4.8
44.93,31.25,BHP Billiton Ltd,43.90,15,43.89,43.97,95.15,f,1.95,8.76,2.17,23.7
4.66,1.67,Centennial Coal,4.52,9,4.52,4.57,8,p,1.98,1.87,1.77,28.6
2.59,1.36,CGA Min Ltd,2.25,1,2.24,2.30,-,,-,-,-,121.0
108.50,73.05,Coal & Allied Ind  ,98.96,316,98.00,99.90,510,f,1.33,16.99,5.15,14.6
2.59,1.02,Coal of Africa,2.40,2,2.40,2.41,-,,-,-,-,-
6.59,1.95,Cudeco Ltd,5.10,-3,5.03,5.12,-,,-,-,-,1214.3
1.165,0.645,Eastern Star Gas,1.015,5.5,1.01,1.015,-,,-,-,-,-
28.28,17.66,Energy Res,19.51,18,19.45,19.51,39,f,3.66,5.10,2.00,13.7
0.72,0.25,Energy World Corp,0.47,0.5,0.465,0.475,-,,-,0.30,-,15.6
4.78,2.08,Equinox Min Ltd cdi,4.57,2,4.55,4.59,-,,-,-,-,-
11.45,3.189,Extract Res,7.95,-5,7.89,7.95,-,,-,-,-,-
5.57,2.30,Fortescue Metals Grp,5.01,1,5.00,5.01,-,,-,-,-,-
1.39,0.60,Gindalbie Metals,1.335,1.5,1.33,1.34,-,,-,-,-,-
12.36,4.52,Gloucester Coal,12.20,45,12.07,12.25,13.5,,5.06,2.21,1.11,17.9
0.69,0.193,Grange Res,0.65,2,0.645,0.65,-,,-,-,-,2.2
0.755,0.31,Gujarat Nre Coal,0.735,-1.5,0.735,0.75,-,,-,0.52,-,-
4.94,2.70,Iluka Res,4.90,24,4.88,4.91,-,,-,2.58,-,-
12.10,3.00,Karoon Gas Aust,8.25,9,8.16,8.29,-,,-,-,-,-
10.30,4.93,Kingsgate Cons,9.14,-9,9.11,9.14,30,,2.73,2.69,3.28,11.1
4.05,2.41,Lihir Gold Ltd,3.99,3,3.98,3.99,2.96,,-,1.22,0.74,-
0.72,0.154,Lynas Corp,0.545,0.5,0.54,0.545,-,,-,-,-,-
16.03,3.90,Macarthur Coal,15.55,119,15.52,15.60,21,f,2.16,4.15,1.35,34.3
6.42,2.14,Mantra Res,5.89,-1,5.89,5.93,-,,-,-,-,-
4.20,1.368,Medusa Min Ltd,4.15,1,4.13,4.20,-,,-,0.91,-,11.7
1.39,0.555,Minara Res,0.97,,0.97,0.98,-,,-,0.74,-,23.3
3.43,1.68,Mirabela Nickel,2.58,1,2.55,2.60,-,,-,-,-,-
2.03,0.555,Mount Gibson Iron,1.965,-0.5,1.96,1.975,-,,-,0.78,-,30.0
2.94,0.775,Murchison Metals,2.75,8,2.73,2.75,-,,-,-,-,-
5.40,3.375,New Hope Corp,5.30,-1,5.30,5.34,9.5,f,3.05,2.67,1.79,18.3
39.75,27.64,Newcrest Min,35.63,13,35.43,35.64,20,,2.77,9.20,0.56,64.3
2.83,0.665,OceanaGold Corp cdi,2.65,2,2.63,2.65,-,,-,2.35,-,7.4
6.93,4.78,Oil Search Ltd,6.01,10,6.00,6.03,4.47,,2.88,-,0.74,46.7
2.05,1.09,OM Hldgs Ltd,1.955,0.5,1.88,1.975,2,,2.79,0.54,1.02,35.0
1.325,0.575,OZ Minerals,1.22,-1,1.215,1.22,-,,-,0.82,-,-
5.52,3.41,Paladin Energy,4.35,8,4.34,4.36,-,,-,1.58,-,37.3
0.65,0.27,PanAust Ltd,0.555,-0.5,0.55,0.555,-,,-,0.20,-,57.8
2.14,0.673,Perseus Min Ltd,2.05,,2.15,1.99,-,,-,-,-,-
81.25,43.008,Rio Tinto Ltd,79.47,-53,79.46,79.50,51.56,f,5.97,13.56,0.65,25.8
10.10,3.61,Riversdale Min,9.77,1,9.75,9.78,-,,-,2.04,-,-
16.10,12.77,Santos Ltd,14.88,20,14.85,14.89,42,f,1.24,-,2.82,28.6
6.60,3.72,Western Areas NL,5.59,-1,5.51,5.62,3,,-,0.63,0.54,-
5.83,1.76,Whitehaven Coal,5.79,39,5.78,5.84,8.8,f,3.22,2.09,1.52,20.5
53.869,36.385,Woodside Pet,47.50,36,47.48,47.54,110,f,2.35,-,2.32,18.3
12.65,4.79,Zimplats Hldgs,11.40,,11.00,12.19,-,,-,-,-,32.4
