50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4669.1 at 16:36 14/9/2010  Report at 19:05 Tuesday 14/9/2010. Processed 19:09 Tuesday 14/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.87,,1.865,1.87,4.23,f,0.14,1.22,2.26,316.9
7.19,2.00,Andean Res Ltd,6.25,-5,6.22,6.28,-,,-,-,-,-
1.30,1.02,Aneka Tambang cdi,1.25,5,1.00,1.25,1.42,,3.91,-,1.14,22.5
10.50,7.65,Anglogold Ashanti,9.73,-1,9.05,9.74,4.16,,-,8.69,0.43,-
7.95,3.89,Aquarius Platinum,5.39,4,5.30,5.45,6.74,,1.06,-,1.25,75.4
11.38,6.009,Aquila Res,9.25,31,9.25,9.29,-,,-,-,-,-
6.35,5.49,Aston Res Ltd,5.80,10,5.65,5.90,-,,-,-,-,-
3.05,1.585,Atlas Iron Ltd,2.33,7,2.31,2.33,-,,-,-,-,-
3.45,1.48,Avoca Res,3.15,3,3.15,3.18,-,,-,0.93,-,15.1
3.17,1.465,AWE Ltd,1.685,2.5,1.67,1.685,-,,-,1.60,-,-
1.04,0.595,Beach Energy Ltd,0.68,1.5,0.675,0.68,1.75,p,1.78,-,2.57,21.8
44.93,35.58,BHP Billiton Ltd,39.05,49,39.04,39.06,95.12,f,2.82,10.21,2.44,14.6
6.14,3.05,Centennial Coal,6.07,-2,6.07,6.08,8,p,1.69,1.90,1.32,45.0
2.61,1.52,CGA Min Ltd,2.55,19,2.45,2.55,-,,-,-,-,137.1
0.444,0.235,Citadel Resource Grp,0.38,1,0.38,0.385,-,,-,-,-,-
105.00,74.06,Coal & Allied Ind  ,103.50,229,102.96,103.50,800,f,1.10,19.26,7.73,11.8
2.60,1.275,Coal of Africa,1.51,5.5,1.51,1.515,-,,-,-,-,-
1.045,0.615,Eastern Star Gas,0.92,2,0.91,0.92,-,,-,-,-,-
27.15,12.51,Energy Res,13.45,30,13.26,13.49,33,f,2.66,-,2.45,15.3
5.69,3.21,Equinox Min Ltd cdi,5.61,11,5.58,5.64,-,,-,-,-,77.7
11.45,6.03,Extract Res,6.36,1,6.35,6.36,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,5.02,5,5.01,5.03,-,,-,0.51,-,22.7
1.45,0.785,Gindalbie Metals,0.96,-0.5,0.955,0.96,-,,-,-,-,-
12.53,5.148,Gloucester Coal,12.41,-3,12.36,12.44,-,,-,1.99,-,31.1
6.32,3.22,Iluka Res,6.10,,5.90,6.15,-,,-,2.57,-,-
6.58,3.65,Independence Grp,6.44,-4,6.32,6.48,5,f,5.06,1.37,0.78,25.5
4.153,2.45,Ivanhoe Aust,2.83,,2.81,2.83,-,,-,-,-,-
11.45,4.51,Karoon Gas Aust,7.94,55,7.74,7.94,-,,-,-,-,-
11.50,7.01,Kingsgate Cons,11.16,4,11.15,11.20,35,,2.15,3.16,3.14,14.8
4.51,2.57,Lihir Gold Ltd,4.48,,-,-,2.96,,3.06,1.31,0.66,49.4
1.38,0.375,Lynas Corp,1.33,-1,1.33,1.335,-,,-,-,-,-
17.17,8.04,Macarthur Coal,11.93,75,11.91,11.93,25,f,1.97,4.34,2.10,24.2
4.89,2.564,Medusa Min Ltd,4.70,20,4.61,4.70,-,,-,1.19,-,10.6
0.94,0.514,Minara Res,0.82,0.5,0.815,0.82,-,,-,0.78,-,10.6
2.09,1.055,Mount Gibson Iron,1.86,9,1.855,1.865,-,,-,0.86,-,15.1
3.12,1.33,Murchison Metals,1.87,3,1.86,1.87,-,,-,-,-,-
5.50,3.92,New Hope Corp,5.05,3,5.05,5.10,9.5,f,3.05,2.67,1.88,17.4
39.82,29.73,Newcrest Min,39.00,51,38.89,39.08,25,,4.61,10.19,0.64,33.9
3.99,0.99,OceanaGold Corp cdi,3.99,24,3.90,4.00,-,,-,2.35,-,94.5
6.93,4.97,Oil Search Ltd,6.09,-4,6.08,6.10,4.34,,3.16,-,0.71,44.4
