50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:05 Friday 19/2/2010. Processed 19:39 Friday 19/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.62,-1.5,1.61,1.62,2,f,-,1.21,1.23,-
2.72,1.31,Andean Res Ltd,2.53,-3,2.47,2.55,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi 1:5,1.14,,1.06,1.14,2.94,,0.12,-,2.58,316.7
11.50,8.00,Anglogold Ashanti cdi 5:1,8.29,-31,8.21,8.60,3.33,,-,-,0.40,-
7.95,3.088,Aquarius Platinum,6.37,-6,6.37,6.42,-,,-,-,-,30.6
11.38,1.727,Aquila Res,10.03,27,9.78,10.10,-,,-,-,-,-
4.73,2.36,Arrow Energy,3.50,-15,3.50,3.53,-,,-,2.13,-,22.8
2.36,1.115,Atlas Iron Ltd,2.11,-6,2.10,2.12,-,,-,-,-,-
3.17,2.11,AWE Ltd,2.65,-2,2.63,2.67,-,,-,1.80,-,15.3
1.04,0.693,Beach Energy Ltd,0.72,-2,0.72,0.725,1.75,p,14.41,-,2.43,2.9
44.49,26.64,BHP Billiton Ltd,41.00,7,40.91,41.00,97.87,f,1.89,8.76,2.39,22.1
4.24,1.51,Centennial Coal,3.82,3,3.81,3.85,11,f,1.77,1.77,2.88,19.6
2.59,1.36,CGA Min Ltd,2.30,-2,2.22,2.38,-,,-,-,-,123.7
108.50,67.50,Coal & Allied Ind  ,83.70,-10,83.56,84.50,510,f,1.33,16.99,6.09,12.4
2.59,0.735,Coal of Africa,2.52,12,2.50,2.53,-,,-,-,-,-
1.165,0.55,Eastern Star Gas,0.76,-2.5,0.76,0.765,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi 1:1,14.20,-9,14.15,14.83,-,,-,-,-,-
28.28,17.50,Energy Res,18.41,-52,18.35,18.48,39,f,3.66,5.10,2.12,12.9
4.78,1.48,Equinox Min Ltd cdi,3.51,-1,3.49,3.52,-,,-,-,-,13.8
152.50,110.60,ETFS Metals etfs gold,121.14,73,121.04,121.50,-,,-,-,-,191.8
11.45,2.007,Extract Res,7.40,11,7.31,7.40,-,,-,-,-,-
5.57,2.18,Fortescue Metals Grp,4.89,-7,4.87,4.89,-,,-,0.35,-,22.3
1.30,0.505,Gindalbie Metals,1.00,-2.5,1.00,1.01,-,,-,-,-,19.6
10.10,3.39,Gloucester Coal,9.00,-16,8.90,9.00,13.5,,7.39,2.12,1.50,9.0
0.75,0.28,Gujarat NRE Min,0.615,,0.605,0.635,-,,-,0.52,-,-
4.56,2.70,Iluka Res,3.65,-1,3.58,3.74,-,,-,2.70,-,98.6
1.26,0.22,Indophil Res,1.25,,1.25,1.255,-,,-,-,-,-
1.32,0.23,Kagara Ltd,0.885,-2,0.88,0.89,-,,-,0.74,-,-
12.10,2.48,Karoon Gas Aust,6.80,3,6.80,6.81,-,,-,-,-,225.2
10.30,4.15,Kingsgate Cons,8.78,-27,8.76,8.80,15,f,2.33,2.55,1.71,25.2
3.77,2.41,Lihir Gold Ltd,2.72,-7,2.71,2.73,1.45,,-,1.29,0.53,-
0.72,0.09,Lynas Corp,0.505,-2.5,0.50,0.505,-,,-,-,-,-
12.41,2.32,Macarthur Coal,10.80,-4,10.65,10.80,13,f,6.10,4.03,1.20,13.6
5.81,1.18,Mantra Res,5.20,-7,5.20,5.44,-,,-,-,-,-
4.40,1.305,Medusa Min Ltd,3.59,5,3.46,3.59,-,,-,-,-,14.4
1.39,0.255,Minara Res,0.75,3,0.74,0.75,-,,-,0.70,-,-
3.43,1.03,Mirabela Nickel,1.935,-11.5,1.93,2.05,-,,-,-,-,-
1.87,0.42,Mount Gibson Iron,1.645,-3,1.64,1.65,-,,-,0.78,-,25.1
2.94,0.505,Murchison Metals,2.42,-11,2.42,2.46,-,,-,-,-,1344.4
5.22,2.789,New Hope Corp,4.57,2,4.56,4.59,9.25,f,25.98,3.36,2.02,1.9
39.75,27.64,Newcrest Min,31.80,-111,31.77,31.80,20,,2.77,9.20,0.63,57.4
6.93,4.41,Oil Search Ltd,5.25,1,5.23,5.32,7.85,,2.52,-,1.50,26.6
2.05,0.985,OM Hldgs Ltd,1.73,-4.5,1.69,1.785,3,,2.03,0.51,1.73,28.5
1.325,0.40,OZ Minerals,0.98,-2,0.98,0.985,-,,-,0.80,-,-
5.52,2.68,Paladin Energy,3.84,9,3.83,3.85,-,,-,1.58,-,32.9
0.65,0.133,PanAust Ltd,0.49,2,0.49,0.495,-,,-,0.16,-,-
2.14,0.528,Perseus Min Ltd,1.725,-4,1.69,1.80,-,,-,-,-,-
80.14,32.873,Rio Tinto Ltd,71.00,-110,71.00,71.05,51.56,f,5.97,13.56,0.73,23.1
8.69,2.44,Riversdale Min,8.19,-31,8.15,8.25,-,,-,1.96,-,5118.7
16.582,12.77,Santos Ltd,13.41,-6,13.40,13.45,42,f,1.24,-,3.13,25.7
6.60,3.03,Western Areas NL,4.49,-20,4.48,4.63,3,,-,0.63,0.67,-
3.00,1.175,White Energy Co,2.30,,2.25,2.40,-,,-,-,-,-
5.54,1.30,Whitehaven Coal,5.05,10,4.97,5.06,8.5,f,7.12,1.68,1.68,8.3
53.869,31.843,Woodside Pet,43.61,-17,43.59,43.70,110,f,2.18,11.33,2.52,18.2
12.65,3.50,Zimplats Hldgs,12.03,3,12.00,12.65,-,,-,-,-,-
