50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4913.5 at 16:37 23/4/2010  Report at 19:05 Friday 23/4/2010. Processed 19:19 Friday 23/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.685,1,1.685,1.695,2,f,-,1.21,1.19,-
3.45,1.45,Andean Res Ltd,3.32,5,3.27,3.32,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi  1:5,1.30,,1.25,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti  5:1,8.40,-19,8.30,8.40,3.87,,-,8.69,0.46,-
7.95,3.74,Aquarius Platinum,7.10,-8,7.01,7.15,2.26,,9.20,-,0.32,34.2
11.38,2.855,Aquila Res,10.52,-10,10.50,10.60,-,,-,-,-,-
5.31,3.04,Arrow Energy,5.16,,5.16,5.18,-,,-,2.13,-,33.6
3.05,1.265,Atlas Iron Ltd,2.69,-5,2.69,2.70,-,,-,-,-,-
2.37,1.46,Avoca Res,2.23,,2.21,2.26,-,,-,0.79,-,17.9
3.17,2.17,AWE Ltd,2.58,-1,2.57,2.58,-,,-,1.74,-,180.4
1.04,0.655,Beach Energy Ltd,0.835,2.5,0.83,0.835,1.75,p,9.17,1.27,2.10,5.2
44.93,31.33,BHP Billiton Ltd,41.97,-24,41.95,41.98,95.15,f,1.95,8.76,2.27,22.7
4.72,1.72,Centennial Coal,4.52,-12,4.50,4.52,8,p,1.98,1.87,1.77,28.6
2.59,1.36,CGA Min Ltd,2.20,-1,2.20,2.25,-,,-,-,-,118.3
108.50,74.06,Coal & Allied Ind  ,99.90,15,99.39,100.00,510,f,1.33,16.99,5.11,14.8
2.60,1.24,Coal of Africa,2.50,2,2.45,2.53,-,,-,-,-,-
6.59,1.965,Cudeco Ltd,4.94,-1,4.94,4.99,-,,-,-,-,1176.2
1.165,0.645,Eastern Star Gas,1.005,-0.5,0.995,1.005,-,,-,-,-,-
28.28,16.71,Energy Res,16.71,-29,16.70,16.81,39,f,3.66,5.10,2.33,11.7
0.72,0.25,Energy World Corp,0.515,-1,0.51,0.52,-,,-,0.30,-,17.1
4.78,2.15,Equinox Min Ltd cdi,4.57,5,4.55,4.58,-,,-,-,-,-
11.45,4.272,Extract Res,7.28,3,7.16,7.29,-,,-,-,-,-
5.57,2.30,Fortescue Metals Grp,5.01,-7,5.01,5.03,-,,-,-,-,-
1.45,0.635,Gindalbie Metals,1.275,-3,1.27,1.29,-,,-,-,-,-
12.40,4.52,Gloucester Coal,12.16,-1,12.15,12.20,13.5,,5.06,2.21,1.11,17.8
