50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4743.1 at 16:35 25/1/2010  Report at 19:05 Monday 25/1/2010. Processed 19:25 Monday 25/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.71,3,1.71,1.725,-,,-,1.30,-,18.2
2.72,0.85,Andean Res Ltd,2.49,-7,2.47,2.50,-,,-,-,-,-
1.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.15,-,2.94,,0.12,-,2.77,294.4
11.50,8.00,Anglogold Ashanti cdi 5:1,8.92,2,8.95,9.95,3.33,,-,-,0.37,-
7.95,3.088,Aquarius Platinum,7.03,11,6.98,7.20,-,,-,-,-,-
11.38,1.727,Aquila Res,9.89,24,9.86,9.95,-,,-,-,-,-
4.73,2.10,Arrow Energy,4.07,-5,4.06,4.09,-,,-,0.82,-,7.8
2.36,1.05,Atlas Iron Ltd,2.10,-4,2.10,2.11,-,,-,-,-,-
3.17,2.11,AWE Ltd,2.82,-1,2.80,2.83,-,,-,1.80,-,16.2
1.04,0.678,Beach Energy Ltd,0.875,,0.875,0.88,1.75,p,14.41,-,2.00,3.5
44.49,26.64,BHP Billiton Ltd,41.25,-45,41.24,41.30,113.63,f,1.15,8.84,2.75,31.7
2.50,0.825,Centamin Egypt,2.02,,-,-,-,,-,-,-,-
4.24,1.51,Centennial Coal,3.86,13,3.82,3.88,11,f,1.77,1.77,2.85,19.8
2.59,1.36,CGA Min Ltd,2.19,-7,2.19,2.38,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,81.50,-40,81.01,81.50,710,f,1.52,15.40,8.71,7.6
2.45,0.73,Coal of Africa,2.24,7,2.13,2.26,-,,-,-,-,-
6.59,1.555,Cudeco Ltd,4.72,29,4.67,4.80,-,,-,-,-,-
1.165,0.42,Eastern Star Gas,0.815,1.5,0.815,0.82,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi 1:1,14.61,-10,14.41,15.80,-,,-,-,-,-
28.28,17.50,Energy Res,21.00,-46,20.97,21.37,34,f,4.79,-,1.62,12.9
4.78,1.48,Equinox Min Ltd cdi,4.06,14,4.04,4.10,-,,-,-,-,16.0
152.50,110.60,ETFS Metals etfs gold,118.35,32,118.28,118.65,-,,-,-,-,187.4
11.45,1.431,Extract Res,8.12,11,8.01,8.20,-,,-,-,-,-
5.57,1.655,Fortescue Metals Grp,4.79,-2,4.78,4.80,-,,-,0.35,-,21.9
1.30,0.505,Gindalbie Metals,1.04,-3,1.035,1.05,-,,-,-,-,20.4
10.10,3.11,Gloucester Coal,8.41,4,8.41,9.10,13.5,,7.39,2.12,1.61,8.4
0.75,0.26,Gujarat NRE Min,0.68,,0.68,0.685,-,,-,0.52,-,-
4.66,2.70,Iluka Res,3.38,3,3.37,3.42,-,,-,2.70,-,91.4
1.32,0.23,Kagara Ltd,1.045,,1.04,1.055,-,,-,0.74,-,-
12.10,2.48,Karoon Gas Aust,7.57,22,7.56,7.61,-,,-,-,-,250.7
10.30,3.42,Kingsgate Cons,9.49,9,9.45,9.58,15,f,2.33,2.55,1.58,27.2
3.77,2.41,Lihir Gold Ltd,3.05,-1,3.05,3.06,1.62,,-,1.29,0.53,-
0.72,0.075,Lynas Corp,0.595,,0.59,0.595,-,,-,-,-,-
12.41,2.32,Macarthur Coal,10.40,23,10.40,10.60,13,f,6.10,4.03,1.25,13.1
5.19,0.665,Mantra Res,4.90,-5,4.90,4.94,-,,-,-,-,-
4.40,1.05,Medusa Min Ltd,3.40,6,3.40,3.44,-,,-,-,-,13.6
1.39,0.255,Minara Res,0.735,1.5,0.73,0.735,-,,-,0.70,-,-
3.43,1.03,Mirabela Nickel,2.30,-1,2.30,2.33,-,,-,-,-,-
1.87,0.375,Mount Gibson Iron,1.555,-2.5,1.55,1.56,-,,-,0.73,-,34.1
2.94,0.49,Murchison Metals,2.41,9,2.41,2.43,-,,-,-,-,1338.9
5.22,2.789,New Hope Corp,4.70,19,4.58,4.71,9.25,f,25.98,3.36,1.97,2.0
39.75,27.64,Newcrest Min,33.31,,33.30,33.34,15,,3.53,8.95,0.45,62.8
6.93,4.23,Oil Search Ltd,5.56,-3,5.55,5.63,7.85,,2.52,-,1.41,28.1
2.05,0.925,OM Hldgs Ltd,1.90,1,1.87,1.93,3,,2.03,0.51,1.58,31.3
1.325,0.40,OZ Minerals,1.18,-1.5,1.175,1.18,-,,-,0.80,-,-
5.52,2.68,Paladin Energy,3.88,-5,3.86,3.90,-,,-,1.20,-,-
0.65,0.118,PanAust Ltd,0.55,-1,0.55,0.555,-,,-,0.16,-,-
80.14,30.657,Rio Tinto Ltd,73.34,40,73.33,73.40,101.48,,0.45,-,1.38,159.0
8.50,2.15,Riversdale Min,7.86,16,7.86,8.10,-,,-,1.96,-,4912.5
