50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4753.3 at 16:47 4/5/2010  Report at 19:06 Tuesday 4/5/2010. Processed 19:36 Tuesday 4/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.52,-5,1.52,1.525,2,f,-,1.21,1.32,-
3.45,1.45,Andean Res Ltd,3.26,,3.23,3.30,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi  1:5,1.30,,1.25,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti  5:1,9.01,1,8.65,9.20,3.87,,-,8.69,0.43,-
7.95,3.74,Aquarius Platinum,7.19,4,7.15,7.20,2.26,,9.20,-,0.31,34.6
11.38,3.655,Aquila Res,9.76,-39,9.65,9.90,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.87,-15,4.86,4.88,-,,-,2.13,-,31.7
3.05,1.40,Atlas Iron Ltd,2.23,-12,2.23,2.24,-,,-,-,-,-
2.37,1.48,Avoca Res,2.02,-20,2.02,2.03,-,,-,0.79,-,16.2
3.17,2.31,AWE Ltd,2.37,-5,2.36,2.37,-,,-,1.74,-,165.7
1.04,0.655,Beach Energy Ltd,0.76,-2,0.76,0.765,1.75,p,9.17,1.27,2.30,4.7
44.93,31.33,BHP Billiton Ltd,38.59,-94,38.59,38.61,95.15,f,1.95,8.76,2.47,20.8
4.72,1.915,Centennial Coal,4.11,2,4.11,4.13,8,p,1.98,1.87,1.95,26.0
2.59,1.36,CGA Min Ltd,2.36,-4,2.35,2.40,-,,-,-,-,126.9
108.50,74.06,Coal & Allied Ind  ,91.15,-335,90.00,91.21,510,f,1.33,16.99,5.60,13.5
2.60,1.37,Coal of Africa,2.31,-5,2.31,2.33,-,,-,-,-,-
1.165,0.645,Eastern Star Gas,0.775,-12.5,0.77,0.775,-,,-,-,-,-
