50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4504.4 at 16:36 26/7/2010  Report at 19:05 Monday 26/7/2010. Processed 19:08 Monday 26/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.595,4,1.585,1.595,2,f,-,1.21,1.25,-
3.88,1.81,Andean Res Ltd,3.66,-1,3.62,3.72,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,1.20,-,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,9.00,,8.80,9.00,3.87,,-,8.69,0.43,-
7.95,3.89,Aquarius Platinum,4.73,9,4.65,4.74,2.26,,9.20,-,0.48,22.8
11.38,5.264,Aquila Res,7.50,27,7.44,7.55,-,,-,-,-,-
5.31,3.26,Arrow Energy,4.68,,4.67,4.68,-,,-,2.13,-,30.4
3.05,1.57,Atlas Iron Ltd,2.06,1,2.05,2.06,-,,-,-,-,-
2.99,1.48,Avoca Res,2.82,-2,2.82,2.84,-,,-,0.79,-,22.6
3.17,1.465,AWE Ltd,1.61,4.5,1.61,1.625,-,,-,1.74,-,112.6
1.04,0.655,Beach Energy Ltd,0.695,0.5,0.69,0.695,1.75,p,9.17,1.27,2.52,4.3
44.93,35.58,BHP Billiton Ltd,39.82,14,39.81,39.84,95.15,f,1.95,8.76,2.39,21.5
6.02,2.80,Centennial Coal,5.99,1,5.98,5.99,8,p,1.98,1.87,1.34,37.9
2.61,1.52,CGA Min Ltd,2.28,4,2.25,2.30,-,,-,-,-,122.6
0.444,0.234,Citadel Resource Grp,0.315,1.5,0.31,0.315,-,,-,-,-,-
108.50,74.06,Coal & Allied Ind  ,99.48,89,98.00,99.49,510,f,1.33,16.99,5.13,14.7
2.60,1.57,Coal of Africa,1.89,-3.5,1.86,1.90,-,,-,-,-,-
1.165,0.615,Eastern Star Gas,0.875,,0.865,0.875,-,,-,-,-,-
27.37,12.51,Energy Res,13.97,-5,13.95,14.09,39,f,3.66,5.10,2.79,9.8
0.645,0.25,Energy World Corp,0.445,-1.5,0.44,0.445,-,,-,0.30,-,14.7
5.11,2.69,Equinox Min Ltd cdi,5.08,13,5.00,5.08,-,,-,-,-,-
11.45,6.29,Extract Res,6.85,9,6.65,6.86,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,4.37,16,4.35,4.38,-,,-,-,-,-
1.45,0.785,Gindalbie Metals,0.99,0.5,0.99,0.995,-,,-,-,-,-
12.48,5.45,Gloucester Coal,12.46,3,9.00,12.50,-,,-,2.21,-,18.2
5.59,3.00,Iluka Res,5.46,-2,5.43,5.52,-,,-,2.58,-,-
11.74,4.51,Karoon Gas Aust,7.06,,6.96,7.07,-,,-,-,-,-
10.90,6.32,Kingsgate Cons,9.90,17,9.89,9.95,30,,2.73,2.69,3.03,12.1
4.48,2.41,Lihir Gold Ltd,4.11,,4.11,4.12,2.96,,-,1.22,0.72,-
0.78,0.319,Lynas Corp,0.78,6.5,0.775,0.785,-,,-,-,-,-
17.17,7.32,Macarthur Coal,13.42,43,13.10,13.45,21,f,2.16,4.15,1.56,29.6
4.89,2.182,Medusa Min Ltd,4.10,1,4.05,4.10,-,,-,0.91,-,11.6
1.39,0.58,Minara Res,0.83,0.5,0.83,0.835,-,,-,0.74,-,20.0
3.43,1.87,Mirabela Nickel,2.23,3,2.21,2.24,-,,-,-,-,-
2.09,0.955,Mount Gibson Iron,1.61,2,1.61,1.615,-,,-,0.78,-,24.5
3.12,1.33,Murchison Metals,1.87,2,1.855,1.875,-,,-,-,-,-
5.50,3.92,New Hope Corp,4.75,1,4.71,4.79,9.5,f,3.05,2.67,2.00,16.4
39.75,28.47,Newcrest Min,33.35,13,33.34,33.35,20,,2.77,9.20,0.60,60.2
3.90,0.845,OceanaGold Corp cdi,3.22,-6,3.21,3.23,-,,-,2.35,-,9.0
6.93,4.97,Oil Search Ltd,5.84,-6,5.81,5.85,4.47,,2.88,-,0.77,45.4
2.13,1.42,OM Hldgs Ltd,1.54,-3,1.485,1.545,2,,2.79,0.54,1.30,27.5
1.325,0.945,OZ Minerals,1.205,-1,1.20,1.205,-,,-,0.82,-,-
5.18,3.37,Paladin Energy,3.70,4,3.68,3.70,-,,-,1.58,-,31.7
0.65,0.38,PanAust Ltd,0.58,3,0.575,0.58,-,,-,0.20,-,60.4
2.48,0.73,Perseus Min Ltd,2.35,1,2.34,2.35,-,,-,-,-,-
81.25,55.20,Rio Tinto Ltd,70.25,39,70.21,70.29,51.56,f,5.97,13.56,0.73,22.8
11.24,5.12,Riversdale Min,10.67,8,10.65,10.73,-,,-,2.04,-,-
5.26,1.45,Sandfire Res,5.10,10,5.07,5.15,-,,-,-,-,-
16.10,11.24,Santos Ltd,13.85,1,13.84,13.93,42,f,1.24,-,3.03,26.6
0.395,0.179,St Barbara Ltd,0.34,1,0.335,0.34,-,,-,0.21,-,-
6.60,3.52,Western Areas NL,4.89,10,4.80,4.90,3,,-,0.63,0.61,-
3.84,1.955,White Energy Co,3.35,,3.33,3.35,-,,-,-,-,-
6.05,2.88,Whitehaven Coal,5.48,-7,5.42,5.48,8.8,f,3.22,2.09,1.61,19.4
53.869,39.63,Woodside Pet,42.13,21,42.12,42.29,110,f,2.35,-,2.61,16.3
12.65,7.80,Zimplats Hldgs,9.71,21,9.71,10.00,-,,-,-,-,27.6
