50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4686.5 at 16:47 9/11/2009  Report at 19:05 Monday 9/11/2009. Processed 19:26 Monday 9/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.64,4,1.635,1.64,12,,0.79,1.30,7.32,17.4
2.54,0.43,Andean Res Ltd,2.22,-2,2.22,2.25,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.11,,1.11,-,2.94,,0.12,-,2.65,308.3
11.50,4.25,Anglogold Ashanti cdi 5:1,9.10,50,8.61,9.10,3.33,,-,-,0.37,-
6.39,2.183,Aquarius Platinum,5.13,10,5.12,5.15,12.08,,-,-,2.35,-
8.40,1.90,Aquila Res,8.02,24,8.00,8.05,-,,-,-,-,-
4.73,1.845,Arrow Energy,4.09,15,4.08,4.09,-,,-,0.82,-,7.9
2.10,0.405,Atlas Iron Ltd,1.84,9,1.83,1.84,-,,-,-,-,-
3.06,1.87,Aust Worldwide Ex,2.67,,2.66,2.68,-,,-,1.80,-,15.4
0.961,0.678,Beach Pet,0.78,,0.78,0.785,1.75,p,14.41,-,2.24,3.1
40.28,20.00,BHP Billiton Ltd,37.61,21,37.61,37.63,113.63,f,1.15,8.84,3.02,28.9
2.44,0.57,Centamin Egypt,2.42,1,2.41,2.43,-,,-,-,-,-
3.66,1.51,Centennial Coal,3.36,15,3.34,3.37,11,f,1.77,1.77,3.27,17.2
108.50,67.50,Coal & Allied Ind  ,77.50,50,77.20,78.63,710,f,1.52,15.40,9.16,7.2
2.39,0.73,Coal of Africa,1.90,-5.5,1.89,1.91,-,,-,-,-,-
6.59,1.05,Cudeco Ltd,5.51,,5.48,5.61,-,,-,-,-,-
1.165,0.30,Eastern Star Gas,0.90,4,0.90,0.905,-,,-,-,-,-
28.28,13.75,Energy Res,24.29,87,24.14,24.30,34,f,4.79,-,1.40,14.9
0.72,0.175,Energy World Corp,0.445,,0.445,0.45,-,,-,-,-,-
4.37,1.24,Equinox Min Ltd cdi,3.95,-1,3.89,3.97,-,,-,-,-,15.6
152.50,107.00,ETFS Metals etfs gold,116.91,5,116.72,116.95,-,,-,-,-,185.1
11.45,0.785,Extract Res,8.57,3,8.46,8.66,-,,-,-,-,-
17.925,4.65,Felix Res Ltd,17.40,,17.29,17.40,53,f,2.57,2.53,3.05,12.8
4.75,1.16,Fortescue Metals Grp,3.90,8,3.89,3.91,-,,-,0.35,-,17.8
1.05,0.32,Gindalbie Metals,0.915,6,0.91,0.915,-,,-,-,-,17.9
0.70,0.23,Gujarat NRE Min,0.655,0.5,0.655,0.67,-,,-,0.53,-,-
5.40,2.70,Iluka Res,3.43,3,3.39,3.47,-,,-,2.70,-,92.7
1.32,0.222,Kagara Ltd,1.045,2,1.04,1.05,-,,-,0.74,-,-
12.10,2.09,Karoon Gas Aust,7.99,29,7.84,8.00,-,,-,-,-,264.6
9.00,2.20,Kingsgate Cons,9.00,47,8.90,9.00,15,f,2.33,2.55,1.67,25.8
3.64,1.565,Lihir Gold Ltd,3.41,10,3.40,3.41,1.52,,-,1.29,0.45,-
0.72,0.075,Lynas Corp,0.465,-0.5,0.465,0.47,-,,-,-,-,-
9.94,2.32,Macarthur Coal,9.17,36,9.15,9.19,13,f,6.10,4.03,1.42,11.6
3.92,0.41,Medusa Min Ltd,3.92,29,3.86,3.92,-,,-,-,-,15.7
1.39,0.245,Minara Res,0.865,2.5,0.86,0.875,-,,-,0.70,-,-
1.055,0.28,Mineral Deposits,1.02,2,1.02,1.03,-,,-,0.82,-,-
3.43,0.66,Mirabela Nickel,3.03,5,3.02,3.03,-,,-,-,-,-
1.35,0.19,Mount Gibson Iron,1.29,,1.28,1.30,-,,-,0.73,-,28.3
2.18,0.48,Murchison Metals,1.56,-1.5,1.53,1.565,-,,-,-,-,866.7
5.22,2.649,New Hope Corp,4.35,-3,4.30,4.36,9.25,f,25.98,3.36,2.13,1.8
37.24,18.33,Newcrest Min,35.30,122,35.24,35.33,15,,3.53,8.95,0.42,66.6
6.93,3.91,Oil Search Ltd,5.99,5,5.96,6.01,7.85,,2.52,-,1.31,30.3
1.975,0.66,OM Hldgs Ltd,1.955,6.5,1.905,1.97,3,,2.03,0.51,1.53,32.2
1.325,0.40,OZ Min,1.215,4,1.215,1.22,5,,-,0.80,4.12,-
5.52,1.68,Paladin Energy,4.19,8,4.18,4.19,-,,-,1.20,-,-
0.545,0.078,PanAust Ltd,0.50,1.5,0.495,0.50,-,,-,0.16,-,-
67.99,23.59,Rio Tinto Ltd,65.75,75,65.70,65.75,101.48,,0.45,-,1.54,142.5
7.30,1.555,Riversdale Min,5.44,4,5.35,5.44,-,,-,1.96,-,3400.0
16.582,10.904,Santos Ltd,15.30,36,15.25,15.31,42,f,5.64,-,2.75,6.5
