50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4819.6 at 16:36 8/3/2010  Report at 19:05 Monday 8/3/2010. Processed 19:13 Monday 8/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.71,7,1.71,1.72,2,f,-,1.21,1.17,-
2.78,1.31,Andean Res Ltd,2.75,1,2.72,2.75,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.50,7.65,Anglogold Ashanti  5:1,8.32,50,7.75,8.60,3.87,,-,-,0.47,-
7.95,3.088,Aquarius Platinum,6.75,13,6.69,6.75,2.26,,9.20,-,0.33,32.5
11.38,1.818,Aquila Res,10.92,37,10.67,10.94,-,,-,-,-,-
5.15,2.48,Arrow Energy,5.11,163,5.11,5.12,-,,-,2.13,-,33.2
2.36,1.145,Atlas Iron Ltd,2.21,9,2.28,1.90,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.70,3,2.70,2.72,-,,-,1.74,-,188.8
1.04,0.655,Beach Energy Ltd,0.725,1,0.725,0.73,1.75,p,9.17,1.27,2.41,4.5
44.49,28.60,BHP Billiton Ltd,43.51,101,43.50,43.52,96.32,f,1.92,8.76,2.21,23.5
4.24,1.555,Centennial Coal,4.03,9,4.01,4.05,8,p,1.98,1.87,1.99,25.5
2.59,1.36,CGA Min Ltd,2.13,-3,2.05,2.19,-,,-,-,-,114.5
108.50,70.00,Coal & Allied Ind  ,82.72,164,82.35,82.72,510,f,1.33,16.99,6.17,12.2
2.59,0.785,Coal of Africa,2.46,6,2.44,2.50,-,,-,-,-,-
6.59,1.71,Cudeco Ltd,4.26,8,4.26,4.28,-,,-,-,-,-
