50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4324.8 at 16:36 30/6/2010  Report at 19:05 Wednesday 30/6/2010. Processed 23:10 Wednesday 30/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.285,Alumina Ltd,1.525,-4.5,1.525,1.53,2,f,-,1.21,1.31,-
3.58,1.74,Andean Res Ltd,3.37,9,3.19,3.38,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,1.20,-,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,10.07,-3,9.90,10.10,3.87,,-,8.69,0.38,-
7.95,3.74,Aquarius Platinum,5.91,-29,5.86,5.95,2.26,,9.20,-,0.38,28.4
11.38,4.727,Aquila Res,7.86,-43,7.86,7.89,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.85,-1,4.82,4.88,-,,-,2.13,-,31.5
3.05,1.475,Atlas Iron Ltd,2.11,-3,2.10,2.12,-,,-,-,-,-
2.75,1.48,Avoca Res,2.74,9,2.72,2.75,-,,-,0.79,-,21.9
3.17,1.72,AWE Ltd,1.775,-2,1.755,1.78,-,,-,1.74,-,124.1
1.04,0.655,Beach Energy Ltd,0.69,-0.5,0.685,0.69,1.75,p,9.17,1.27,2.54,4.3
44.93,31.33,BHP Billiton Ltd,37.65,-45,37.63,37.66,95.15,f,1.95,8.76,2.53,20.3
5.00,2.07,Centennial Coal,4.47,-11,4.45,4.48,8,p,1.98,1.87,1.79,28.3
2.61,1.36,CGA Min Ltd,2.23,,2.00,2.35,-,,-,-,-,119.9
0.465,0.18,Citadel Resource Grp,0.265,,0.26,0.275,-,,-,-,-,-
108.50,74.06,Coal & Allied Ind  ,93.00,-70,92.40,94.48,510,f,1.33,16.99,5.48,13.8
2.60,1.40,Coal of Africa,1.825,2.5,1.71,1.855,-,,-,-,-,-
6.59,2.40,Cudeco Ltd,4.70,38,4.70,4.75,-,,-,-,-,1119.0
1.165,0.615,Eastern Star Gas,0.825,1,0.82,0.825,-,,-,-,-,-
27.37,12.51,Energy Res,13.30,-29,13.18,13.60,39,f,3.66,5.10,2.93,9.3
4.78,2.18,Equinox Min Ltd cdi,4.26,-16,4.26,4.28,-,,-,-,-,-
150.00,110.60,ETFS Metals etfs gold,142.30,273,142.30,142.65,-,,-,-,-,225.3
11.45,5.495,Extract Res,6.50,15,6.50,6.60,-,,-,-,-,-
5.57,3.25,Fortescue Metals Grp,4.12,-19,4.11,4.12,-,,-,-,-,-
1.45,0.695,Gindalbie Metals,1.035,-2.5,1.035,1.04,-,,-,-,-,-
12.48,4.52,Gloucester Coal,12.42,-3,12.42,12.60,13.5,,5.06,2.21,1.09,18.2
5.14,2.70,Iluka Res,4.65,-10,4.60,4.73,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,5.95,-15,5.95,6.00,-,,-,-,-,-
10.90,6.26,Kingsgate Cons,9.47,-8,9.43,9.69,30,,2.73,2.69,3.17,11.5
4.48,2.41,Lihir Gold Ltd,4.31,-1,4.29,4.31,2.96,,-,1.22,0.69,-
0.72,0.30,Lynas Corp,0.545,-3,0.54,0.545,-,,-,-,-,-
17.17,6.03,Macarthur Coal,12.12,2,12.02,12.17,21,f,2.16,4.15,1.73,26.8
4.89,2.091,Medusa Min Ltd,3.90,-23,3.89,3.90,-,,-,0.91,-,11.0
1.39,0.58,Minara Res,0.66,,0.655,0.665,-,,-,0.74,-,15.9
3.43,1.87,Mirabela Nickel,2.04,-1,2.02,2.07,-,,-,-,-,-
2.09,0.80,Mount Gibson Iron,1.55,-6.5,1.55,1.565,-,,-,0.78,-,23.6
3.12,1.18,Murchison Metals,2.01,-5,2.01,2.03,-,,-,-,-,-
5.50,3.804,New Hope Corp,4.42,-7,4.40,4.45,9.5,f,3.05,2.67,2.15,15.2
39.75,28.47,Newcrest Min,35.10,-19,34.80,35.15,20,,2.77,9.20,0.57,63.4
3.90,0.845,OceanaGold Corp cdi,3.48,-10,3.48,3.50,-,,-,2.35,-,9.8
6.93,4.97,Oil Search Ltd,5.53,-6,5.51,5.56,4.47,,2.88,-,0.81,43.0
2.13,1.245,OM Hldgs Ltd,1.465,-4.5,1.465,1.47,2,,2.79,0.54,1.37,26.2
1.325,0.83,OZ Minerals,0.96,-3.5,0.96,0.965,-,,-,0.82,-,-
5.18,3.41,Paladin Energy,3.59,-5,3.58,3.59,-,,-,1.58,-,30.8
0.65,0.30,PanAust Ltd,0.495,-1,0.49,0.495,-,,-,0.20,-,51.6
2.48,0.685,Perseus Min Ltd,2.30,1,2.28,2.30,-,,-,-,-,-
81.25,46.40,Rio Tinto Ltd,66.66,-176,66.66,66.68,51.56,f,5.97,13.56,0.77,21.6
11.35,4.95,Riversdale Min,10.55,-17,10.40,10.67,-,,-,2.04,-,-
16.10,11.24,Santos Ltd,12.60,1,12.53,12.69,42,f,1.24,-,3.33,24.2
0.395,0.169,St Barbara Ltd,0.35,-0.5,0.345,0.35,-,,-,0.21,-,-
6.60,3.60,Western Areas NL,3.78,1,3.72,3.78,3,,-,0.63,0.79,-
3.84,1.72,White Energy Co,3.12,-3,3.10,3.23,-,,-,-,-,-
6.05,2.88,Whitehaven Coal,4.80,3,4.60,4.98,8.8,f,3.22,2.09,1.83,17.0
53.869,38.795,Woodside Pet,41.84,-73,41.70,41.85,110,f,2.35,-,2.63,16.2
12.65,7.50,Zimplats Hldgs,10.50,-20,10.01,10.60,-,,-,-,-,29.9
