50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4686.4 at 16:47 8/12/2009  Report at 19:05 Tuesday 8/12/2009. Processed 19:37 Tuesday 8/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.58,,1.565,1.585,12,,0.79,1.30,7.59,16.8
2.72,0.57,Andean Res Ltd,2.47,-7,2.43,2.49,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.09,-,2.94,,0.12,-,2.77,294.4
11.50,6.80,Anglogold Ashanti cdi 5:1,9.41,-31,9.41,9.59,3.33,,-,-,0.35,-
7.05,2.774,Aquarius Platinum,6.25,-15,6.21,6.37,12.08,,-,-,1.93,-
10.455,1.727,Aquila Res,8.95,-11,8.95,9.19,-,,-,-,-,-
4.73,1.95,Arrow Energy,3.97,-6,3.97,3.98,-,,-,0.82,-,7.6
2.10,0.68,Atlas Iron Ltd,1.875,-2.5,1.87,1.89,-,,-,-,-,-
3.06,2.11,AWE Ltd,2.73,-5,2.73,2.74,-,,-,1.80,-,15.7
0.956,0.678,Beach Pet,0.85,1,0.85,0.855,1.75,p,14.41,-,2.06,3.4
42.47,26.64,BHP Billiton Ltd,41.05,44,41.01,41.08,113.63,f,1.15,8.84,2.77,31.5
2.50,0.75,Centamin Egypt,2.13,-8,2.11,2.20,-,,-,-,-,-
3.66,1.51,Centennial Coal,3.31,5,3.30,3.34,11,f,1.77,1.77,3.32,17.0
2.29,0.95,CGA Min Ltd,2.10,-4,2.00,2.09,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,76.55,-123,76.55,77.17,710,f,1.52,15.40,9.27,7.1
2.39,0.73,Coal of Africa,1.78,2,1.76,1.78,-,,-,-,-,-
6.59,1.34,Cudeco Ltd,4.90,-21,4.90,5.00,-,,-,-,-,-
1.165,0.35,Eastern Star Gas,0.80,-0.5,0.795,0.80,-,,-,-,-,-
14.60,14.25,Eldorado Gold def,14.31,-29,14.26,14.40,-,,-,-,-,-
28.28,16.09,Energy Res,22.64,-11,22.50,22.78,34,f,4.79,-,1.50,13.9
4.48,1.24,Equinox Min Ltd cdi,4.31,14,4.28,4.38,-,,-,-,-,17.0
152.50,110.60,ETFS Metals etfs gold,124.73,103,124.56,124.77,-,,-,-,-,197.5
11.45,1.004,Extract Res,7.28,-12,7.23,7.37,-,,-,-,-,-
17.925,6.187,Felix Res Ltd,16.87,1,16.87,15.60,53,f,2.57,2.53,3.14,12.4
4.75,1.655,Fortescue Metals Grp,4.21,-5,4.21,4.22,-,,-,0.35,-,19.2
1.05,0.415,Gindalbie Metals,0.95,-2,0.95,0.96,-,,-,-,-,18.6
0.75,0.23,Gujarat NRE Min,0.73,,0.72,0.745,-,,-,0.52,-,-
5.40,2.70,Iluka Res,3.63,4,3.62,3.68,-,,-,2.70,-,98.1
1.32,0.23,Kagara Ltd,1.07,-1.5,1.065,1.08,-,,-,0.74,-,-
12.10,2.45,Karoon Gas Aust,8.12,8,8.09,8.21,-,,-,-,-,268.9
10.30,2.60,Kingsgate Cons,9.19,-16,9.16,9.20,15,f,2.33,2.55,1.63,26.3
