50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4754.9 at 16:47 27/10/2009  Report at 19:05 Tuesday 27/10/2009. Processed 19:16 Tuesday 27/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.231,0.683,Alumina Ltd,1.72,-8,1.72,1.725,12,,0.79,1.30,6.98,18.3
2.54,0.43,Andean Res Ltd,2.20,-10,2.19,2.21,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.11,,1.15,-,2.97,,0.12,-,2.68,308.3
11.50,4.25,Anglogold Ashanti cdi 5:1,9.00,-47,9.00,9.48,3.36,,-,-,0.37,-
6.39,2.097,Aquarius Platinum,5.07,-20,5.06,5.09,12.08,,-,-,2.38,-
8.40,1.90,Aquila Res,7.66,-13,7.65,7.77,-,,-,-,-,-
4.73,1.845,Arrow Energy,4.18,-9,4.16,4.22,-,,-,0.82,-,8.0
2.10,0.405,Atlas Iron Ltd,1.815,-5,1.815,1.825,-,,-,-,-,-
3.06,1.87,Aust Worldwide Ex,2.66,-11,2.66,2.67,-,,-,1.80,-,15.3
1.122,0.678,Beach Pet,0.80,-2,0.80,0.805,1.75,p,14.41,-,2.19,3.2
40.28,20.00,BHP Billiton Ltd,38.85,-88,38.84,38.90,113.63,f,1.15,8.84,2.92,29.9
2.38,0.57,Centamin Egypt,2.16,-18,2.16,2.19,-,,-,-,-,-
4.37,1.51,Centennial Coal,3.13,-18,3.12,3.14,11,f,1.77,1.77,3.51,16.1
108.50,67.50,Coal & Allied Ind  ,77.99,49,77.58,78.00,710,f,1.52,15.40,9.10,7.2
2.39,0.73,Coal of Africa,1.96,-9,1.96,2.00,-,,-,-,-,-
