50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4542.1 at 16:36 28/7/2010  Report at 19:05 Wednesday 28/7/2010. Processed 19:11 Wednesday 28/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.59,1,1.585,1.59,2,f,-,1.21,1.26,-
3.88,1.81,Andean Res Ltd,3.53,-9,3.53,3.55,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,1.20,-,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,8.80,,8.50,8.80,3.87,,-,8.69,0.44,-
7.95,3.89,Aquarius Platinum,4.92,4,4.90,4.94,2.26,,9.20,-,0.46,23.7
11.38,5.264,Aquila Res,7.60,2,7.48,7.67,-,,-,-,-,-
5.31,3.26,Arrow Energy,4.68,1,4.67,4.68,-,,-,2.13,-,30.4
3.05,1.57,Atlas Iron Ltd,2.03,-2,2.02,2.03,-,,-,-,-,-
2.99,1.48,Avoca Res,2.63,-12,2.61,2.64,-,,-,0.79,-,21.1
3.17,1.465,AWE Ltd,1.625,-0.5,1.615,1.63,-,,-,1.74,-,113.6
1.04,0.655,Beach Energy Ltd,0.69,1,0.685,0.69,1.75,p,9.17,1.27,2.54,4.3
44.93,35.58,BHP Billiton Ltd,40.20,45,40.20,40.22,95.15,f,1.95,8.76,2.37,21.7
6.05,2.89,Centennial Coal,6.02,2,6.02,6.04,8,p,1.98,1.87,1.33,38.1
2.61,1.52,CGA Min Ltd,2.21,-11,2.20,2.22,-,,-,-,-,118.8
0.444,0.234,Citadel Resource Grp,0.31,,0.295,0.31,-,,-,-,-,-
108.50,74.06,Coal & Allied Ind  ,99.05,-55,99.05,99.85,510,f,1.33,16.99,5.15,14.6
