50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4370.6 at 16:36 29/6/2010  Report at 19:05 Tuesday 29/6/2010. Processed 22:14 Tuesday 29/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.285,Alumina Ltd,1.57,-4,1.57,1.575,2,f,-,1.21,1.27,-
3.58,1.74,Andean Res Ltd,3.28,-6,3.20,3.30,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,-,-,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,10.10,-5,10.00,10.10,3.87,,-,8.69,0.38,-
7.95,3.74,Aquarius Platinum,6.20,-9,6.16,6.22,2.26,,9.20,-,0.36,29.8
11.38,4.727,Aquila Res,8.29,-4,8.28,8.35,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.86,,4.85,4.88,-,,-,2.13,-,31.6
3.05,1.475,Atlas Iron Ltd,2.14,1,2.13,2.15,-,,-,-,-,-
2.74,1.48,Avoca Res,2.65,,2.64,2.65,-,,-,0.79,-,21.2
3.17,1.79,AWE Ltd,1.795,-4.5,1.79,1.825,-,,-,1.74,-,125.5
1.04,0.655,Beach Energy Ltd,0.695,-3.5,0.695,0.70,1.75,p,9.17,1.27,2.52,4.3
44.93,31.33,BHP Billiton Ltd,38.10,-39,38.08,38.20,95.15,f,1.95,8.76,2.50,20.6
5.00,2.07,Centennial Coal,4.58,-4,4.58,4.59,8,p,1.98,1.87,1.75,29.0
2.61,1.36,CGA Min Ltd,2.23,-10,2.23,2.48,-,,-,-,-,119.9
108.50,74.06,Coal & Allied Ind  ,93.70,30,88.50,94.48,510,f,1.33,16.99,5.44,13.9
2.60,1.40,Coal of Africa,1.80,-3,1.75,1.82,-,,-,-,-,-
6.59,2.40,Cudeco Ltd,4.32,-13,4.31,4.35,-,,-,-,-,1028.6
1.165,0.615,Eastern Star Gas,0.815,-0.5,0.81,0.82,-,,-,-,-,-
27.37,12.51,Energy Res,13.59,-1,13.58,13.60,39,f,3.66,5.10,2.87,9.5
4.78,2.18,Equinox Min Ltd cdi,4.42,-1,4.41,4.45,-,,-,-,-,-
150.00,110.60,ETFS Metals etfs gold,139.57,-58,139.22,140.09,-,,-,-,-,220.9
11.45,5.495,Extract Res,6.35,-12,6.03,6.49,-,,-,-,-,-
