50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4516.5 at 16:37 11/6/2010  Report at 19:05 Friday 11/6/2010. Processed 19:25 Friday 11/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.285,Alumina Ltd,1.565,1.5,1.555,1.565,2,f,-,1.21,1.28,-
3.58,1.68,Andean Res Ltd,3.33,,3.26,3.35,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,1.20,-,2.94,,0.24,0.10,2.45,171.4
10.50,7.65,Anglogold Ashanti,10.18,4,9.85,10.50,3.87,,-,8.69,0.38,-
7.95,3.74,Aquarius Platinum,6.27,2,6.16,6.28,2.26,,9.20,-,0.36,30.2
11.38,4.473,Aquila Res,8.72,42,8.60,8.73,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.88,5,4.86,4.90,-,,-,2.13,-,31.7
3.05,1.475,Atlas Iron Ltd,1.925,4,1.92,1.94,-,,-,-,-,-
2.55,1.48,Avoca Res,2.35,-8,2.34,2.37,-,,-,0.79,-,18.8
3.17,1.915,AWE Ltd,2.13,,2.12,2.14,-,,-,1.74,-,149.0
1.04,0.655,Beach Energy Ltd,0.73,1,0.725,0.73,1.75,p,9.17,1.27,2.40,4.5
44.93,31.33,BHP Billiton Ltd,38.58,96,38.55,38.58,95.15,f,1.95,8.76,2.47,20.8
5.00,2.07,Centennial Coal,4.43,22,4.35,4.44,8,p,1.98,1.87,1.81,28.0
2.61,1.36,CGA Min Ltd,2.60,,2.60,2.61,-,,-,-,-,139.8
108.50,74.06,Coal & Allied Ind  ,88.90,57,88.60,89.00,510,f,1.33,16.99,5.74,13.1
2.60,1.40,Coal of Africa,1.80,-5.5,1.77,1.82,-,,-,-,-,-
6.59,2.39,Cudeco Ltd,4.43,25,4.43,4.48,-,,-,-,-,1054.8
1.165,0.615,Eastern Star Gas,0.805,1.5,0.805,0.81,-,,-,-,-,-
27.37,12.51,Energy Res,13.91,38,13.80,13.92,39,f,3.66,5.10,2.80,9.7
0.72,0.25,Energy World Corp,0.40,1,0.395,0.40,-,,-,0.30,-,13.2
4.78,2.18,Equinox Min Ltd cdi,4.37,11,4.34,4.37,-,,-,-,-,-
150.00,110.60,ETFS Metals etfs gold,140.90,-210,140.85,140.95,-,,-,-,-,223.0
11.45,5.495,Extract Res,7.00,16,7.00,7.06,-,,-,-,-,-
5.57,3.25,Fortescue Metals Grp,4.11,15,4.10,4.12,-,,-,-,-,-
1.45,0.695,Gindalbie Metals,1.075,4,1.07,1.075,-,,-,-,-,-
12.45,4.52,Gloucester Coal,12.41,1,12.40,12.48,13.5,,5.06,2.21,1.09,18.2
5.10,2.70,Iluka Res,5.00,7,4.96,5.02,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,7.54,4,7.50,7.55,-,,-,-,-,-
10.30,5.95,Kingsgate Cons,9.97,42,9.96,9.99,30,,2.73,2.69,3.01,12.2
4.22,2.41,Lihir Gold Ltd,4.22,6,4.20,4.23,2.96,,-,1.22,0.70,-
