50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4321.5 at 2011-09-02T16:39:27. Report at Friday, September 2, 2011. Processed Saturday at 2011-09-03T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
10.98,7.60,Alacer Gold cdi,10.36,-17,10.20,10.39,,,,,,,,
2.72,1.625,Alumina,1.73,-3,1.725,1.735,6.84,f,.27,1.14,3.95,92.0,,
1.365,1.186,Aneka Tambang cdi,1.25,,,,3.28,,.58,.11,2.62,65.4,,
10.25,6.50,Anglogold Ashanti cdi,8.38,+7,8.30,8.80,4.64,,12.03,2.60,.55,15.0,,
6.81,3.27,Aquarius Platinum,3.57,-14,3.54,3.70,8.27,,,,2.32,,,
10.31,4.61,Aquila Res,6.06,-30,6.06,6.12,,,,,,,,
12.22,5.49,Aston Res,11.71,-17,11.37,11.90,,,,,,32.5,,
4.34,2.12,Atlas Iron,3.81,-14,3.80,3.84,3.00,,8.90,1.98,.79,14.3,,
3.71,1.05,Aurora Oil & Gas,2.78,-10,2.78,2.80,,,,,,160.7,,
1.30,.237,Bathurst Res,.91,-5,.91,.92,,,,,,,,
1.14,.60,Beach Energy,1.11,,1.10,1.12,1.75,f,,1.15,1.58,,,
49.81,34.81,BHP Billiton,39.04,-83,39.02,39.10,98.41,f,4.06,9.90,2.52,9.8,,
3.53,2.18,CGA Min,2.81,+11,2.79,2.91,,,,.68,,15.4,,
134.99,89.80,Coal & Allied Ind,122.80,-40,122.73,122.89,258.00,f,1.94,18.43,2.10,24.5,,
2.38,.825,Coalspur Mines,1.585,-6,1.565,1.64,,,,,,,,
.95,.55,Eastern Star Gas,.805,-1,.795,.81,,,,,,,,
14.78,3.10,Energy Res,3.86,-15,3.81,3.90,8.00,,,,2.07,,,
.74,.355,Energy World Corp,.675,-2.5,.67,.68,,,,,,41.7,,
178.24,128.21,ETFS Physical Gold,165.75,+64,165.75,166.27,,,,,,262.4,,
10.80,5.90,Extract Res,7.88,-15,7.85,8.11,,,,,,,,
7.34,4.80,Fortescue Metals Grp,6.11,-4,6.10,6.12,7.00,f,4.37,.73,1.15,20.0,,
1.445,.64,Gindalbie Metals,.675,-2.5,.675,.68,,,,,,,,
13.518,7.79,Gloucester Coal,8.30,-25,8.26,8.65,,,,6.62,,21.7,,
.915,.40,Grange Res,.56,,.55,.565,2.00,,1.73,.49,3.57,16.2,,
19.46,5.84,Iluka Res,16.41,,16.35,16.55,28.00,,1.61,2.91,1.71,36.3,,
8.35,4.71,Independence Grp,5.21,-17,5.21,5.25,7.00,f,.56,4.47,1.34,133.9,,
2.40,.87,Intrepid Mines,1.425,-10.5,1.425,1.46,,,,,,,,
3.70,1.55,Ivanhoe Aust,1.62,-6,1.60,1.635,,,,,,,,
.89,.26,Jupiter Mines,.40,-1,.40,.41,,,,,,,,
11.00,3.05,Karoon Gas Aust,3.21,-12,3.21,3.25,,,,,,,,
12.30,6.91,Kingsgate Cons,8.73,-14,8.71,8.75,15.00,,1.25,4.43,1.72,46.7,,
2.70,1.12,Lynas Corp,1.76,-7,1.76,1.765,,,,,,,,
16.01,10.09,Macarthur Coal,15.95,-4,15.94,15.96,40.00,f,2.07,.83,2.51,19.2,,
8.71,4.37,Medusa Min,7.89,+4,7.88,8.00,10.00,,5.47,1.37,1.27,14.4,,
.98,.565,Minara Resources,.88,,.88,.885,5.00,,.81,.67,5.68,21.6,,
2.51,1.46,Mirabela Nickel,1.70,+2.5,1.695,1.72,,,,1.25,,,,
2.42,1.30,Mount Gibson Iron,1.61,-5,1.60,1.625,4.00,f,5.54,.40,2.48,7.3,,
5.54,4.50,New Hope Corp,5.15,-2,5.07,5.22,9.75,f,5.94,2.76,1.89,8.9,,
43.71,35.15,Newcrest Min,39.10,-35,39.10,39.42,30.00,,4.21,13.32,.77,30.9,,
7.64,5.47,Oil Search,6.25,-12,6.23,6.25,4.16,,4.16,,.67,36.1,,
16.814,10.30,OZ Minerals,11.88,-16,11.86,11.90,34.00,,1.20,8.02,2.86,29.0,,
5.61,1.91,Paladin Energy,1.995,-3.5,1.995,2.00,,,,1.59,,,,
4.55,3.15,PanAust,3.60,-5,3.58,3.60,,,,1.25,,26.1,,
3.69,2.28,Perseus Min,3.61,+5,3.61,3.63,,,,,,,,
3.03,1.32,Regis Res,2.84,-8,2.80,2.87,,,,,,68.1,,
1.63,.96,Resolute Min,1.555,-3.5,1.55,1.56,,,,.76,,11.3,,
89.04,63.85,Rio Tinto,72.05,-103,72.01,72.25,111.75,f,6.55,18.81,1.55,9.8,,
8.62,5.782,Sandfire Res,7.23,-27,7.23,7.39,,,,,,,,
16.90,10.11,Santos,11.99,-7,11.97,11.99,30.00,f,3.11,,2.50,12.8,,
3.09,1.71,St Barbara,2.15,,2.14,2.18,,,,1.34,,10.2,,
.665,.15,Sundance Res,.475,,.47,.475,,,,,,,,
7.48,4.67,Western Areas,5.55,-20,5.55,5.62,25.00,,3.00,1.59,4.50,7.4,,
7.35,5.22,Whitehaven Coal,5.99,-6,5.96,6.07,7.40,f,.27,2.01,1.24,299.5,,
50.85,30.53,Woodside Petroleum,34.92,-18,34.90,34.95,106.93,f,1.51,14.06,3.06,21.7,,
16.74,8.35,Zimplats Hldgs,11.05,+5,10.00,11.15,,,,,,6.4,,
,
