50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4453.6 at 16:34 31/5/2010  Report at 19:05 Monday 31/5/2010. Processed 19:13 Monday 31/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.285,Alumina Ltd,1.68,,1.675,1.685,2,f,-,1.21,1.19,-
3.58,1.68,Andean Res Ltd,3.23,-1,3.22,3.27,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi,1.20,,1.20,-,-,,-,0.10,-,171.4
10.70,7.65,Anglogold Ashanti,9.92,,9.40,10.00,3.87,,-,8.69,0.39,-
7.95,3.74,Aquarius Platinum,6.51,-9,6.50,6.51,2.26,,9.20,-,0.35,31.3
11.38,4.218,Aquila Res,8.84,-16,8.81,8.86,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.89,6,4.88,4.90,-,,-,2.13,-,31.8
3.05,1.475,Atlas Iron Ltd,2.06,-2,2.06,2.07,-,,-,-,-,-
2.37,1.48,Avoca Res,2.06,-9,2.05,2.09,-,,-,0.79,-,16.5
3.17,1.915,AWE Ltd,2.07,-3,2.13,2.04,-,,-,1.74,-,144.8
1.04,0.655,Beach Energy Ltd,0.755,-1,0.75,0.76,1.75,p,9.17,1.27,2.32,4.7
44.93,31.33,BHP Billiton Ltd,38.24,-73,38.24,38.25,95.15,f,1.95,8.76,2.49,20.6
5.00,2.07,Centennial Coal,4.07,7,4.06,4.08,8,p,1.98,1.87,1.97,25.8
2.61,1.36,CGA Min Ltd,2.60,,2.60,2.61,-,,-,-,-,139.8
108.50,74.06,Coal & Allied Ind  ,90.01,,89.01,90.05,510,f,1.33,16.99,5.67,13.3
2.60,1.40,Coal of Africa,2.00,13,1.83,2.00,-,,-,-,-,-
1.165,0.615,Eastern Star Gas,0.83,-3.5,0.825,0.835,-,,-,-,-,-
27.37,12.51,Energy Res,13.95,-40,13.93,14.04,39,f,3.66,5.10,2.80,9.8
0.72,0.25,Energy World Corp,0.435,,0.425,0.435,-,,-,0.30,-,14.4
4.78,2.18,Equinox Min Ltd cdi,4.14,-1,4.14,4.15,-,,-,-,-,-
143.90,110.60,ETFS Metals etfs gold,139.50,70,139.16,139.80,-,,-,-,-,220.8
11.45,5.206,Extract Res,7.05,-24,7.01,7.25,-,,-,-,-,-
5.57,2.73,Fortescue Metals Grp,4.04,-15,4.03,4.05,-,,-,-,-,-
1.45,0.695,Gindalbie Metals,1.07,-1,1.055,1.07,-,,-,-,-,-
12.40,4.52,Gloucester Coal,12.00,2,11.70,12.05,13.5,,5.06,2.21,1.13,17.6
0.785,0.235,Grange Res,0.525,-2.5,0.525,0.535,-,,-,-,-,1.7
5.04,2.70,Iluka Res,4.79,9,4.70,4.79,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,7.71,-3,7.69,7.75,-,,-,-,-,-
10.30,5.95,Kingsgate Cons,8.37,-9,8.36,8.43,30,,2.73,2.69,3.58,10.2
4.18,2.41,Lihir Gold Ltd,3.98,3,3.97,3.98,2.96,,-,1.22,0.74,-
0.72,0.30,Lynas Corp,0.505,,0.505,0.51,-,,-,-,-,-
17.17,6.03,Macarthur Coal,11.89,41,11.83,11.89,21,f,2.16,4.15,1.77,26.2
6.42,2.87,Mantra Res,4.74,-4,4.65,4.77,-,,-,-,-,-
4.89,1.705,Medusa Min Ltd,4.60,-1,4.57,4.72,-,,-,0.91,-,13.0
1.39,0.58,Minara Res,0.715,-2.5,0.715,0.72,-,,-,0.74,-,17.2
3.43,1.87,Mirabela Nickel,2.13,-4,2.11,2.14,-,,-,-,-,-
2.09,0.80,Mount Gibson Iron,1.52,1.5,1.51,1.52,-,,-,0.78,-,23.2
3.12,1.18,Murchison Metals,1.955,-1,1.95,1.97,-,,-,-,-,-
5.50,3.777,New Hope Corp,4.46,4,4.30,4.51,9.5,f,3.05,2.67,2.13,15.4
39.75,28.47,Newcrest Min,32.12,8,32.10,32.20,20,,2.77,9.20,0.62,58.0
3.72,0.845,OceanaGold Corp cdi,3.50,-1,3.49,3.55,-,,-,2.35,-,9.8
6.93,4.97,Oil Search Ltd,5.55,-1,5.50,5.60,4.47,,2.88,-,0.81,43.2
2.13,1.22,OM Hldgs Ltd,1.715,-1.5,1.675,1.795,2,,2.79,0.54,1.17,30.7
1.325,0.83,OZ Minerals,1.07,-2,1.07,1.075,-,,-,0.82,-,-
5.52,3.41,Paladin Energy,3.95,8,3.94,3.97,-,,-,1.58,-,33.8
0.65,0.30,PanAust Ltd,0.48,,0.48,0.485,-,,-,0.20,-,50.0
2.26,0.685,Perseus Min Ltd,1.895,-2.5,1.88,1.90,-,,-,-,-,-
81.25,46.40,Rio Tinto Ltd,67.14,-106,67.09,67.15,51.56,f,5.97,13.56,0.77,21.8
10.10,4.92,Riversdale Min,9.43,20,9.42,9.47,-,,-,2.04,-,-
16.10,11.24,Santos Ltd,12.42,-3,12.40,12.54,42,f,1.24,-,3.38,23.8
6.60,3.61,Western Areas NL,4.01,1,3.96,4.11,3,,-,0.63,0.75,-
3.69,1.55,White Energy Co,3.35,10,3.20,3.39,-,,-,-,-,-
6.05,2.69,Whitehaven Coal,4.90,5,4.84,4.95,8.8,f,3.22,2.09,1.80,17.3
53.869,38.795,Woodside Pet,42.95,-51,42.82,43.00,110,f,2.35,-,2.56,16.6
12.65,7.50,Zimplats Hldgs,10.00,-70,8.00,10.10,-,,-,-,-,28.4
