50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4905.2 at 16:37 26/3/2010  Report at 19:06 Friday 26/3/2010. Processed 19:26 Friday 26/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.046,Alumina Ltd,1.695,3,1.69,1.695,2,f,-,1.21,1.18,-
2.90,1.31,Andean Res Ltd,2.70,10,2.67,2.75,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.00,7.65,Anglogold Ashanti  5:1,8.10,-13,7.75,8.10,3.87,,-,-,0.48,-
7.95,3.74,Aquarius Platinum,6.80,10,6.66,6.84,2.26,,9.20,-,0.33,32.7
11.38,2.345,Aquila Res,10.54,-17,10.47,10.64,-,,-,-,-,-
5.31,2.67,Arrow Energy,5.04,1,5.03,5.05,-,,-,2.13,-,32.8
2.55,1.15,Atlas Iron Ltd,2.39,-1,2.38,2.40,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.71,-2,2.71,2.72,-,,-,1.74,-,189.5
1.04,0.655,Beach Energy Ltd,0.72,-2,0.72,0.725,1.75,p,9.17,1.27,2.43,4.5
44.49,31.25,BHP Billiton Ltd,43.28,-4,43.22,43.30,95.15,f,1.95,8.76,2.20,23.4
4.24,1.67,Centennial Coal,4.10,-1,4.07,4.12,8,p,1.98,1.87,1.95,25.9
2.59,1.36,CGA Min Ltd,2.02,-1,2.02,2.10,-,,-,-,-,108.6
108.50,71.38,Coal & Allied Ind  ,90.00,99,89.70,90.10,510,f,1.33,16.99,5.67,13.3
2.59,0.86,Coal of Africa,2.34,3,2.33,2.38,-,,-,-,-,-
6.59,1.85,Cudeco Ltd,4.85,-4,4.82,4.87,-,,-,-,-,1154.8
1.165,0.645,Eastern Star Gas,0.945,3,0.935,0.95,-,,-,-,-,-
28.28,17.66,Energy Res,18.90,-28,18.89,18.91,39,f,3.66,5.10,2.06,13.2
0.72,0.25,Energy World Corp,0.495,-4.5,0.49,0.495,-,,-,0.30,-,16.4
4.78,2.04,Equinox Min Ltd cdi,3.90,-1,3.88,3.90,-,,-,-,-,-
133.49,110.60,ETFS Metals etfs gold,117.35,69,117.06,117.35,-,,-,-,-,185.8
