50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4721.2 at 16:47 4/12/2009  Report at 19:05 Friday 4/12/2009. Processed 19:24 Friday 4/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.585,,1.585,1.60,12,,0.79,1.30,7.57,16.8
2.72,0.53,Andean Res Ltd,2.65,4,2.56,2.65,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.09,-,2.94,,0.12,-,2.77,294.4
11.50,6.70,Anglogold Ashanti cdi 5:1,9.81,-32,7.00,9.81,3.33,,-,-,0.34,-
7.05,2.516,Aquarius Platinum,6.57,-34,6.55,6.58,12.08,,-,-,1.84,-
10.455,1.727,Aquila Res,9.45,-5,9.43,9.46,-,,-,-,-,-
4.73,1.89,Arrow Energy,4.09,-1,4.09,4.10,-,,-,0.82,-,7.9
2.10,0.66,Atlas Iron Ltd,1.92,-1,1.91,1.92,-,,-,-,-,-
3.06,2.11,AWE Ltd,2.73,-6,2.73,2.74,-,,-,1.80,-,15.7
0.956,0.678,Beach Pet,0.855,-0.5,0.845,0.855,1.75,p,14.41,-,2.05,3.4
42.47,26.40,BHP Billiton Ltd,41.40,-107,41.39,41.44,113.63,f,1.15,8.84,2.74,31.8
2.50,0.75,Centamin Egypt,2.36,-7,2.36,2.38,-,,-,-,-,-
3.66,1.51,Centennial Coal,3.41,-13,3.39,3.44,11,f,1.77,1.77,3.23,17.5
2.29,0.95,CGA Min Ltd,2.15,-14,1.78,2.21,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,77.93,-7,77.52,77.93,710,f,1.52,15.40,9.11,7.2
2.39,0.73,Coal of Africa,1.79,,1.79,1.80,-,,-,-,-,-
6.59,1.32,Cudeco Ltd,5.28,-10,5.26,5.30,-,,-,-,-,-
1.165,0.33,Eastern Star Gas,0.82,,0.815,0.82,-,,-,-,-,-
28.28,16.09,Energy Res,23.34,-52,23.20,23.35,34,f,4.79,-,1.46,14.3
