50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4882.7 at 14:54 31/12/2009  Report at 16:45 Thursday 31/12/2009. Processed 16:51 Thursday 31/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.84,2,1.835,1.84,12,,0.79,1.30,6.52,19.5
2.72,0.78,Andean Res Ltd,2.60,1,2.59,2.60,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.11,-,2.94,,0.12,-,2.77,294.4
11.50,6.80,Anglogold Ashanti cdi 5:1,9.00,-20,8.65,9.64,3.33,,-,-,0.37,-
7.45,3.002,Aquarius Platinum,7.35,18,7.35,7.41,12.08,,-,-,1.64,-
11.34,1.727,Aquila Res,11.11,63,11.10,11.23,-,,-,-,-,-
4.73,2.05,Arrow Energy,4.16,10,4.15,4.17,-,,-,0.82,-,8.0
2.10,0.875,Atlas Iron Ltd,1.89,1.5,1.88,1.89,-,,-,-,-,-
3.06,2.11,AWE Ltd,2.80,6,2.80,2.81,-,,-,1.80,-,16.1
0.956,0.678,Beach Energy Ltd,0.92,2,0.915,0.92,1.75,p,14.41,-,1.90,3.6
43.32,26.64,BHP Billiton Ltd,43.12,42,43.08,43.16,113.63,f,1.15,8.84,2.64,33.1
2.50,0.75,Centamin Egypt,2.16,-3,2.00,2.18,-,,-,-,-,-
4.11,1.51,Centennial Coal,4.00,4,3.99,4.00,11,f,1.77,1.77,2.75,20.5
2.42,1.35,CGA Min Ltd,2.17,,2.02,2.17,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,79.40,40,79.00,79.49,710,f,1.52,15.40,8.94,7.4
2.39,0.73,Coal of Africa,1.89,-2,1.87,1.94,-,,-,-,-,-
6.59,1.555,Cudeco Ltd,5.04,-3,5.03,5.08,-,,-,-,-,-
1.165,0.42,Eastern Star Gas,0.825,1,0.825,0.83,-,,-,-,-,-
16.21,13.01,Eldorado Gold cdi 1:1,15.57,-22,15.00,15.85,-,,-,-,-,-
28.28,16.75,Energy Res,23.89,39,23.56,23.90,34,f,4.79,-,1.42,14.7
0.72,0.19,Energy World Corp,0.395,,0.395,0.41,-,,-,-,-,-
4.48,1.48,Equinox Min Ltd cdi,4.35,-5,4.34,4.38,-,,-,-,-,17.2
