50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4846.2 at 16:47 21/10/2009  Report at 19:05 Wednesday 21/10/2009. Processed 19:24 Wednesday 21/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.231,0.683,Alumina Ltd,1.89,,1.885,1.89,12,,0.79,1.30,6.35,20.1
2.54,0.425,Andean Res Ltd,2.42,2,2.35,2.44,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.11,,1.15,-,2.97,,0.12,-,2.68,308.3
11.50,4.25,Anglogold Ashanti cdi 5:1,9.51,,9.01,9.80,3.36,,-,-,0.35,-
6.39,1.925,Aquarius Platinum,5.37,-3,5.21,5.39,12.08,,-,-,2.25,-
8.20,1.90,Aquila Res,8.20,60,8.20,8.23,-,,-,-,-,-
4.73,1.845,Arrow Energy,4.36,3,4.35,4.39,-,,-,0.82,-,8.4
2.10,0.405,Atlas Iron Ltd,1.89,-5,1.88,1.89,-,,-,-,-,-
3.06,1.831,Aust Worldwide Ex,2.75,1,2.74,2.75,-,,-,1.80,-,15.8
1.122,0.678,Beach Pet,0.80,2.5,0.80,0.805,1.75,p,14.41,-,2.19,3.2
39.98,20.00,BHP Billiton Ltd,39.83,-8,39.80,39.83,113.63,f,1.15,8.84,2.85,30.6
2.10,0.55,Centamin Egypt,1.975,-8.5,1.965,2.02,-,,-,-,-,-
4.37,1.51,Centennial Coal,3.41,9,3.37,3.42,11,f,1.77,1.77,3.23,17.5
108.50,67.50,Coal & Allied Ind  ,77.00,-78,76.30,77.49,710,f,1.52,15.40,9.22,7.2
2.39,0.725,Coal of Africa,2.20,-7,2.19,2.23,-,,-,-,-,-
6.59,0.935,Cudeco Ltd,5.98,-11,5.95,5.99,-,,-,-,-,-
1.165,0.24,Eastern Star Gas,0.96,1,0.94,0.96,-,,-,-,-,-
28.28,10.53,Energy Res,26.22,27,26.22,26.45,34,f,4.79,-,1.30,16.1
0.72,0.175,Energy World Corp,0.48,-1,0.475,0.48,-,,-,-,-,-
4.37,0.95,Equinox Min Ltd cdi,4.28,-4,4.23,4.30,-,,-,-,-,16.9
11.45,0.785,Extract Res,9.40,-24,9.36,9.44,-,,-,-,-,-
17.925,4.65,Felix Res Ltd,16.66,1,16.57,16.82,53,f,2.57,2.53,3.18,12.2
4.75,1.16,Fortescue Metals Grp,3.98,-5,3.97,3.99,-,,-,0.35,-,18.2
1.05,0.32,Gindalbie Metals,0.915,-1,0.91,0.915,-,,-,-,-,17.9
0.77,0.23,Gujarat NRE Min,0.66,,0.625,0.67,-,,-,0.53,-,-
5.40,2.70,Iluka Res,3.85,-3,3.83,3.88,-,,-,2.70,-,104.1
1.32,0.222,Kagara Ltd,1.10,,1.09,1.10,-,,-,0.74,-,-
12.10,1.68,Karoon Gas Aust,8.00,-17,7.97,8.10,-,,-,-,-,264.9
8.72,2.20,Kingsgate Cons,8.40,-10,8.38,8.49,15,f,2.33,2.55,1.79,24.1
3.64,1.52,Lihir Gold Ltd,3.19,-4,3.18,3.20,-,,-,1.29,-,-
0.72,0.075,Lynas Corp,0.53,-1.5,0.53,0.535,-,,-,-,-,-
9.94,2.32,Macarthur Coal,9.48,7,9.40,9.59,13,f,6.10,4.03,1.37,12.0
5.19,0.56,Mantra Res,4.99,9,4.72,4.99,-,,-,-,-,-
