50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4695.2 at 16:47 7/12/2009  Report at 19:05 Monday 7/12/2009. Processed 19:25 Monday 7/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.58,-0.5,1.575,1.585,12,,0.79,1.30,7.59,16.8
2.72,0.535,Andean Res Ltd,2.54,-11,2.52,2.56,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.09,-,2.94,,0.12,-,2.77,294.4
11.50,6.80,Anglogold Ashanti cdi 5:1,9.72,-9,9.20,9.74,3.33,,-,-,0.34,-
7.05,2.716,Aquarius Platinum,6.40,-17,6.37,6.49,12.08,,-,-,1.89,-
10.455,1.727,Aquila Res,9.06,-39,8.98,9.20,-,,-,-,-,-
4.73,1.95,Arrow Energy,4.03,-6,4.03,4.05,-,,-,0.82,-,7.8
2.10,0.68,Atlas Iron Ltd,1.90,-2,1.89,1.905,-,,-,-,-,-
3.06,2.11,AWE Ltd,2.78,5,2.75,2.78,-,,-,1.80,-,16.0
0.956,0.678,Beach Pet,0.84,-1.5,0.84,0.845,1.75,p,14.41,-,2.08,3.3
42.47,26.64,BHP Billiton Ltd,40.61,-79,40.61,40.67,113.63,f,1.15,8.84,2.80,31.2
2.50,0.75,Centamin Egypt,2.21,-15,2.17,2.29,-,,-,-,-,-
3.66,1.51,Centennial Coal,3.26,-15,3.26,3.31,11,f,1.77,1.77,3.37,16.7
2.29,0.95,CGA Min Ltd,2.14,-1,2.14,2.21,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,77.78,-15,77.60,78.00,710,f,1.52,15.40,9.13,7.2
2.39,0.73,Coal of Africa,1.76,-3,1.72,1.80,-,,-,-,-,-
6.59,1.34,Cudeco Ltd,5.11,-17,5.11,5.12,-,,-,-,-,-
1.165,0.34,Eastern Star Gas,0.805,-1.5,0.805,0.82,-,,-,-,-,-
-,-,Eldorado Gold def,14.60,,14.26,14.60,-,,-,-,-,-
28.28,16.09,Energy Res,22.75,-59,22.74,22.80,34,f,4.79,-,1.49,14.0
0.72,0.175,Energy World Corp,0.39,-0.5,0.39,0.395,-,,-,-,-,-
4.48,1.24,Equinox Min Ltd cdi,4.17,-7,4.11,4.30,-,,-,-,-,16.4
152.50,110.60,ETFS Metals etfs gold,123.70,-387,123.60,123.71,-,,-,-,-,195.8
11.45,0.974,Extract Res,7.40,-27,7.35,7.55,-,,-,-,-,-
17.925,6.187,Felix Res Ltd,16.86,1,16.86,16.87,53,f,2.57,2.53,3.14,12.4
4.75,1.655,Fortescue Metals Grp,4.26,-3,4.23,4.28,-,,-,0.35,-,19.5
1.05,0.415,Gindalbie Metals,0.97,-0.5,0.955,0.98,-,,-,-,-,19.0
5.40,2.70,Iluka Res,3.59,,3.59,3.60,-,,-,2.70,-,97.0
1.32,0.23,Kagara Ltd,1.085,-3.5,1.085,1.095,-,,-,0.74,-,-
12.10,2.45,Karoon Gas Aust,8.04,-21,8.03,8.04,-,,-,-,-,266.2
10.30,2.51,Kingsgate Cons,9.35,-40,9.26,9.40,15,f,2.33,2.55,1.60,26.8
3.77,2.22,Lihir Gold Ltd,3.36,-17,3.36,3.37,1.62,,-,1.29,0.48,-
0.72,0.075,Lynas Corp,0.54,-3.5,0.535,0.54,-,,-,-,-,-
10.62,2.32,Macarthur Coal,9.53,-10,9.51,9.59,13,f,6.10,4.03,1.36,12.0
4.40,0.60,Medusa Min Ltd,3.92,-20,3.91,3.95,-,,-,-,-,15.7
1.39,0.245,Minara Res,0.765,-2,0.765,0.775,-,,-,0.70,-,-
1.175,0.49,Mineral Deposits,1.07,-7,1.05,1.11,-,,-,0.82,-,-
3.43,0.66,Mirabela Nickel,2.45,-6,2.41,2.55,-,,-,-,-,-
1.74,0.225,Mount Gibson Iron,1.53,-8.5,1.53,1.545,-,,-,0.73,-,33.6
2.18,0.49,Murchison Metals,1.89,-7.5,1.87,1.89,-,,-,-,-,1050.0
5.22,2.711,New Hope Corp,4.43,-10,4.41,4.49,9.25,f,25.98,3.36,2.09,1.8
39.75,26.30,Newcrest Min,36.00,-230,35.98,36.10,15,,3.53,8.95,0.42,67.9
6.93,3.91,Oil Search Ltd,5.90,-12,5.86,5.93,7.85,,2.52,-,1.33,29.8
1.975,0.81,OM Hldgs Ltd,1.83,-2.5,1.82,1.83,3,,2.03,0.51,1.64,30.1
1.325,0.40,OZ Min,1.21,-1.5,1.21,1.215,5,,-,0.80,4.13,-
5.52,2.18,Paladin Energy,4.07,-11,4.06,4.08,-,,-,1.20,-,-
0.60,0.078,PanAust Ltd,0.58,-0.5,0.58,0.585,-,,-,0.16,-,-
75.42,25.522,Rio Tinto Ltd,71.59,-26,71.38,71.60,101.48,,0.45,-,1.42,155.2
7.30,2.00,Riversdale Min,6.26,-13,6.26,6.40,-,,-,1.96,-,3912.5
16.582,11.763,Santos Ltd,14.75,-15,14.72,14.75,42,f,5.64,-,2.85,6.2
8.58,3.14,Sino Gold Min Ltd,8.08,,-,-,-,,-,-,-,-
6.60,2.84,Western Areas NL,5.16,-6,5.11,5.25,-,,-,0.60,-,-
4.70,0.98,Whitehaven Coal,4.64,4,4.61,4.64,8.5,f,7.12,1.68,1.83,7.7
