50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4622.2 at 16:39 10/5/2010  Report at 19:05 Monday 10/5/2010. Processed 19:20 Monday 10/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.675,9.5,1.67,1.68,2,f,-,1.21,1.19,-
3.45,1.45,Andean Res Ltd,3.21,-4,3.20,3.21,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi,1.30,,1.25,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti,9.10,,8.65,9.14,3.87,,-,8.69,0.43,-
7.95,3.74,Aquarius Platinum,6.70,30,6.58,6.71,2.26,,9.20,-,0.34,32.2
11.38,3.655,Aquila Res,9.68,48,9.60,9.70,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.88,7,4.88,4.90,-,,-,2.13,-,31.7
3.05,1.46,Atlas Iron Ltd,2.37,14,2.37,2.38,-,,-,-,-,-
2.37,1.48,Avoca Res,2.10,4,2.07,2.14,-,,-,0.79,-,16.8
3.17,2.21,AWE Ltd,2.40,9,2.39,2.40,-,,-,1.74,-,167.8
1.04,0.655,Beach Energy Ltd,0.81,5.5,0.80,0.81,1.75,p,9.17,1.27,2.16,5.0
44.93,31.33,BHP Billiton Ltd,39.00,150,38.99,39.00,95.15,f,1.95,8.76,2.44,21.0
5.00,1.915,Centennial Coal,4.51,9,4.50,4.52,8,p,1.98,1.87,1.77,28.5
2.59,1.36,CGA Min Ltd,2.36,6,2.36,2.38,-,,-,-,-,126.9
108.50,74.06,Coal & Allied Ind  ,90.83,129,90.30,92.00,510,f,1.33,16.99,5.61,13.4
2.60,1.37,Coal of Africa,2.11,7,2.09,2.25,-,,-,-,-,-
1.165,0.645,Eastern Star Gas,0.815,6.5,0.815,0.82,-,,-,-,-,-
28.28,13.39,Energy Res,14.97,99,14.88,15.02,39,f,3.66,5.10,2.61,10.5
0.72,0.25,Energy World Corp,0.475,4,0.47,0.475,-,,-,0.30,-,15.7
4.78,2.18,Equinox Min Ltd cdi,4.13,20,4.10,4.17,-,,-,-,-,-
133.64,110.60,ETFS Metals etfs gold,129.43,-248,129.40,129.43,-,,-,-,-,204.9
11.45,4.272,Extract Res,7.05,6,6.97,7.06,-,,-,-,-,-
5.57,2.50,Fortescue Metals Grp,4.38,21,4.36,4.39,-,,-,-,-,-
1.45,0.665,Gindalbie Metals,1.20,11,1.195,1.20,-,,-,-,-,-
12.40,4.52,Gloucester Coal,11.73,-7,11.60,11.83,13.5,,5.06,2.21,1.15,17.2
0.785,0.235,Grange Res,0.585,6.5,0.585,0.60,-,,-,-,-,1.9
0.77,0.31,Gujarat Nre Coal,0.69,,0.62,0.695,-,,-,0.52,-,-
5.04,2.70,Iluka Res,4.30,6,4.25,4.31,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,8.12,13,7.93,8.15,-,,-,-,-,-
10.30,5.34,Kingsgate Cons,8.36,-9,8.24,8.42,30,,2.73,2.69,3.59,10.2
4.05,2.41,Lihir Gold Ltd,3.92,2,3.92,3.93,2.96,,-,1.22,0.76,-
0.72,0.292,Lynas Corp,0.515,2.5,0.51,0.515,-,,-,-,-,-
17.17,4.55,Macarthur Coal,13.38,-31,13.38,13.46,21,f,2.16,4.15,1.57,29.5
6.42,2.87,Mantra Res,4.88,-12,4.83,4.88,-,,-,-,-,-
4.76,1.409,Medusa Min Ltd,4.38,-10,4.30,4.47,-,,-,0.91,-,12.4
1.39,0.58,Minara Res,0.83,6.5,0.825,0.84,-,,-,0.74,-,20.0
3.43,1.87,Mirabela Nickel,2.33,9,2.30,2.34,-,,-,-,-,-
2.09,0.68,Mount Gibson Iron,1.65,11.5,1.65,1.66,-,,-,0.78,-,25.2
3.12,1.18,Murchison Metals,2.18,23,2.17,2.18,-,,-,-,-,-
5.50,3.603,New Hope Corp,4.78,11,4.75,4.89,9.5,f,3.05,2.67,1.99,16.5
39.75,28.47,Newcrest Min,31.64,15,31.47,31.65,20,,2.77,9.20,0.63,57.1
6.93,4.97,Oil Search Ltd,5.64,4,5.60,5.64,4.47,,2.88,-,0.79,43.9
2.13,1.09,OM Hldgs Ltd,1.80,-2,1.795,1.845,2,,2.79,0.54,1.11,32.2
1.325,0.70,OZ Minerals,1.07,3,1.065,1.07,-,,-,0.82,-,-
5.52,3.41,Paladin Energy,3.95,25,3.92,3.97,-,,-,1.58,-,33.8
0.65,0.30,PanAust Ltd,0.50,4.5,0.50,0.505,-,,-,0.20,-,52.1
2.14,0.685,Perseus Min Ltd,1.93,8.5,1.90,1.94,-,,-,-,-,-
81.25,45.043,Rio Tinto Ltd,68.80,382,68.80,68.85,51.56,f,5.97,13.56,0.75,22.3
10.10,4.92,Riversdale Min,9.30,51,9.25,9.30,-,,-,2.04,-,-
16.10,12.50,Santos Ltd,12.87,32,12.85,12.88,42,f,1.24,-,3.26,24.7
6.60,3.72,Western Areas NL,4.37,17,4.30,4.38,3,,-,0.63,0.69,-
3.69,1.40,White Energy Co,3.36,11,3.25,3.36,-,,-,-,-,-
6.05,2.08,Whitehaven Coal,4.96,13,4.84,4.98,8.8,f,3.22,2.09,1.77,17.5
53.869,38.795,Woodside Pet,43.46,38,43.40,43.74,110,f,2.35,-,2.53,16.8
12.65,6.05,Zimplats Hldgs,11.75,10,10.22,11.95,-,,-,-,-,33.4
