50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4650.0 at 16:38 16/9/2010  Report at 19:05 Thursday 16/9/2010. Processed 19:44 Thursday 16/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.915,-4,1.915,1.92,4.23,f,0.14,1.22,2.21,324.6
7.19,2.00,Andean Res Ltd,6.39,1,6.36,6.40,-,,-,-,-,-
1.30,1.05,Aneka Tambang cdi,1.25,,1.00,1.25,1.42,,3.91,-,1.14,22.5
10.50,7.65,Anglogold Ashanti,9.71,-7,9.60,10.00,4.16,,-,8.69,0.43,-
7.95,3.89,Aquarius Platinum,5.39,-4,5.30,5.40,6.74,,1.06,-,1.25,75.4
11.38,6.009,Aquila Res,9.22,-8,9.10,9.30,-,,-,-,-,-
6.35,5.49,Aston Res Ltd,5.80,-3,5.75,5.93,-,,-,-,-,-
3.05,1.585,Atlas Iron Ltd,2.22,-9,2.22,2.23,-,,-,-,-,-
3.45,1.48,Avoca Res,3.35,7,3.30,3.35,-,,-,0.93,-,16.1
3.17,1.465,AWE Ltd,1.63,-5,1.62,1.645,-,,-,1.60,-,-
1.04,0.595,Beach Energy Ltd,0.675,-1.5,0.67,0.68,1.75,p,1.78,-,2.59,21.6
44.93,35.58,BHP Billiton Ltd,38.75,-69,38.71,38.75,95.12,f,2.82,10.21,2.45,14.4
6.14,3.05,Centennial Coal,6.06,2,6.06,6.07,8,p,1.69,1.90,1.32,44.9
2.80,1.52,CGA Min Ltd,2.78,14,2.77,2.78,-,,-,-,-,149.5
0.444,0.235,Citadel Resource Grp,0.375,0.5,0.365,0.38,-,,-,-,-,-
105.00,74.06,Coal & Allied Ind  ,102.63,65,102.50,102.91,800,f,1.10,19.26,7.79,11.7
2.60,1.275,Coal of Africa,1.53,1,1.525,1.575,-,,-,-,-,-
1.045,0.615,Eastern Star Gas,0.91,-2.5,0.91,0.915,-,,-,-,-,-
27.00,12.51,Energy Res,13.26,-12,13.23,13.40,33,f,2.66,-,2.49,15.1
5.69,3.21,Equinox Min Ltd cdi,5.45,-14,5.41,5.46,-,,-,-,-,75.5
10.72,6.03,Extract Res,6.39,,6.34,6.39,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,4.86,-17,4.86,4.88,-,,-,0.51,-,22.0
