50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5426.0 at 2013-11-06T16:52:05. Report at Wednesday, November 6, 2013. Processed Thursday at 2013-11-07T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
1.405,.815,Alumina,1.055,-1,1.05,1.055,,,,1.01,,,,
1.20,.535,Aquarius Platinum,.785,,.785,.79,,,,,,,,
3.27,1.63,Aquila Res,2.29,-6,2.29,2.33,,,,,,3.0,,
1.945,.685,Atlas Iron,1.17,+8,1.165,1.17,3.00,,,1.62,2.56,,,
3.92,2.63,Aurora Oil & Gas,3.22,-4,3.21,3.22,,,,1.23,,14.7,,
1.47,1.105,AWE,1.285,+1.5,1.275,1.29,,f,,1.44,,33.5,,
5.20,2.76,BC Iron,5.17,+6,5.17,5.19,35.00,f,1.23,,6.77,12.0,,
1.562,1.092,Beach Energy,1.445,-2.5,1.445,1.45,2.75,f,4.43,1.41,1.90,11.9,,
1.135,.485,Beadell Resources,.895,-2,.895,.90,,,,,,44.8,,
39.34,30.43,BHP Billiton,38.09,+24,38.07,38.09,119.94,f,1.84,13.47,3.15,17.3,,
.07,.044,Brockman Min,.05,,.05,.054,,,,,,,,
3.29,1.18,Buru Energy,1.505,-2.5,1.505,1.51,,,,,,,,
4.67,1.37,CuDECO,2.11,+3,2.10,2.11,,,,,,,,
1.661,.91,Drillsearch Energy,1.34,-3,1.34,1.345,,,,.67,,12.1,,
1.65,.95,Energy Res,1.29,,1.285,1.29,,,,,,,,
.665,.25,Energy World Corp,.43,+1,.425,.43,,,,.30,,42.2,,
161.79,123.25,ETFS Physical Gold,133.10,-43,132.56,133.10,,,,,,210.7,,
2.03,.53,Evolution Mining,.81,-.5,.805,.815,1.00,,,1.45,1.23,,,
5.84,2.90,Fortescue Metals Grp,5.84,+31,5.83,5.84,10.00,f,6.04,1.29,1.71,9.7,,
.475,.315,Horizon Oil,.33,,.33,.335,,,,.45,,100.0,,
12.08,7.36,Iluka Res,10.20,-7,10.19,10.20,15.00,f,1.95,3.74,1.47,34.9,,
5.05,2.18,Independence Grp,3.80,+1,3.79,3.80,2.00,f,3.92,2.79,.53,48.4,,
7.37,3.88,Karoon Gas Aust,4.54,+13,4.51,4.54,,,,,,,,
.815,.33,Lynas Corp,.365,+1.5,.365,.37,,,,,,,,
3.05,1.68,MACA,2.45,-2,2.43,2.47,10.00,f,3.15,1.15,4.08,7.8,,
6.50,1.265,Medusa Min,1.92,-12,1.915,1.92,2.00,,14.34,2.04,1.04,6.7,,
.985,.405,Mount Gibson Iron,.98,+4.5,.98,.985,4.00,f,3.61,.48,4.08,6.8,,
4.422,3.257,New Hope Corp,3.70,-2,3.70,3.72,11.00,f,.81,2.40,2.97,41.6,,
26.71,9.07,Newcrest Min,10.19,-3,10.18,10.19,12.00,,,12.45,1.18,,,
1.585,.53,Northern Star Res,.805,-.5,.80,.805,3.50,f,1.91,.22,4.35,12.0,,
3.54,1.10,OceanaGold Corp cdi,1.925,+9,1.915,1.935,,,,2.01,,,,
8.975,6.81,Oil Search,8.48,-8,8.47,8.50,4.08,,3.42,2.52,.48,60.8,,
8.09,3.53,OZ Minerals,3.57,-1,3.57,3.58,30.00,,,6.87,8.40,,,
1.265,.38,Paladin Energy,.385,-.5,.385,.39,,,,.82,,,,
3.51,1.73,PanAust,1.915,+3,1.91,1.925,7.00,,2.75,1.78,3.66,10.0,,
2.01,.555,Papillon Res,1.10,-1,1.10,1.105,,,,,,,,
5.755,2.88,Regis Res,3.35,-7,3.34,3.35,15.00,f,2.03,,4.48,11.0,,
2.03,.505,Resolute Min,.65,-2,.645,.65,5.00,,2.66,1.03,7.69,4.9,,
72.30,49.81,Rio Tinto,65.60,+90,65.60,65.61,184.67,f,,21.06,2.82,,,
.635,.33,Roc Oil Co,.465,-2,.465,.475,,,,.38,,6.1,,
9.09,4.92,Sandfire Res,6.35,-12,6.35,6.36,,,,.01,,11.0,,
15.80,10.365,Santos,15.13,-4,15.12,15.13,30.00,f,1.83,,1.98,27.6,,
.89,.475,Senex Energy,.85,-3,.85,.855,,,,.38,,15.8,,
.265,.092,Sino Gas Energy,.255,+1,.255,.26,,,,,,98.1,,
5.00,1.56,Sirius Res,2.54,-4,2.53,2.54,,,,,,,,
3.10,3.00,Sphere Minerals,,,,,,,,,,,,
1.185,.72,Sundance Energy,1.16,-1,1.16,1.17,,,,,,53.5,,
.40,.064,Sundance Res,.115,,.11,.115,,,,,,,,
3.49,1.45,Syrah Res,2.57,+8,2.57,2.62,,,,,,,,
4.75,2.19,Western Areas,2.65,-5,2.64,2.65,2.00,,,1.30,.75,,,
.85,.58,Western Desert Res,.74,+1.5,.74,.745,,,,,,,,
3.63,1.535,Whitehaven Coal,1.54,-5,1.54,1.55,,,,3.12,,,,
39.49,32.525,Woodside Petroleum,39.35,,39.30,39.35,156.29,f,2.36,19.62,3.97,10.7,,
1.03,.595,Yancoal Aust,.72,,.715,.735,,,,.88,,,,
13.00,5.00,Zimplats Hldgs,7.30,,7.35,8.99,,,,,,10.7,,
,
