50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4547.6 at 16:47 4/11/2009  Report at 19:05 Wednesday 4/11/2009. Processed 20:09 Wednesday 4/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.231,0.683,Alumina Ltd,1.595,-3,1.59,1.595,12,,0.79,1.30,7.52,16.9
2.54,0.43,Andean Res Ltd,2.27,3,2.26,2.28,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.11,,1.11,-,2.94,,0.12,-,2.65,308.3
11.50,4.25,Anglogold Ashanti cdi 5:1,9.11,70,9.05,9.47,3.33,,-,-,0.37,-
6.39,2.183,Aquarius Platinum,4.95,20,4.93,4.96,12.08,,-,-,2.44,-
8.40,1.90,Aquila Res,7.45,12,7.40,7.45,-,,-,-,-,-
4.73,1.845,Arrow Energy,3.97,-2,3.97,4.00,-,,-,0.82,-,7.6
2.10,0.405,Atlas Iron Ltd,1.715,-1.5,1.71,1.74,-,,-,-,-,-
3.06,1.87,Aust Worldwide Ex,2.61,,2.61,2.62,-,,-,1.80,-,15.0
1.059,0.678,Beach Pet,0.765,-0.5,0.86,0.77,1.75,p,14.41,-,2.29,3.0
40.28,20.00,BHP Billiton Ltd,36.94,20,36.92,36.95,113.63,f,1.15,8.84,3.08,28.4
2.38,0.57,Centamin Egypt,2.30,,2.29,2.31,-,,-,-,-,-
3.83,1.51,Centennial Coal,3.16,-6,3.15,3.20,11,f,1.77,1.77,3.48,16.2
108.50,67.50,Coal & Allied Ind  ,75.50,-42,75.50,76.30,710,f,1.52,15.40,9.40,7.0
2.39,0.73,Coal of Africa,1.835,-1,1.815,1.85,-,,-,-,-,-
6.59,1.05,Cudeco Ltd,5.45,-12,5.45,5.49,-,,-,-,-,-
1.165,0.30,Eastern Star Gas,0.86,,0.855,0.86,-,,-,-,-,-
28.28,13.75,Energy Res,23.33,7,23.10,23.38,34,f,4.79,-,1.46,14.3
0.72,0.175,Energy World Corp,0.45,-0.5,0.44,0.455,-,,-,-,-,-
4.37,1.24,Equinox Min Ltd cdi,3.88,14,3.82,3.90,-,,-,-,-,15.3
152.50,105.15,ETFS Metals etfs gold,117.79,224,117.60,117.80,-,,-,-,-,186.5
11.45,0.785,Extract Res,7.63,-19,7.60,7.64,-,,-,-,-,-
17.925,4.65,Felix Res Ltd,17.36,2,17.29,17.36,53,f,2.57,2.53,3.05,12.7
4.75,1.16,Fortescue Metals Grp,3.71,-1,3.71,3.73,-,,-,0.35,-,16.9
