50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 5024.1 at 16:35 15/4/2010  Report at 19:05 Thursday 15/4/2010. Processed 19:11 Thursday 15/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.725,-3.5,1.725,1.745,2,f,-,1.21,1.16,-
3.16,1.45,Andean Res Ltd,2.95,-3,2.81,2.95,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.00,7.65,Anglogold Ashanti  5:1,8.55,-29,8.55,8.82,3.87,,-,8.69,0.45,-
7.95,3.74,Aquarius Platinum,7.53,18,7.44,7.55,2.26,,9.20,-,0.30,36.2
11.38,2.773,Aquila Res,10.42,-32,10.42,10.50,-,,-,-,-,-
5.31,3.04,Arrow Energy,5.16,-1,5.15,5.16,-,,-,2.13,-,33.6
3.05,1.265,Atlas Iron Ltd,2.90,-8,2.90,2.92,-,,-,-,-,-
2.26,1.415,Avoca Res,2.15,2,2.12,2.16,-,,-,0.79,-,17.2
3.17,2.17,AWE Ltd,2.79,-5,2.78,2.79,-,,-,1.74,-,195.1
1.04,0.655,Beach Energy Ltd,0.77,1.5,0.77,0.775,1.75,p,9.17,1.27,2.27,4.8
44.93,31.25,BHP Billiton Ltd,43.89,-10,43.89,43.90,95.15,f,1.95,8.76,2.17,23.7
4.66,1.67,Centennial Coal,4.53,7,4.52,4.54,8,p,1.98,1.87,1.77,28.7
2.59,1.36,CGA Min Ltd,2.22,,2.19,2.30,-,,-,-,-,119.4
108.50,73.20,Coal & Allied Ind  ,98.00,-200,97.59,98.70,510,f,1.33,16.99,5.20,14.5
2.59,1.105,Coal of Africa,2.49,,2.49,2.50,-,,-,-,-,-
6.59,1.95,Cudeco Ltd,5.15,-11,5.15,5.16,-,,-,-,-,1226.2
1.165,0.645,Eastern Star Gas,1.00,-4,1.00,1.005,-,,-,-,-,-
28.28,17.57,Energy Res,17.57,-53,17.56,17.70,39,f,3.66,5.10,2.22,12.3
0.72,0.25,Energy World Corp,0.54,3,0.535,0.54,-,,-,0.30,-,17.9
4.78,2.08,Equinox Min Ltd cdi,4.49,-8,4.45,4.53,-,,-,-,-,-
11.45,3.189,Extract Res,7.69,-11,7.58,7.72,-,,-,-,-,-
5.57,2.30,Fortescue Metals Grp,5.38,4,5.38,5.40,-,,-,-,-,-
1.45,0.60,Gindalbie Metals,1.42,2.5,1.415,1.425,-,,-,-,-,-
12.36,4.52,Gloucester Coal,12.20,15,12.19,12.20,13.5,,5.06,2.21,1.11,17.9
0.785,0.193,Grange Res,0.73,-2,0.73,0.735,-,,-,-,-,2.4
0.77,0.31,Gujarat Nre Coal,0.765,1,0.75,0.765,-,,-,0.52,-,-
5.04,2.70,Iluka Res,4.83,-9,4.75,4.90,-,,-,2.58,-,-
12.10,3.13,Karoon Gas Aust,7.60,-11,7.55,7.63,-,,-,-,-,-
10.30,5.11,Kingsgate Cons,8.72,8,8.71,8.90,30,,2.73,2.69,3.44,10.6
4.05,2.41,Lihir Gold Ltd,3.94,1,3.93,3.94,2.96,,-,1.22,0.75,-
0.72,0.176,Lynas Corp,0.54,,0.54,0.545,-,,-,-,-,-
17.17,3.90,Macarthur Coal,15.28,-22,15.28,15.40,21,f,2.16,4.15,1.37,33.7
6.42,2.25,Mantra Res,5.51,-20,5.35,5.51,-,,-,-,-,-
4.41,1.368,Medusa Min Ltd,4.41,2,4.37,4.41,-,,-,0.91,-,12.4
1.39,0.555,Minara Res,0.945,-2,0.94,0.95,-,,-,0.74,-,22.7
3.43,1.68,Mirabela Nickel,2.74,5,2.74,2.75,-,,-,-,-,-
2.09,0.555,Mount Gibson Iron,1.98,-2,1.98,1.99,-,,-,0.78,-,30.2
3.12,0.88,Murchison Metals,3.02,2,3.00,3.02,-,,-,-,-,-
5.50,3.463,New Hope Corp,5.22,7,5.20,5.25,9.5,f,3.05,2.67,1.82,18.0
39.75,27.64,Newcrest Min,34.15,-8,34.10,34.16,20,,2.77,9.20,0.59,61.6
2.83,0.69,OceanaGold Corp cdi,2.73,3,2.68,2.73,-,,-,2.35,-,7.7
6.93,4.78,Oil Search Ltd,5.85,-6,5.84,5.86,4.47,,2.88,-,0.76,45.5
2.13,1.09,OM Hldgs Ltd,2.05,-4,1.975,2.05,2,,2.79,0.54,0.98,36.7
1.325,0.60,OZ Minerals,1.265,4.5,1.26,1.265,-,,-,0.82,-,-
5.52,3.41,Paladin Energy,4.14,-1,4.13,4.18,-,,-,1.58,-,35.5
0.65,0.27,PanAust Ltd,0.565,,0.56,0.565,-,,-,0.20,-,58.9
2.14,0.685,Perseus Min Ltd,1.965,-5.5,1.945,1.99,-,,-,-,-,-
81.25,43.008,Rio Tinto Ltd,80.05,-5,80.01,80.14,51.56,f,5.97,13.56,0.64,26.0
10.10,3.61,Riversdale Min,9.73,-1,9.66,9.75,-,,-,2.04,-,-
16.10,12.77,Santos Ltd,14.67,-13,14.66,14.69,42,f,1.24,-,2.86,28.2
6.60,3.72,Western Areas NL,5.63,14,5.58,5.69,3,,-,0.63,0.53,-
6.05,1.82,Whitehaven Coal,5.78,15,5.75,5.80,8.8,f,3.22,2.09,1.52,20.4
53.869,36.385,Woodside Pet,47.50,65,47.43,47.53,110,f,2.35,-,2.32,18.3
12.65,4.79,Zimplats Hldgs,11.35,5,11.40,12.19,-,,-,-,-,32.3
