50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4825.5 at 16:34 11/3/2010  Report at 19:06 Thursday 11/3/2010. Processed 19:14 Thursday 11/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.813,Alumina Ltd,1.655,-3,1.64,1.655,2,f,-,1.21,1.21,-
2.78,1.31,Andean Res Ltd,2.74,,2.70,2.74,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.50,7.65,Anglogold Ashanti  5:1,7.96,-10,7.95,8.42,3.87,,-,-,0.49,-
7.95,3.088,Aquarius Platinum,6.45,3,6.43,6.45,2.26,,9.20,-,0.35,31.0
11.38,2.009,Aquila Res,10.41,-14,10.37,10.50,-,,-,-,-,-
5.15,2.48,Arrow Energy,5.06,3,5.06,5.08,-,,-,2.13,-,32.9
2.47,1.15,Atlas Iron Ltd,2.46,15,2.45,2.46,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.71,1,2.70,2.71,-,,-,1.74,-,189.5
1.04,0.655,Beach Energy Ltd,0.715,-2.5,0.715,0.72,1.75,p,9.17,1.27,2.45,4.5
44.49,30.75,BHP Billiton Ltd,43.01,-23,43.00,43.03,95.15,f,1.95,8.76,2.21,23.2
4.24,1.65,Centennial Coal,3.97,8,3.94,3.98,8,p,1.98,1.87,2.02,25.1
2.59,1.36,CGA Min Ltd,2.15,,2.00,2.30,-,,-,-,-,115.6
108.50,70.01,Coal & Allied Ind  ,83.50,55,83.25,83.57,510,f,1.33,16.99,6.11,12.3
2.59,0.785,Coal of Africa,2.38,-5,2.35,2.44,-,,-,-,-,-
6.59,1.85,Cudeco Ltd,4.48,-22,4.48,4.50,-,,-,-,-,-
1.165,0.59,Eastern Star Gas,0.80,1.5,0.80,0.805,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi  1:1,14.17,-14,14.14,14.54,-,,-,-,-,-
28.28,17.66,Energy Res,18.50,-21,18.50,18.65,39,f,3.66,5.10,2.11,12.9
4.78,1.905,Equinox Min Ltd cdi,3.80,3,3.77,3.81,-,,-,-,-,15.0
139.99,110.60,ETFS Metals etfs gold,118.22,-168,118.21,118.69,-,,-,-,-,187.1
11.45,2.951,Extract Res,7.11,-22,7.10,7.25,-,,-,-,-,-
5.57,2.18,Fortescue Metals Grp,4.92,10,4.91,4.92,-,,-,-,-,-
1.30,0.505,Gindalbie Metals,1.155,4,1.15,1.16,-,,-,-,-,-
10.10,4.49,Gloucester Coal,9.82,24,9.50,9.95,13.5,,5.06,2.21,1.37,14.4
0.75,0.28,Gujarat Nre Coal,0.65,,0.64,0.665,-,,-,0.52,-,-
4.56,2.70,Iluka Res,3.66,2,3.65,3.70,-,,-,2.58,-,-
1.32,0.245,Kagara Ltd,0.865,-3.5,0.865,0.87,-,,-,0.67,-,-
12.10,2.62,Karoon Gas Aust,7.22,-8,7.16,7.24,-,,-,-,-,-
10.30,4.32,Kingsgate Cons,9.13,-19,9.05,9.18,30,,2.73,2.69,3.29,11.1
3.77,2.41,Lihir Gold Ltd,2.90,-8,2.89,2.90,2.96,,-,1.22,1.02,-
0.72,0.098,Lynas Corp,0.525,,0.52,0.525,-,,-,-,-,-
12.41,2.74,Macarthur Coal,11.89,22,11.89,11.91,21,f,2.16,4.15,1.77,26.2
5.86,1.55,Mantra Res,5.83,-1,5.75,5.82,-,,-,-,-,-
4.40,1.38,Medusa Min Ltd,3.95,-5,3.94,3.99,-,,-,0.91,-,11.1
1.39,0.255,Minara Res,0.81,-1,0.81,0.815,-,,-,0.74,-,19.5
1.175,0.535,Mineral Deposits,1.00,-1,0.955,1.00,-,,-,0.57,-,-
3.43,1.35,Mirabela Nickel,2.22,-4,2.19,2.22,-,,-,-,-,-
1.87,0.42,Mount Gibson Iron,1.775,5,1.765,1.775,-,,-,0.78,-,27.1
2.94,0.625,Murchison Metals,2.65,-1,2.63,2.68,-,,-,-,-,1472.2
5.22,3.192,New Hope Corp,4.77,-3,4.76,4.77,9.25,f,25.98,3.36,1.94,2.0
39.75,27.64,Newcrest Min,33.90,-28,33.77,33.94,20,,2.77,9.20,0.59,61.2
6.93,4.78,Oil Search Ltd,5.71,-1,5.69,5.72,4.52,,2.85,-,0.79,44.4
2.05,1.055,OM Hldgs Ltd,1.72,1,1.71,1.75,2,,2.79,0.54,1.16,30.8
1.325,0.45,OZ Minerals,1.16,,1.15,1.16,-,,-,0.82,-,-
5.52,3.01,Paladin Energy,3.72,3,3.71,3.75,-,,-,1.58,-,31.9
0.65,0.166,PanAust Ltd,0.52,-1,0.52,0.525,-,,-,0.20,-,54.2
2.14,0.593,Perseus Min Ltd,1.92,-6,1.885,1.92,-,,-,-,-,-
80.14,35.878,Rio Tinto Ltd,75.55,20,75.30,75.59,51.56,f,5.97,13.56,0.68,24.5
8.69,3.02,Riversdale Min,8.41,,8.38,8.44,-,,-,2.04,-,-
16.582,12.77,Santos Ltd,13.87,-3,13.85,13.89,42,f,1.24,-,3.03,26.6
6.60,3.23,Western Areas NL,4.82,-3,4.81,4.83,3,,-,0.63,0.62,-
5.54,1.37,Whitehaven Coal,4.90,7,4.87,4.94,8.8,f,3.22,2.09,1.80,17.3
53.869,35.602,Woodside Pet,45.27,-22,45.25,45.50,110,f,2.35,-,2.43,17.5
12.65,3.50,Zimplats Hldgs,12.15,,11.75,12.35,-,,-,-,-,34.6
