50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4773.4 at 16:35 5/3/2010  Report at 19:05 Friday 5/3/2010. Processed 20:40 Friday 5/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.64,2,1.635,1.645,2,f,-,1.21,1.22,-
2.78,1.31,Andean Res Ltd,2.74,3,2.68,2.74,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.50,7.65,Anglogold Ashanti  5:1,7.82,-38,7.75,8.45,3.87,,-,-,0.49,-
7.95,3.088,Aquarius Platinum,6.62,3,6.51,6.68,2.26,,9.20,-,0.34,31.8
11.38,1.818,Aquila Res,10.55,33,10.22,10.55,-,,-,-,-,-
4.73,2.48,Arrow Energy,3.48,4,3.46,3.50,-,,-,2.13,-,22.6
2.36,1.145,Atlas Iron Ltd,2.12,,2.10,2.13,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.67,12,2.65,2.69,-,,-,1.74,-,186.7
1.04,0.655,Beach Energy Ltd,0.715,1.5,0.71,0.715,1.75,p,9.17,1.27,2.45,4.5
44.49,28.60,BHP Billiton Ltd,42.50,22,42.45,42.52,96.32,f,1.92,8.76,2.27,22.9
4.24,1.555,Centennial Coal,3.94,2,3.93,3.95,8,p,1.98,1.87,2.03,24.9
2.59,1.36,CGA Min Ltd,2.16,-2,2.10,2.19,-,,-,-,-,116.1
108.50,70.00,Coal & Allied Ind  ,81.08,8,80.95,81.50,510,f,1.33,16.99,6.29,12.0
2.59,0.785,Coal of Africa,2.40,7,2.39,2.40,-,,-,-,-,-
6.59,1.71,Cudeco Ltd,4.18,20,4.15,4.24,-,,-,-,-,-
