50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4724.4 at 16:34 22/12/2009  Report at 19:05 Tuesday 22/12/2009. Processed 19:23 Tuesday 22/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.775,6,1.775,1.78,12,,0.79,1.30,6.76,18.8
2.72,0.78,Andean Res Ltd,2.45,4,2.45,2.48,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.11,-,2.94,,0.12,-,2.77,294.4
11.50,6.80,Anglogold Ashanti cdi 5:1,9.24,13,9.13,10.00,3.33,,-,-,0.36,-
7.05,3.002,Aquarius Platinum,6.88,22,6.81,6.91,12.08,,-,-,1.76,-
10.455,1.727,Aquila Res,9.89,59,9.65,9.89,-,,-,-,-,-
4.73,2.05,Arrow Energy,4.00,5,3.98,4.00,-,,-,0.82,-,7.7
2.10,0.75,Atlas Iron Ltd,1.80,1,1.79,1.805,-,,-,-,-,-
3.06,2.11,AWE Ltd,2.68,5,2.67,2.68,-,,-,1.80,-,15.4
0.956,0.678,Beach Energy Ltd,0.895,3,0.89,0.895,1.75,p,14.41,-,1.96,3.6
42.47,26.64,BHP Billiton Ltd,41.65,70,41.60,41.65,113.63,f,1.15,8.84,2.73,32.0
2.50,0.75,Centamin Egypt,2.14,,2.12,2.20,-,,-,-,-,-
3.88,1.51,Centennial Coal,3.74,4,3.73,3.79,11,f,1.77,1.77,2.94,19.2
2.42,1.12,CGA Min Ltd,2.35,-7,2.23,2.30,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,77.15,5,77.12,78.00,710,f,1.52,15.40,9.20,7.2
2.39,0.73,Coal of Africa,1.88,-5,1.85,1.93,-,,-,-,-,-
6.59,1.555,Cudeco Ltd,5.07,5,5.01,5.07,-,,-,-,-,-
1.165,0.42,Eastern Star Gas,0.79,4.5,0.785,0.795,-,,-,-,-,-
15.53,13.01,Eldorado Gold cdi 1:1,15.14,4,14.80,15.20,-,,-,-,-,-
28.28,16.60,Energy Res,23.27,29,23.25,23.32,34,f,4.79,-,1.46,14.3
0.72,0.175,Energy World Corp,0.36,0.5,0.355,0.37,-,,-,-,-,-
4.48,1.445,Equinox Min Ltd cdi,4.25,22,4.25,4.27,-,,-,-,-,16.8
152.50,110.60,ETFS Metals etfs gold,121.65,-118,121.40,121.83,-,,-,-,-,192.6
11.45,1.242,Extract Res,8.26,-18,8.18,8.34,-,,-,-,-,-
17.925,6.187,Felix Res Ltd,16.91,,-,-,53,f,2.57,2.53,3.13,12.4
4.75,1.655,Fortescue Metals Grp,4.37,4,4.35,4.37,-,,-,0.35,-,20.0
1.05,0.505,Gindalbie Metals,0.99,2,0.985,0.995,-,,-,-,-,19.4
0.75,0.23,Gujarat NRE Min,0.735,-0.5,0.72,0.735,-,,-,0.52,-,-
4.98,2.70,Iluka Res,3.59,-1,3.57,3.63,-,,-,2.70,-,97.0
1.32,0.23,Kagara Ltd,0.99,0.5,0.985,1.00,-,,-,0.74,-,-
12.10,2.45,Karoon Gas Aust,8.54,1,8.47,8.60,-,,-,-,-,282.8
10.30,3.01,Kingsgate Cons,8.60,5,8.50,8.60,15,f,2.33,2.55,1.74,24.6
3.77,2.41,Lihir Gold Ltd,3.15,-3,3.14,3.15,1.62,,-,1.29,0.51,-
0.72,0.075,Lynas Corp,0.545,,0.54,0.545,-,,-,-,-,-
10.62,2.32,Macarthur Coal,9.71,,10.10,9.71,13,f,6.10,4.03,1.34,12.2
4.40,0.61,Medusa Min Ltd,3.50,13,3.42,3.50,-,,-,-,-,14.0
1.39,0.25,Minara Res,0.81,7.5,0.795,0.815,-,,-,0.70,-,-
3.43,0.66,Mirabela Nickel,2.39,4,2.36,2.42,-,,-,-,-,-
1.74,0.37,Mount Gibson Iron,1.57,8,1.565,1.575,-,,-,0.73,-,34.4
2.30,0.49,Murchison Metals,2.26,12,2.25,2.27,-,,-,-,-,1255.6
5.22,2.719,New Hope Corp,4.54,6,4.53,4.55,9.25,f,25.98,3.36,2.04,1.9
39.75,27.61,Newcrest Min,34.06,-72,34.04,34.16,15,,3.53,8.95,0.44,64.3
6.93,4.10,Oil Search Ltd,5.90,3,5.86,5.90,7.85,,2.52,-,1.33,29.8
1.975,0.92,OM Hldgs Ltd,1.81,2,1.80,1.81,3,,2.03,0.51,1.66,29.8
1.325,0.40,OZ Min,1.13,1,1.13,1.135,5,,-,0.80,4.42,-
5.52,2.24,Paladin Energy,4.01,-3,4.00,4.03,-,,-,1.20,-,-
0.60,0.081,PanAust Ltd,0.54,,0.535,0.54,-,,-,0.16,-,-
75.42,27.888,Rio Tinto Ltd,72.75,218,72.70,72.80,101.48,,0.45,-,1.39,157.7
7.30,2.07,Riversdale Min,6.67,-11,6.66,6.69,-,,-,1.96,-,4168.8
16.582,12.317,Santos Ltd,13.91,10,13.85,13.91,42,f,5.64,-,3.02,5.9
0.447,0.169,St Barbara Ltd,0.295,0.5,0.29,0.295,-,,-,0.20,-,-
6.60,3.00,Western Areas NL,4.95,2,4.85,4.95,-,,-,0.60,-,-
4.88,1.07,Whitehaven Coal,4.88,13,4.87,4.89,8.5,f,7.12,1.68,1.74,8.1
53.869,31.189,Woodside Pet,47.27,12,47.20,47.29,110,f,2.18,11.33,2.33,19.7
11.90,3.50,Zimplats Hldgs,10.98,-4,8.05,10.98,-,,-,-,-,-
