50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5438.8 at 2014-05-02T16:52:06. Report at Friday, May 2, 2014. Processed Saturday at 2014-05-03T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
1.405,.915,Alumina,1.33,+1,1.325,1.335,,,,1.02,,6650.0,,
4.31,2.49,Anglogold Ashanti cdi,3.74,-8,3.74,4.00,1.81,,,8.89,.48,,,
2.895,1.68,Aquila Res,2.45,+4,2.44,2.46,,,,,,11.2,,
1.24,.685,Atlas Iron,.84,-2.5,.84,.845,3.00,,3.13,1.67,3.57,8.9,,
4.23,2.62,Aurora Oil & Gas,4.05,+2,4.04,4.06,,,,1.42,,14.0,,
1.625,1.13,AWE,1.535,+1.5,1.535,1.54,,f,,1.61,,9.1,,
5.50,2.87,BC Iron,4.10,-11,4.10,4.11,47.00,f,1.96,2.04,11.46,4.5,,
1.817,1.085,Beach Energy,1.685,-2,1.685,1.69,3.00,f,7.10,1.53,1.78,7.9,,
1.015,.485,Beadell Resources,.64,-2,.635,.64,,,,,,4.3,,
39.79,30.43,BHP Billiton,37.27,-23,37.27,37.28,129.10,f,2.43,16.04,3.46,11.9,,
.07,.04,Brockman Min,.05,,.05,.052,,,,,,,,
2.10,1.075,Buru Energy,1.16,+2,1.16,1.17,,,,,,,,
4.11,1.37,CuDECO,1.83,+2,1.815,1.83,,,,,,,,
1.74,.91,Drillsearch Energy,1.53,-4,1.525,1.535,,,,.01,,7.4,,
1.66,.985,Energy Res,1.325,-1,1.32,1.325,,,,1.80,,,,
.665,.27,Energy World Corp,.285,,.28,.285,,,,.31,,25.7,,
154.29,123.25,ETFS Physical Gold,133.10,-47,132.89,133.11,,,,,,210.7,,
1.03,.505,Evolution Mining,.81,-4,.80,.815,2.00,,,1.53,2.47,,,
6.22,2.87,Fortescue Metals Grp,4.91,+6,4.90,4.91,20.00,f,5.36,2.44,4.07,4.6,,
.454,.277,Horizon Oil,.365,-1,.36,.365,,,,.46,,40.1,,
12.08,8.05,Iluka Res,8.70,-8,8.69,8.72,9.00,f,.49,3.65,1.03,197.7,,
4.40,2.18,Independence Grp,4.11,-1,4.09,4.12,4.00,f,2.50,2.87,.97,41.2,,
6.97,2.36,Karoon Gas Aust,2.46,,2.58,2.00,,,,,,,,
.70,.16,Lynas Corp,.165,,.195,.14,,,,,,,,
2.379,1.469,MACA,2.16,-1,2.11,2.16,12.00,f,2.94,1.29,5.56,6.1,,
2.97,1.265,Medusa Min,1.74,-2.5,1.72,1.74,,,,2.24,,8.1,,
.24,.081,Metals X,.205,+.5,.20,.205,,,,.17,,410.0,,
1.215,.405,Mount Gibson Iron,.71,-2,.705,.715,4.00,f,4.55,1.14,5.63,3.9,,
4.422,2.88,New Hope Corp,3.07,-2,3.07,3.08,11.00,f,.30,2.34,3.58,93.0,,
.785,.65,NZ Oil & Gas,.725,+1.5,.71,.72,4.99,,.95,.77,6.88,15.4,,
17.69,6.96,Newcrest Min,10.13,-16,10.12,10.14,12.00,,,12.68,1.18,,,
1.34,.53,Northern Star Res,1.10,-3,1.095,1.11,3.50,f,.91,.21,3.18,34.4,,
3.16,1.10,OceanaGold Corp cdi,2.65,-5,2.64,2.65,,,,2.20,,,,
9.08,7.51,Oil Search,8.81,-4,8.81,8.84,4.36,,3.94,,.49,51.3,,
2.57,1.24,Orocobre,2.22,,2.18,2.24,,,,,,,,
4.73,2.11,OZ Minerals,3.53,-6,3.53,3.55,20.00,,,6.84,5.67,,,
1.125,.38,Paladin Energy,.425,-2.5,.425,.43,,,,.45,,,,
2.59,1.45,PanAust,1.535,-5.5,1.53,1.54,6.00,,1.14,1.82,3.91,22.4,,
1.51,.555,Papillon Res,1.215,-7,1.21,1.22,,,,,,,,
4.37,2.11,Regis Res,2.35,,2.33,2.35,15.00,f,1.70,,6.38,9.2,,
1.145,.405,Resolute Min,.58,-.5,.575,.58,,,,,,32.8,,
71.30,49.81,Rio Tinto,60.98,+19,60.96,60.98,213.14,f,1.04,23.76,3.50,27.5,,
.575,.385,Roc Oil Co,.48,,.475,.48,,,,,,6.5,,
7.07,4.92,Sandfire Res,5.50,-10,5.50,5.51,,,,1.58,,20.4,,
15.80,12.02,Santos,13.73,+2,13.72,13.74,30.00,f,1.78,,2.18,25.8,,
.895,.475,Senex Energy,.65,+.5,.65,.655,,,,,,11.7,,
3.20,1.56,Sirius Res,2.55,-11,2.55,2.56,,,,,,,,
3.10,3.10,Sphere Minerals,3.10,,,,,,,,,,,
1.185,.77,Sundance Energy,1.01,-2,1.005,1.015,,,,,,23.2,,
3.99,1.45,Syrah Res,3.74,+4,3.74,3.75,,,,,,,,
4.345,1.94,Western Areas,3.99,-7,3.97,3.99,1.00,f,,1.34,.25,,,
2.42,1.41,Whitehaven Coal,1.43,-.5,1.43,1.435,,,,3.05,,,,
41.72,33.31,Woodside Petroleum,40.64,-20,40.61,40.64,207.71,f,1.15,20.65,5.11,17.1,,
.77,.31,Yancoal Aust,.33,,.315,.34,,,,.87,,,,
10.00,5.00,Zimplats Hldgs,6.99,,6.06,7.05,,,,,,6.5,,
,
