50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4509.6 at 16:37 19/8/2010  Report at 19:05 Thursday 19/8/2010. Processed 19:09 Thursday 19/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.45,Alumina Ltd,1.78,0.5,1.775,1.78,4.22,f,0.14,1.22,2.37,301.7
4.52,2.00,Andean Res Ltd,4.25,-2,4.20,4.27,-,,-,-,-,-
1.30,1.02,Aneka Tambang cdi,1.20,,-,1.30,1.37,,0.51,0.10,1.14,171.4
10.50,7.65,Anglogold Ashanti,9.58,1,9.54,9.80,3.87,,-,8.69,0.40,-
7.95,3.89,Aquarius Platinum,4.69,-2,4.69,4.73,2.26,,3.16,-,0.48,65.6
11.38,5.846,Aquila Res,8.64,12,8.50,8.65,-,,-,-,-,-
5.31,3.26,Arrow Energy,4.68,,-,-,-,,-,2.13,-,30.4
5.97,5.50,Aston Res Ltd def,5.87,20,5.75,5.87,-,,-,-,-,-
3.05,1.57,Atlas Iron Ltd,2.16,-6,2.16,2.17,-,,-,-,-,-
3.10,1.48,Avoca Res,3.00,,3.00,3.02,-,,-,0.79,-,24.0
3.17,1.465,AWE Ltd,1.68,,1.675,1.68,-,,-,1.74,-,117.5
1.04,0.65,Beach Energy Ltd,0.66,0.5,0.655,0.66,1.75,p,9.17,1.27,2.65,4.1
44.93,35.58,BHP Billiton Ltd,38.30,-12,38.29,38.30,95.15,f,1.95,8.76,2.48,20.7
6.07,3.05,Centennial Coal,6.03,1,6.02,6.03,8,p,1.69,1.90,1.33,44.7
2.61,1.52,CGA Min Ltd,2.15,,2.15,2.20,-,,-,-,-,115.6
0.444,0.235,Citadel Resource Grp,0.32,,0.315,0.325,-,,-,-,-,-
103.50,74.06,Coal & Allied Ind  ,96.24,162,95.51,96.89,800,f,1.10,19.26,8.31,11.0
2.60,1.285,Coal of Africa,1.47,-0.5,1.47,1.485,-,,-,-,-,-
1.105,0.615,Eastern Star Gas,0.875,3,0.875,0.88,-,,-,-,-,-
27.15,12.51,Energy Res,13.75,-10,13.71,13.84,33,f,2.66,-,2.40,15.6
0.60,0.25,Energy World Corp,0.455,1.5,0.44,0.455,-,,-,0.30,-,15.1
5.31,2.80,Equinox Min Ltd cdi,5.16,1,5.16,5.19,-,,-,-,-,71.5
11.45,6.29,Extract Res,6.78,-4,6.70,6.78,-,,-,-,-,-
5.57,3.28,Fortescue Metals Grp,4.64,-4,4.63,4.64,-,,-,-,-,-
1.45,0.785,Gindalbie Metals,0.935,-3,0.93,0.935,-,,-,-,-,-
12.53,5.148,Gloucester Coal,12.48,-1,12.41,12.48,-,,-,1.99,-,31.3
5.59,3.22,Iluka Res,5.51,3,5.47,5.52,-,,-,2.58,-,-
4.153,2.037,Ivanhoe Aust,3.00,4,2.98,3.00,-,,-,-,-,-
11.45,4.51,Karoon Gas Aust,7.02,6,6.90,7.15,-,,-,-,-,-
10.90,6.32,Kingsgate Cons,9.97,6,9.84,10.14,30,,2.73,2.69,3.01,12.2
4.48,2.41,Lihir Gold Ltd,4.38,2,4.37,4.38,2.96,,-,1.22,0.68,-
1.05,0.375,Lynas Corp,1.005,-2.5,1.00,1.01,-,,-,-,-,-
17.17,7.84,Macarthur Coal,12.89,-13,12.87,12.90,21,f,2.16,4.15,1.63,28.5
4.89,2.227,Medusa Min Ltd,3.92,-2,3.91,3.92,-,,-,0.91,-,11.1
1.06,0.58,Minara Res,0.78,-6,0.78,0.785,-,,-,0.74,-,18.8
2.09,0.955,Mount Gibson Iron,1.78,3,1.76,1.785,-,,-,0.86,-,14.5
3.12,1.33,Murchison Metals,1.605,-3,1.60,1.61,-,,-,-,-,-
5.50,3.92,New Hope Corp,4.76,2,4.71,4.80,9.5,f,3.05,2.67,2.00,16.4
39.75,28.47,Newcrest Min,35.36,35,35.30,35.40,25,,4.61,10.19,0.71,30.7
3.90,0.845,OceanaGold Corp cdi,3.30,19,3.24,3.31,-,,-,2.35,-,78.2
6.93,4.97,Oil Search Ltd,5.97,9,5.94,5.98,4.47,,2.88,-,0.75,46.4
2.13,1.335,OM Hldgs Ltd,1.47,1.5,1.42,1.48,2,,2.79,0.54,1.36,26.3
1.325,0.945,OZ Minerals,1.25,0.5,1.245,1.25,-,,-,0.82,-,-
5.18,3.37,Paladin Energy,4.00,2,3.92,4.00,-,,-,1.58,-,34.3
0.65,0.385,PanAust Ltd,0.595,,0.595,0.60,-,,-,0.20,-,62.0
2.59,0.82,Perseus Min Ltd,2.58,6,2.58,2.59,-,,-,-,-,-
81.25,55.20,Rio Tinto Ltd,73.18,-27,73.18,73.20,100.83,f,4.61,15.37,1.38,15.7
11.24,5.12,Riversdale Min,9.38,-20,9.37,9.55,-,,-,2.04,-,-
5.94,1.45,Sandfire Res,5.26,-1,5.15,5.29,-,,-,-,-,-
16.10,11.24,Santos Ltd,14.29,11,14.20,14.29,42,f,1.24,-,2.94,27.4
5.83,3.52,Western Areas NL,5.03,10,5.02,5.03,3,,-,0.63,0.60,-
