50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4896.3 at 16:34 25/3/2010  Report at 19:06 Thursday 25/3/2010. Processed 19:12 Thursday 25/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.046,Alumina Ltd,1.665,-7,1.665,1.675,2,f,-,1.21,1.20,-
2.90,1.31,Andean Res Ltd,2.60,-7,2.58,2.64,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.00,7.65,Anglogold Ashanti  5:1,8.23,-17,8.10,8.25,3.87,,-,-,0.47,-
7.95,3.74,Aquarius Platinum,6.70,-8,6.67,6.75,2.26,,9.20,-,0.34,32.2
11.38,2.345,Aquila Res,10.71,-27,10.67,10.75,-,,-,-,-,-
5.31,2.67,Arrow Energy,5.03,2,5.03,5.04,-,,-,2.13,-,32.7
2.55,1.15,Atlas Iron Ltd,2.40,-3,2.39,2.42,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.73,3,2.75,2.65,-,,-,1.74,-,190.9
1.04,0.655,Beach Energy Ltd,0.74,-1.5,0.74,0.745,1.75,p,9.17,1.27,2.36,4.6
44.49,31.25,BHP Billiton Ltd,43.32,-4,43.30,43.39,95.15,f,1.95,8.76,2.20,23.4
4.24,1.67,Centennial Coal,4.11,4,4.05,4.11,8,p,1.98,1.87,1.95,26.0
2.59,1.36,CGA Min Ltd,2.03,-7,2.05,2.10,-,,-,-,-,109.1
108.50,71.38,Coal & Allied Ind  ,89.01,20,89.00,89.90,510,f,1.33,16.99,5.73,13.2
2.59,0.86,Coal of Africa,2.31,5,2.18,2.35,-,,-,-,-,-
6.59,1.85,Cudeco Ltd,4.89,,6.05,4.74,-,,-,-,-,1164.3
1.165,0.645,Eastern Star Gas,0.915,1.5,0.91,0.915,-,,-,-,-,-
28.28,17.66,Energy Res,19.18,-44,19.17,19.48,39,f,3.66,5.10,2.03,13.4
0.72,0.25,Energy World Corp,0.54,19.5,0.535,0.54,-,,-,0.30,-,17.9
4.78,2.04,Equinox Min Ltd cdi,3.91,-1,3.86,3.92,-,,-,-,-,-
133.49,110.60,ETFS Metals etfs gold,116.66,-74,116.56,116.80,-,,-,-,-,184.7
11.45,3.189,Extract Res,7.86,-14,7.70,7.97,-,,-,-,-,-
5.57,2.26,Fortescue Metals Grp,4.78,-3,4.77,4.80,-,,-,-,-,-
1.30,0.545,Gindalbie Metals,1.095,-2.5,1.09,1.11,-,,-,-,-,-
10.35,4.52,Gloucester Coal,9.89,-13,9.85,10.10,13.5,,5.06,2.21,1.37,14.5
0.646,0.193,Grange Res,0.56,-1,0.56,0.57,-,,-,-,-,1.9
0.75,0.31,Gujarat Nre Coal,0.70,,0.67,0.70,-,,-,0.52,-,-
4.52,2.70,Iluka Res,4.36,13,4.33,4.41,-,,-,2.58,-,-
12.10,2.96,Karoon Gas Aust,8.30,-12,8.25,8.30,-,,-,-,-,-
10.30,4.93,Kingsgate Cons,8.68,-20,8.67,8.73,30,,2.73,2.69,3.46,10.6
3.77,2.41,Lihir Gold Ltd,3.02,-6,3.02,3.03,2.96,,-,1.22,0.98,-
0.72,0.142,Lynas Corp,0.49,-1,0.49,0.495,-,,-,-,-,-
12.52,3.36,Macarthur Coal,11.86,-27,11.85,11.96,21,f,2.16,4.15,1.77,26.2
6.42,1.58,Mantra Res,6.10,-6,6.09,6.20,-,,-,-,-,-
4.05,1.30,Medusa Min Ltd,3.89,4,3.74,3.99,-,,-,0.91,-,11.0
1.39,0.37,Minara Res,0.83,-1,0.83,0.835,-,,-,0.74,-,20.0
3.43,1.535,Mirabela Nickel,2.38,-9,2.35,2.40,-,,-,-,-,-
1.87,0.45,Mount Gibson Iron,1.825,-2,1.815,1.83,-,,-,0.78,-,27.8
2.94,0.65,Murchison Metals,2.65,5,2.61,2.66,-,,-,-,-,-
5.22,3.192,New Hope Corp,4.97,-2,4.96,5.00,9.5,f,3.05,2.67,1.91,17.1
39.75,27.64,Newcrest Min,32.82,-52,32.81,32.90,20,,2.77,9.20,0.61,59.2
6.93,4.78,Oil Search Ltd,5.94,-2,5.88,5.70,4.47,,2.88,-,0.75,46.2
2.05,1.09,OM Hldgs Ltd,1.78,-2,1.735,1.79,2,,2.79,0.54,1.12,31.8
1.325,0.45,OZ Minerals,1.145,0.5,1.145,1.15,-,,-,0.82,-,-
5.52,3.30,Paladin Energy,3.97,-9,3.96,3.99,-,,-,1.58,-,34.0
0.65,0.251,PanAust Ltd,0.50,-2,0.50,0.505,-,,-,0.20,-,52.1
2.14,0.628,Perseus Min Ltd,1.945,-9.5,1.935,1.96,-,,-,-,-,-
80.14,41.178,Rio Tinto Ltd,78.62,142,78.50,78.65,51.56,f,5.97,13.56,0.66,25.5
9.11,3.39,Riversdale Min,8.71,-15,8.50,8.87,-,,-,2.04,-,-
16.582,12.77,Santos Ltd,14.76,39,14.72,14.76,42,f,1.24,-,2.85,28.3
6.60,3.30,Western Areas NL,5.18,,5.82,5.00,3,,-,0.63,0.58,-
3.00,1.34,White Energy Co,2.59,-4,2.59,2.60,-,,-,-,-,-
5.54,1.58,Whitehaven Coal,4.85,-10,4.81,4.95,8.8,f,3.22,2.09,1.81,17.1
53.869,36.385,Woodside Pet,47.48,6,47.45,47.61,110,f,2.35,-,2.32,18.3
12.65,3.95,Zimplats Hldgs,11.80,,8.05,12.20,-,,-,-,-,33.6
