50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4757.6 at 16:38 4/3/2010  Report at 19:05 Thursday 4/3/2010. Processed 19:12 Thursday 4/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.62,0.5,1.615,1.62,2,f,-,1.21,1.23,-
2.72,1.31,Andean Res Ltd,2.71,6,2.69,2.71,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.50,7.65,Anglogold Ashanti  5:1,8.20,12,7.65,8.40,3.33,,-,-,0.41,-
7.95,3.088,Aquarius Platinum,6.59,28,6.55,6.61,2.26,,9.20,-,0.34,31.7
11.38,1.773,Aquila Res,10.22,-12,10.00,10.28,-,,-,-,-,-
4.73,2.42,Arrow Energy,3.44,13,3.41,3.44,-,,-,2.13,-,22.4
2.36,1.115,Atlas Iron Ltd,2.12,1,2.11,2.12,-,,-,-,-,-
3.17,2.17,AWE Ltd,2.55,-1,2.54,2.57,-,,-,1.74,-,178.3
1.04,0.655,Beach Energy Ltd,0.70,1,0.695,0.70,1.75,p,9.17,1.27,2.50,4.4
44.49,27.35,BHP Billiton Ltd,42.28,61,42.25,42.29,96.32,f,1.92,8.76,2.28,22.8
4.24,1.555,Centennial Coal,3.92,7,3.87,3.93,8,p,1.98,1.87,2.04,24.8
2.59,1.36,CGA Min Ltd,2.18,-7,2.16,2.21,-,,-,-,-,117.2
108.50,70.00,Coal & Allied Ind  ,81.00,35,81.00,81.30,510,f,1.33,16.99,6.30,12.0
2.59,0.785,Coal of Africa,2.33,-7,2.30,2.40,-,,-,-,-,-
6.59,1.71,Cudeco Ltd,3.98,-5,3.96,4.00,-,,-,-,-,-
1.165,0.59,Eastern Star Gas,0.66,-1,0.66,0.665,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi  1:1,14.67,11,13.80,14.75,-,,-,-,-,-
28.28,17.66,Energy Res,18.01,-28,17.90,18.08,39,f,3.66,5.10,2.17,12.6
4.78,1.685,Equinox Min Ltd cdi,3.88,13,3.87,3.89,-,,-,-,-,15.3
145.59,110.60,ETFS Metals etfs gold,122.86,48,122.54,122.93,-,,-,-,-,194.5
11.45,2.544,Extract Res,7.53,26,7.44,7.55,-,,-,-,-,-
5.57,2.18,Fortescue Metals Grp,4.88,3,4.88,4.89,-,,-,-,-,-
1.30,0.505,Gindalbie Metals,1.08,-2,1.075,1.08,-,,-,-,-,21.2
10.10,4.46,Gloucester Coal,9.41,8,9.15,9.49,13.5,,5.06,2.21,1.43,13.8
0.75,0.28,Gujarat Nre Coal,0.62,2,0.59,0.63,-,,-,0.52,-,-
4.56,2.70,Iluka Res,3.74,,3.70,3.75,-,,-,2.58,-,-
1.32,0.23,Kagara Ltd,0.88,-0.5,0.875,0.89,-,,-,0.67,-,-
12.10,2.48,Karoon Gas Aust,7.10,,6.94,7.11,-,,-,-,-,-
10.30,4.15,Kingsgate Cons,9.14,14,9.05,9.18,30,,2.73,2.69,3.28,11.1
3.77,2.41,Lihir Gold Ltd,2.94,3,2.94,2.95,2.97,,-,1.22,1.01,-
0.72,0.09,Lynas Corp,0.51,-1,0.505,0.51,-,,-,-,-,-
12.41,2.45,Macarthur Coal,11.35,5,11.32,11.43,21,f,2.16,4.15,1.85,25.1
5.81,1.46,Mantra Res,5.68,8,5.65,5.70,-,,-,-,-,-
4.40,1.325,Medusa Min Ltd,3.93,-2,3.93,3.96,-,,-,0.91,-,11.1
1.39,0.255,Minara Res,0.785,2.5,0.785,0.79,-,,-,0.74,-,18.9
1.175,0.535,Mineral Deposits,1.00,2,0.99,1.005,-,,-,0.57,-,-
3.43,1.03,Mirabela Nickel,2.36,7,2.36,2.37,-,,-,-,-,-
1.87,0.42,Mount Gibson Iron,1.68,-3.5,1.68,1.69,-,,-,0.78,-,25.6
2.94,0.61,Murchison Metals,2.52,,2.47,2.53,-,,-,-,-,1400.0
5.22,3.017,New Hope Corp,4.42,-6,4.41,4.44,9.25,f,25.98,3.36,2.09,1.8
39.75,27.64,Newcrest Min,33.50,55,33.45,33.50,20,,2.77,9.20,0.60,60.5
6.93,4.74,Oil Search Ltd,5.28,3,5.25,5.29,7.85,,1.64,-,1.49,41.1
2.05,1.03,OM Hldgs Ltd,1.69,-2,1.69,1.695,2,,2.79,0.54,1.18,30.2
1.325,0.45,OZ Minerals,1.10,,1.10,1.105,-,,-,0.82,-,-
5.52,2.73,Paladin Energy,3.62,-12,3.61,3.63,-,,-,1.58,-,31.0
0.65,0.161,PanAust Ltd,0.505,,0.50,0.505,-,,-,0.20,-,52.6
2.14,0.528,Perseus Min Ltd,1.895,2.5,1.895,1.90,-,,-,-,-,-
80.14,35.302,Rio Tinto Ltd,74.40,53,74.39,74.44,51.56,f,5.97,13.56,0.69,24.2
8.69,2.90,Riversdale Min,8.21,7,8.20,8.22,-,,-,2.04,-,-
16.582,12.77,Santos Ltd,13.40,-1,13.31,13.40,42,f,1.24,-,3.13,25.7
6.60,3.03,Western Areas NL,4.83,15,4.83,4.87,3,,-,0.63,0.62,-
5.54,1.30,Whitehaven Coal,4.66,,4.63,4.66,8.8,f,3.22,2.09,1.89,16.5
53.869,33.321,Woodside Pet,44.29,10,44.18,44.33,110,f,2.35,-,2.48,17.1
12.65,3.50,Zimplats Hldgs,12.17,,12.15,12.35,-,,-,-,-,34.6
