50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4575.2 at 16:47 29/10/2009  Report at 19:05 Thursday 29/10/2009. Processed 20:09 Thursday 29/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.231,0.683,Alumina Ltd,1.63,-6,1.625,1.64,12,,0.79,1.30,7.36,17.3
2.54,0.43,Andean Res Ltd,2.10,-13,2.10,2.15,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.11,,1.15,-,2.97,,0.12,-,2.68,308.3
11.50,4.25,Anglogold Ashanti cdi 5:1,8.74,-36,8.50,9.48,3.36,,-,-,0.38,-
6.39,2.183,Aquarius Platinum,4.76,-18,4.73,4.80,12.08,,-,-,2.54,-
8.40,1.90,Aquila Res,7.18,-29,7.11,7.38,-,,-,-,-,-
4.73,1.845,Arrow Energy,3.98,-21,3.97,4.00,-,,-,0.82,-,7.7
2.10,0.405,Atlas Iron Ltd,1.705,0.5,1.67,1.705,-,,-,-,-,-
3.06,1.87,Aust Worldwide Ex,2.59,-12,2.59,2.60,-,,-,1.80,-,14.9
1.122,0.678,Beach Pet,0.775,-2.5,0.775,0.78,1.75,p,14.41,-,2.26,3.1
40.28,20.00,BHP Billiton Ltd,37.13,-127,37.10,37.15,113.63,f,1.15,8.84,3.06,28.5
2.38,0.57,Centamin Egypt,2.15,-16,2.15,2.17,-,,-,-,-,-
4.37,1.51,Centennial Coal,3.12,-7,3.08,3.12,11,f,1.77,1.77,3.53,16.0
108.50,67.50,Coal & Allied Ind  ,74.40,-110,74.10,76.00,710,f,1.52,15.40,9.54,6.9
2.39,0.73,Coal of Africa,1.895,-2.5,1.855,1.895,-,,-,-,-,-
6.59,1.05,Cudeco Ltd,5.37,-10,5.35,5.40,-,,-,-,-,-
1.165,0.30,Eastern Star Gas,0.845,-2,0.84,0.845,-,,-,-,-,-
28.28,13.50,Energy Res,23.09,-161,23.07,23.64,34,f,4.79,-,1.47,14.2
0.72,0.175,Energy World Corp,0.49,-1,0.48,0.49,-,,-,-,-,-
4.37,1.24,Equinox Min Ltd cdi,3.74,-14,3.70,3.79,-,,-,-,-,14.8
152.50,105.00,ETFS Metals etfs gold,112.72,70,112.40,112.72,-,,-,-,-,178.4
11.45,0.785,Extract Res,8.41,-21,8.37,8.43,-,,-,-,-,-
17.925,4.65,Felix Res Ltd,17.39,-1,17.35,17.39,53,f,2.57,2.53,3.05,12.8
4.75,1.16,Fortescue Metals Grp,3.71,-10,3.70,3.73,-,,-,0.35,-,16.9
1.05,0.32,Gindalbie Metals,0.83,,0.82,0.83,-,,-,-,-,16.3
0.77,0.23,Gujarat NRE Min,0.63,2,0.60,0.625,-,,-,0.53,-,-
5.40,2.70,Iluka Res,3.38,-18,3.35,3.45,-,,-,2.70,-,91.4
1.32,0.222,Kagara Ltd,0.995,-3.5,0.99,0.995,-,,-,0.74,-,-
12.10,2.03,Karoon Gas Aust,7.50,-23,7.46,7.55,-,,-,-,-,248.3
8.72,2.20,Kingsgate Cons,7.52,-32,7.47,7.82,15,f,2.33,2.55,1.99,21.5
3.64,1.565,Lihir Gold Ltd,2.98,-8,2.98,2.99,-,,-,1.29,-,-
0.72,0.075,Lynas Corp,0.455,-2.5,0.45,0.455,-,,-,-,-,-
9.94,2.32,Macarthur Coal,8.55,-40,8.52,8.60,13,f,6.10,4.03,1.52,10.8
3.75,0.41,Medusa Min Ltd,3.22,-17,3.20,3.26,-,,-,-,-,12.9
1.39,0.245,Minara Res,0.875,-4.5,0.87,0.88,-,,-,0.70,-,-
1.055,0.28,Mineral Deposits,0.94,-2,0.93,0.945,-,,-,0.82,-,-
3.43,0.66,Mirabela Nickel,2.63,-15,2.61,2.64,-,,-,-,-,-
1.35,0.19,Mount Gibson Iron,1.175,-2.5,1.165,1.18,-,,-,0.73,-,25.8
2.18,0.48,Murchison Metals,1.375,-4.5,1.365,1.395,-,,-,-,-,763.9
5.22,2.649,New Hope Corp,4.18,-3,4.15,4.19,9.25,f,25.98,3.36,2.21,1.7
37.24,18.33,Newcrest Min,32.46,-145,32.44,32.57,15,,3.53,8.95,0.46,61.2
6.93,3.91,Oil Search Ltd,5.89,-4,6.58,5.09,7.85,,2.52,-,1.33,29.8
1.975,0.66,OM Hldgs Ltd,1.705,-6,1.70,1.74,3,,2.03,0.51,1.76,28.0
1.325,0.40,OZ Min,1.125,-5.5,1.125,1.13,5,,-,0.80,4.44,-
5.52,1.68,Paladin Energy,4.28,-22,4.27,4.30,-,,-,1.20,-,-
0.545,0.078,PanAust Ltd,0.455,-2,0.45,0.455,-,,-,0.16,-,-
68.301,23.59,Rio Tinto Ltd,60.98,-312,60.97,60.99,101.48,,0.86,-,1.66,70.0
7.30,1.555,Riversdale Min,5.38,-12,5.26,5.73,-,,-,1.96,-,3362.5
16.582,10.904,Santos Ltd,14.90,-42,14.82,14.94,42,f,5.64,-,2.82,6.3
7.46,2.51,Sino Gold Min Ltd,6.38,-35,6.37,6.45,-,,-,-,-,-
6.60,2.46,Western Areas NL,4.78,-21,4.78,4.83,-,,-,0.60,-,-
3.00,1.175,White Energy Co,2.64,-1,2.40,2.64,-,,-,-,-,-
4.23,0.89,Whitehaven Coal,3.78,-8,3.77,3.84,8.5,f,7.12,1.68,2.25,6.2
54.32,26.81,Woodside Pet,46.69,-170,46.60,47.00,110,f,2.18,11.33,2.36,19.5
11.00,3.50,Zimplats Hldgs,10.89,-11,10.00,10.95,-,,-,-,-,-
