50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4622.9 at 16:47 10/12/2009  Report at 19:05 Thursday 10/12/2009. Processed 19:17 Thursday 10/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.545,-0.5,1.54,1.55,12,,0.79,1.30,7.77,16.4
2.72,0.62,Andean Res Ltd,2.53,2,2.48,2.55,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.09,-,2.94,,0.12,-,2.77,294.4
11.50,6.80,Anglogold Ashanti cdi 5:1,9.30,,7.20,10.00,3.33,,-,-,0.36,-
7.05,2.916,Aquarius Platinum,6.08,-9,6.07,6.16,12.08,,-,-,1.99,-
10.455,1.727,Aquila Res,8.74,-16,8.74,8.75,-,,-,-,-,-
4.73,1.95,Arrow Energy,3.84,-6,3.84,3.89,-,,-,0.82,-,7.4
2.10,0.71,Atlas Iron Ltd,1.76,-10,1.755,1.77,-,,-,-,-,-
3.06,2.11,AWE Ltd,2.60,-7,2.59,2.61,-,,-,1.80,-,15.0
0.956,0.678,Beach Pet,0.835,-2,0.83,0.835,1.75,p,14.41,-,2.10,3.3
42.47,26.64,BHP Billiton Ltd,39.96,-59,39.96,39.97,113.63,f,1.15,8.84,2.84,30.7
2.50,0.75,Centamin Egypt,2.08,-3,2.06,2.10,-,,-,-,-,-
3.66,1.51,Centennial Coal,3.30,,3.29,3.30,11,f,1.77,1.77,3.33,16.9
2.29,0.95,CGA Min Ltd,2.03,7,1.98,2.03,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,77.75,-25,77.20,78.00,710,f,1.52,15.40,9.13,7.2
2.39,0.73,Coal of Africa,1.73,-4.5,1.71,1.745,-,,-,-,-,-
6.59,1.355,Cudeco Ltd,4.99,-18,4.96,4.99,-,,-,-,-,-
1.165,0.37,Eastern Star Gas,0.76,-1.5,0.755,0.765,-,,-,-,-,-
14.60,13.01,Eldorado Gold def,14.15,41,13.91,14.30,-,,-,-,-,-
28.28,16.09,Energy Res,22.58,3,22.50,23.10,34,f,4.79,-,1.51,13.9
4.48,1.325,Equinox Min Ltd cdi,4.04,-14,4.00,4.04,-,,-,-,-,15.9
152.50,110.60,ETFS Metals etfs gold,120.66,-160,120.66,121.60,-,,-,-,-,191.0
11.45,1.093,Extract Res,7.86,33,7.80,7.90,-,,-,-,-,-
17.925,6.187,Felix Res Ltd,16.89,7,16.89,16.90,53,f,2.57,2.53,3.14,12.4
4.75,1.655,Fortescue Metals Grp,4.15,1,4.12,4.15,-,,-,0.35,-,18.9
1.05,0.415,Gindalbie Metals,0.925,-2,0.92,0.925,-,,-,-,-,18.1
0.75,0.23,Gujarat NRE Min,0.70,-3,0.72,0.755,-,,-,0.52,-,-
5.40,2.70,Iluka Res,3.47,-11,3.43,3.49,-,,-,2.70,-,93.8
1.32,0.23,Kagara Ltd,1.02,-1,1.015,1.03,-,,-,0.74,-,-
12.10,2.45,Karoon Gas Aust,7.68,-72,7.67,7.79,-,,-,-,-,254.3
10.30,2.71,Kingsgate Cons,9.00,6,8.99,9.10,15,f,2.33,2.55,1.67,25.8
3.77,2.39,Lihir Gold Ltd,3.19,-9,3.19,3.20,1.62,,-,1.29,0.51,-
0.72,0.075,Lynas Corp,0.52,-1.5,0.52,0.525,-,,-,-,-,-
10.62,2.32,Macarthur Coal,9.30,7,9.24,9.32,13,f,6.10,4.03,1.40,11.7
4.40,0.60,Medusa Min Ltd,3.77,-15,3.77,3.79,-,,-,-,-,15.1
1.39,0.245,Minara Res,0.715,-1.5,0.71,0.72,-,,-,0.70,-,-
1.175,0.49,Mineral Deposits,1.03,,1.03,1.05,-,,-,0.82,-,-
3.43,0.66,Mirabela Nickel,2.36,-5,2.35,2.43,-,,-,-,-,-
1.74,0.235,Mount Gibson Iron,1.465,-3.5,1.46,1.475,-,,-,0.73,-,32.1
2.18,0.49,Murchison Metals,1.975,0.5,1.91,1.98,-,,-,-,-,1097.2
5.22,2.711,New Hope Corp,4.36,-4,4.36,4.39,9.25,f,25.98,3.36,2.12,1.8
39.75,27.35,Newcrest Min,34.85,-32,34.84,34.87,15,,3.53,8.95,0.43,65.8
6.93,3.91,Oil Search Ltd,5.53,-21,5.52,5.56,7.85,,2.52,-,1.42,28.0
1.975,0.81,OM Hldgs Ltd,1.83,-2,1.77,1.83,3,,2.03,0.51,1.64,30.1
1.325,0.40,OZ Min,1.19,1,1.185,1.19,5,,-,0.80,4.20,-
5.52,2.18,Paladin Energy,3.98,-7,3.96,4.00,-,,-,1.20,-,-
0.60,0.078,PanAust Ltd,0.565,-0.5,0.56,0.57,-,,-,0.16,-,-
75.42,27.336,Rio Tinto Ltd,69.80,-110,69.78,69.85,101.48,,0.45,-,1.45,151.3
7.30,2.07,Riversdale Min,6.32,2,6.32,6.40,-,,-,1.96,-,3950.0
16.582,12.317,Santos Ltd,13.59,-71,13.60,13.62,42,f,5.64,-,3.09,5.7
8.58,3.85,Sino Gold Min Ltd,8.08,,-,-,-,,-,-,-,-
6.60,3.00,Western Areas NL,4.93,-11,4.92,4.93,-,,-,0.60,-,-
4.70,1.00,Whitehaven Coal,4.48,-6,4.44,4.50,8.5,f,7.12,1.68,1.90,7.4
54.32,31.22,Woodside Pet,47.08,-9,47.00,47.08,110,f,2.18,11.33,2.34,19.6
11.90,3.50,Zimplats Hldgs,11.50,10,8.05,11.50,-,,-,-,-,-
