50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4520.7 at 16:38 9/2/2010  Report at 19:05 Tuesday 9/2/2010. Processed 19:28 Tuesday 9/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.585,-1.5,1.575,1.59,-,,-,1.30,-,16.8
2.72,1.21,Andean Res Ltd,2.38,-2,2.38,2.40,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi 1:5,1.14,,1.06,1.14,2.94,,0.12,-,2.58,316.7
11.50,8.00,Anglogold Ashanti cdi 5:1,8.54,29,8.29,8.74,3.33,,-,-,0.39,-
7.95,3.088,Aquarius Platinum,6.60,9,6.55,6.70,-,,-,-,-,-
11.38,1.727,Aquila Res,7.98,-17,7.93,7.99,-,,-,-,-,-
4.73,2.36,Arrow Energy,3.35,-7,3.35,3.37,-,,-,0.82,-,6.4
2.36,1.08,Atlas Iron Ltd,1.815,-3.5,1.815,1.825,-,,-,-,-,-
3.17,2.11,AWE Ltd,2.66,1,2.65,2.68,-,,-,1.80,-,15.3
1.04,0.693,Beach Energy Ltd,0.735,-1.5,0.73,0.735,1.75,p,14.41,-,2.38,2.9
44.49,26.64,BHP Billiton Ltd,39.85,25,39.84,39.86,113.63,f,1.15,8.84,2.85,30.6
4.24,1.51,Centennial Coal,3.47,-5,3.47,3.50,11,f,1.77,1.77,3.17,17.8
2.59,1.36,CGA Min Ltd,2.19,18,2.17,2.30,-,,-,-,-,-
0.465,0.11,Citadel Resource Grp,0.35,1,0.34,0.35,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,81.54,-22,81.54,82.69,510,f,1.33,16.99,6.25,12.1
2.59,0.735,Coal of Africa,2.38,,2.31,2.38,-,,-,-,-,-
1.165,0.545,Eastern Star Gas,0.73,2,0.73,0.735,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi 1:1,13.80,-32,13.63,14.47,-,,-,-,-,-
28.28,17.50,Energy Res,18.58,-48,18.55,19.00,39,f,3.66,5.10,2.10,13.0
4.78,1.48,Equinox Min Ltd cdi,3.64,-2,3.64,3.65,-,,-,-,-,14.4
152.50,110.60,ETFS Metals etfs gold,120.20,-21,119.50,120.40,-,,-,-,-,190.3
11.45,1.49,Extract Res,7.09,-2,6.93,7.11,-,,-,-,-,-
5.57,2.18,Fortescue Metals Grp,4.61,5,4.59,4.61,-,,-,0.35,-,21.1
1.30,0.505,Gindalbie Metals,0.87,-2.5,0.865,0.875,-,,-,-,-,17.1
10.10,3.17,Gloucester Coal,8.15,-10,8.10,8.20,13.5,,7.39,2.12,1.66,8.2
0.75,0.28,Gujarat NRE Min,0.60,-4.5,0.555,0.645,-,,-,0.52,-,-
4.66,2.70,Iluka Res,3.39,-6,3.37,3.42,-,,-,2.70,-,91.6
1.26,0.22,Indophil Res,1.25,-0.5,1.245,1.25,-,,-,-,-,-
1.32,0.23,Kagara Ltd,0.84,-0.5,0.83,0.84,-,,-,0.74,-,-
12.10,2.48,Karoon Gas Aust,5.70,-5,5.66,5.75,-,,-,-,-,188.7
10.30,3.54,Kingsgate Cons,8.70,40,8.41,8.75,15,f,2.33,2.55,1.72,24.9
3.77,2.41,Lihir Gold Ltd,2.84,5,2.83,2.84,1.45,,-,1.29,0.51,-
0.72,0.09,Lynas Corp,0.525,-1,0.52,0.525,-,,-,-,-,-
12.41,2.32,Macarthur Coal,9.40,8,9.36,9.47,13,f,6.10,4.03,1.38,11.9
5.81,0.99,Mantra Res,5.18,-27,4.92,5.20,-,,-,-,-,-
4.40,1.28,Medusa Min Ltd,3.08,3,3.05,3.18,-,,-,-,-,12.3
1.39,0.255,Minara Res,0.60,-1,0.595,0.605,-,,-,0.70,-,-
3.43,1.03,Mirabela Nickel,1.94,-5.5,1.94,1.97,-,,-,-,-,-
1.87,0.42,Mount Gibson Iron,1.33,-4,1.33,1.335,-,,-,0.73,-,29.2
2.94,0.505,Murchison Metals,2.05,-2,2.03,2.06,-,,-,-,-,1138.9
5.22,2.789,New Hope Corp,4.21,-3,4.20,4.32,9.25,f,25.98,3.36,2.20,1.8
39.75,27.64,Newcrest Min,31.45,-7,31.40,31.50,15,,3.53,8.95,0.48,59.3
6.93,4.37,Oil Search Ltd,5.16,-2,5.08,5.18,7.85,,2.52,-,1.52,26.1
2.05,0.97,OM Hldgs Ltd,1.695,-1,1.68,1.705,3,,2.03,0.51,1.77,27.9
1.325,0.40,OZ Minerals,0.985,-0.5,0.98,0.985,-,,-,0.80,-,-
5.52,2.68,Paladin Energy,3.49,-4,3.48,3.50,-,,-,1.20,-,-
0.65,0.128,PanAust Ltd,0.435,-0.5,0.435,0.44,-,,-,0.16,-,-
2.14,0.528,Perseus Min Ltd,1.58,-2,1.55,1.595,-,,-,-,-,-
80.14,32.873,Rio Tinto Ltd,66.99,-19,66.96,67.00,101.48,,0.45,-,1.51,145.2
8.50,2.27,Riversdale Min,7.45,25,7.41,7.49,-,,-,1.96,-,4656.3
16.582,12.77,Santos Ltd,13.02,-13,13.01,13.05,42,f,5.64,-,3.23,5.5
6.60,3.03,Western Areas NL,3.99,-5,3.98,4.09,-,,-,0.60,-,-
5.54,1.30,Whitehaven Coal,4.60,,4.56,4.62,8.5,f,7.12,1.68,1.85,7.6
53.869,31.189,Woodside Pet,42.11,-22,42.10,42.11,110,f,2.18,11.33,2.61,17.5
12.65,3.50,Zimplats Hldgs,11.75,-65,11.75,12.65,-,,-,-,-,-
