50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4679.5 at 16:38 13/5/2010  Report at 19:05 Thursday 13/5/2010. Processed 19:59 Thursday 13/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.69,5,1.685,1.695,2,f,-,1.21,1.18,-
3.58,1.54,Andean Res Ltd,3.50,4,3.50,3.55,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi,1.30,,1.25,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti,9.75,,8.65,9.99,3.87,,-,8.69,0.40,-
7.95,3.74,Aquarius Platinum,7.00,27,6.96,7.04,2.26,,9.20,-,0.32,33.7
11.38,3.655,Aquila Res,9.93,32,9.92,9.98,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.92,5,4.90,4.94,-,,-,2.13,-,32.0
3.05,1.47,Atlas Iron Ltd,2.35,7,2.34,2.36,-,,-,-,-,-
2.37,1.48,Avoca Res,2.31,7,2.27,2.31,-,,-,0.79,-,18.5
3.17,2.21,AWE Ltd,2.32,2,2.31,2.32,-,,-,1.74,-,162.2
1.04,0.655,Beach Energy Ltd,0.80,1,0.795,0.80,1.75,p,9.17,1.27,2.19,5.0
44.93,31.33,BHP Billiton Ltd,38.82,67,38.80,38.85,95.15,f,1.95,8.76,2.45,21.0
5.00,1.915,Centennial Coal,4.50,15,4.47,4.53,8,p,1.98,1.87,1.78,28.5
2.61,1.36,CGA Min Ltd,2.57,,2.39,2.61,-,,-,-,-,138.2
108.50,74.06,Coal & Allied Ind  ,90.75,75,90.00,90.92,510,f,1.33,16.99,5.62,13.4
2.60,1.37,Coal of Africa,2.18,4,2.17,2.20,-,,-,-,-,-
1.165,0.645,Eastern Star Gas,0.80,4.5,0.795,0.80,-,,-,-,-,-
28.28,13.39,Energy Res,15.00,15,14.88,15.02,39,f,3.66,5.10,2.60,10.5
0.72,0.25,Energy World Corp,0.45,2.5,0.445,0.45,-,,-,0.30,-,14.9
4.78,2.18,Equinox Min Ltd cdi,4.13,16,4.10,4.15,-,,-,-,-,-
135.64,110.60,ETFS Metals etfs gold,134.27,-84,134.10,134.30,-,,-,-,-,212.6
11.45,4.272,Extract Res,7.55,15,7.50,7.55,-,,-,-,-,-
