50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4802.2 at 2013-01-21T16:43:05. Report at Monday, January 21, 2013. Processed Tuesday at 2013-01-22T01:00:07+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
1.395,.625,Alumina,1.115,+3,1.11,1.115,2.80,,.69,.96,2.51,58.1,,
8.65,5.45,Anglogold Ashanti cdi,5.57,+6,5.57,5.75,9.93,,199.31,14.62,1.78,.3,,
2.88,.475,Aquarius Platinum,1.085,-1.5,1.06,1.085,,,,,,,,
6.34,1.86,Aquila Res,3.15,+1,3.13,3.15,,,,,,,,
3.43,1.145,Atlas Iron,1.54,-2.5,1.54,1.545,3.00,,,1.90,1.95,,,
4.26,2.84,Aurora Oil & Gas,3.43,-1,3.43,3.44,,,,,,42.2,,
1.995,1.17,AWE,1.195,,1.19,1.20,,f,,1.41,,,,
1.763,.88,Beach Energy,1.33,-12.5,1.325,1.33,2.25,f,6.41,1.28,1.69,9.2,,
1.135,.52,Beadell Resources,1.04,-1.5,1.04,1.045,,,,,,,,
38.25,30.09,BHP Billiton,36.54,+4,36.52,36.54,106.15,f,2.68,11.37,2.91,12.9,,
3.85,1.24,Buru Energy,2.18,-3,2.16,2.19,,,,,,,,
2.97,1.555,CGA Min,2.72,,,,,,,.83,,154.5,,
1.93,.51,Coalspur Mines,.80,,.79,.80,,,,,,,,
4.94,2.95,CuDECO,4.35,-4,4.31,4.36,,,,,,988.6,,
1.815,.88,Discovery Metals,1.54,+2,1.53,1.55,,,,,,,,
1.715,.914,Drillsearch Energy,1.41,-6.5,1.405,1.41,,,,.42,,31.3,,
1.825,1.085,Energy Res,1.34,,1.335,1.36,,,,,,5.9,,
.86,.25,Energy World Corp,.375,,.37,.375,,,,.26,,32.3,,
169.29,146.61,ETFS Physical Gold,155.25,+25,155.24,155.75,,,,,,245.8,,
2.14,1.24,Evolution Mining,1.615,+1.5,1.61,1.62,,,,1.47,,22.7,,
6.18,2.81,Fortescue Metals Grp,4.53,+1,4.52,4.53,8.00,f,6.14,.77,1.77,9.2,,
.475,.21,Horizon Oil,.44,,.44,.445,,,,.30,,65.7,,
19.055,7.36,Iluka Res,9.70,-10,9.69,9.71,80.00,f,2.02,3.76,8.25,6.0,,
5.05,2.91,Independence Grp,4.48,,4.45,4.48,3.00,f,,2.76,.67,,,
6.85,3.12,Karoon Gas Aust,5.49,+18,5.48,5.49,,,,,,,,
8.10,3.90,Kingsgate Cons,5.06,+8,5.04,5.06,20.00,,2.63,,3.95,9.6,,
1.625,.55,Lynas Corp,.63,,.63,.635,,,,,,,,
6.70,4.36,Medusa Min,5.36,+3,5.33,5.36,7.00,,3.66,1.64,1.31,20.9,,
1.137,.215,Mirabela Nickel,.55,+1.5,.54,.55,,,,.58,,,,
1.46,.615,Mount Gibson Iron,.82,+1,.81,.825,4.00,f,3.98,.30,4.88,5.1,,
5.68,3.554,New Hope Corp,4.26,+1,4.21,4.26,11.00,f,1.83,2.69,2.58,21.2,,
36.10,20.89,Newcrest Min,23.25,+25,23.25,23.27,35.00,p,4.17,14.70,1.51,15.9,,
1.585,.605,Northern Star Res,1.225,+5,1.215,1.225,2.50,f,2.44,,2.04,20.1,,
3.57,1.705,OceanaGold Corp cdi,2.77,+2,2.76,2.78,,,,1.83,,30.6,,
7.91,6.21,Oil Search,7.14,+1,7.13,7.15,3.82,,3.91,,.54,47.8,,
11.80,6.00,OZ Minerals,7.50,+20,7.50,7.51,40.00,,2.22,8.18,5.33,8.4,,
2.01,.74,Paladin Energy,1.19,-1,1.175,1.19,,,,1.38,,,,
3.84,2.19,PanAust,3.36,-2,3.35,3.36,3.00,,7.39,1.54,.89,15.2,,
3.05,1.95,Perseus Min,1.955,-8.5,1.955,1.96,,,,,,18.5,,
5.87,3.34,Regis Res,5.05,+9,5.04,5.06,,,,,,32.6,,
2.21,1.21,Resolute Min,1.38,-2,1.38,1.385,5.00,p,3.72,.86,3.62,7.4,,
72.30,48.37,Rio Tinto,66.45,+10,66.45,66.46,152.71,,1.62,20.97,2.30,26.8,,
9.09,6.62,Sandfire Res,8.47,+2,8.43,8.47,,,,,,,,
14.63,10.04,Santos,11.74,-4,11.73,11.76,30.00,f,1.83,,2.56,21.3,,
1.193,.58,Senex Energy,.70,-3,.695,.70,,,,,,72.9,,
3.96,2.02,Silver Lake Res,2.89,-8,2.89,2.91,,,,.60,,18.9,,
3.28,.05,Sirius Res,2.25,-4,2.25,2.27,,,,,,,,
3.00,2.95,Sphere Minerals,3.00,,,2.75,,,,,,,,
2.45,1.275,St Barbara,1.50,+5.5,1.49,1.50,,,,1.74,,3.7,,
.49,.265,Sundance Res,.345,-1,.34,.345,,,,,,,,
5.85,3.41,Western Areas,4.37,-4,4.36,4.37,11.00,p,2.04,1.60,2.52,19.5,,
5.622,2.70,Whitehaven Coal,3.57,,3.55,3.57,3.00,f,3.63,3.38,.84,32.8,,
38.16,30.09,Woodside Petroleum,35.31,+1,35.31,35.32,114.05,f,1.64,16.08,3.23,18.8,,
1.70,.80,Yancoal Aust,.935,-2.5,.93,1.00,,,,,,,,
11.10,7.50,Zimplats Hldgs,10.70,+20,10.54,10.50,,,,,,9.6,,
,
