50 Leading Mining & Oil Stocks,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4375.9 at 2012-05-08T16:42:25. Report at Tuesday, May 8, 2012. Processed Wednesday at 2012-05-09T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div c per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
12.30,6.95,Alacer Gold cdi,7.12,-18,7.12,7.20,,,,,,24.9,,
2.38,1.00,Alumina,1.00,-3,1.00,1.005,5.68,f,.90,1.04,5.68,19.5,,
1.25,1.217,Aneka Tambang cdi,1.25,,,,3.28,,.66,,2.62,57.9,,
9.48,6.33,Anglogold Ashanti cdi,6.44,+2,6.36,7.50,9.51,,5.87,2.60,1.48,11.5,,
5.39,1.915,Aquarius Platinum,1.945,,1.94,1.95,3.76,,,,1.93,,,
8.264,3.84,Aquila Res,4.20,+19,4.05,4.21,,,,,,,,
4.34,2.49,Atlas Iron,2.54,+3,2.53,2.55,3.00,,7.20,.02,1.18,11.8,,
4.26,2.11,Aurora Oil & Gas,3.98,+6,3.93,4.00,,,,,,53.9,,
1.995,.872,AWE,1.715,+4.5,1.695,1.72,,f,,1.65,,,,
1.763,.815,Beach Energy,1.295,-.5,1.29,1.295,1.75,f,2.43,1.19,1.35,30.5,,
45.42,33.59,BHP Billiton,34.68,+11,34.67,34.72,103.08,f,3.85,11.69,2.97,8.7,,
3.85,.52,Buru Energy,2.69,+6,2.68,2.75,,,,,,,,
2.97,1.785,CGA Min,2.00,,2.00,2.10,,,,.73,,50.3,,
2.00,1.20,Coalspur Mines,1.355,+4,1.34,1.36,,,,,,,,
4.33,2.72,CuDECO,3.68,+5,3.61,3.70,,,,,,,,
1.815,1.05,Discovery Metals,1.52,+1.5,1.50,1.52,,,,,,,,
3.363,1.135,Energy Res,1.615,-1.5,1.61,1.63,,,,,,,,
.86,.415,Energy World Corp,.46,-1,.46,.465,,,,.24,,79.3,,
178.24,134.11,ETFS Physical Gold,155.65,-95,155.21,157.00,,,,,,246.4,,
2.07,1.216,Evolution Min,1.55,-4.5,1.54,1.59,,,,1.58,,,,
6.77,3.95,Fortescue Metals Grp,5.35,+15,5.35,5.39,8.00,f,5.74,.51,1.50,11.7,,
.998,.455,Gindalbie Metals,.52,+1.5,.52,.525,,,,,,173.3,,
9.761,6.17,Gloucester Coal,7.44,-6,7.40,7.50,,,,6.23,,,,
.555,.38,Gold One Int'l,.475,,.475,.495,,,,.23,,7.9,,
.68,.37,Grange Res,.54,+1,.535,.54,5.00,,3.76,.49,9.26,2.9,,
19.46,11.82,Iluka Res,14.01,-194,14.00,14.10,75.00,f,1.73,3.65,5.35,10.8,,
6.39,3.58,Independence Grp,4.00,-10,3.95,4.07,5.00,f,,3.38,1.25,,,
3.38,.805,Ivanhoe Aust,1.165,,1.13,1.18,,,,,,,,
7.04,2.60,Karoon Gas Aust,5.55,-4,5.55,5.60,,,,,,,,
9.50,5.62,Kingsgate Cons,5.92,-7,5.91,5.92,15.00,,2.12,4.83,2.53,18.6,,
2.38,.857,Lynas Corp,1.03,+1,1.03,1.035,,,,,,,,
8.71,4.31,Medusa Min,5.43,+2,5.21,5.49,10.00,,3.67,1.51,1.84,14.8,,
2.09,.985,Mount Gibson Iron,1.015,+1,1.01,1.02,6.00,f,3.43,.46,5.91,4.9,,
6.420,4.42,New Hope Corp,4.50,-1,4.46,4.54,11.00,f,2.15,2.67,2.44,19.0,,
41.268,25.01,Newcrest Min,25.12,-23,25.10,25.15,32.00,,4.60,14.26,1.27,17.1,,
2.94,1.86,OceanaGold Corp cdi,2.04,-7,2.04,2.05,,,,1.79,,12.2,,
7.58,5.43,Oil Search,7.14,+2,7.13,7.25,3.86,,3.91,,.54,47.3,,
14.45,1.262,OZ Minerals,8.91,-1,8.91,8.95,60.00,,1.43,8.08,6.73,10.4,,
3.44,1.11,Paladin Energy,1.44,-.5,1.43,1.45,,,,1.44,,,,
4.32,.725,PanAust,3.05,+7,3.03,3.06,,,,1.46,,13.8,,
4.05,2.12,Perseus Min,2.37,-6,2.37,2.48,,,,,,137.8,,
4.43,2.20,Regis Res,3.94,-3,3.94,4.00,,,,,,27.9,,
2.21,.97,Resolute Min,1.53,-9,1.53,1.54,,,,,,7.7,,
84.53,58.52,Rio Tinto,62.26,+26,62.25,62.50,134.01,f,2.23,19.14,2.15,20.9,,
8.62,5.52,Sandfire Res,7.85,-15,7.71,8.00,,,,,,,,
14.89,10.11,Santos,13.07,-2,13.00,13.10,30.00,f,2.83,,2.30,15.4,,
1.22,.300,Senex Energy,.92,-2,.91,.92,,,,,,,,
3.87,1.57,Silver Lake Res,2.65,-7,2.62,2.69,,,,.60,,17.8,,
3.12,1.06,Sphere Minerals,3.00,,,,,,,,,,,
2.58,1.71,St Barbara,2.07,-2,2.05,2.09,,,,1.47,,9.2,,
.54,.30,Sundance Res,.46,,.46,.465,,,,,,,,
6.66,4.05,Western Areas,4.57,-6,4.55,4.74,20.00,,2.54,1.60,4.38,9.0,,
6.218,4.448,Whitehaven Coal,4.71,+11,4.70,4.79,7.40,f,1.77,1.95,1.57,36.0,,
46.75,29.76,Woodside Petroleum,34.40,-10,34.36,34.50,103.39,f,1.81,15.47,3.01,18.4,,
13.00,8.45,Zimplats Hldgs,10.00,,9.00,10.60,,,,,,6.3,,
,
