50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4980.5 at 16:35 21/4/2010  Report at 19:05 Wednesday 21/4/2010. Processed 19:11 Wednesday 21/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.08,Alumina Ltd,1.70,4.5,1.70,1.705,2,f,-,1.21,1.18,-
3.45,1.45,Andean Res Ltd,3.41,15,3.36,3.41,-,,-,-,-,-
1.30,0.97,Aneka Tambang cdi  1:5,1.30,,1.15,-,2.94,,0.24,0.10,2.26,185.7
11.00,7.65,Anglogold Ashanti  5:1,8.36,6,8.36,8.60,3.87,,-,8.69,0.46,-
7.95,3.74,Aquarius Platinum,7.23,,7.18,7.23,2.26,,9.20,-,0.31,34.8
11.38,2.818,Aquila Res,10.87,29,10.87,10.90,-,,-,-,-,-
5.31,3.04,Arrow Energy,5.20,6,5.14,5.20,-,,-,2.13,-,33.8
3.05,1.265,Atlas Iron Ltd,2.84,1,2.84,2.85,-,,-,-,-,-
2.27,1.46,Avoca Res,2.26,7,2.25,2.27,-,,-,0.79,-,18.1
3.17,2.17,AWE Ltd,2.62,-3,2.61,2.63,-,,-,1.74,-,183.2
1.04,0.655,Beach Energy Ltd,0.785,1.5,0.785,0.79,1.75,p,9.17,1.27,2.23,4.9
44.93,31.33,BHP Billiton Ltd,42.73,-7,42.71,42.73,95.15,f,1.95,8.76,2.23,23.1
4.72,1.67,Centennial Coal,4.59,-1,4.58,4.60,8,p,1.98,1.87,1.74,29.1
2.59,1.36,CGA Min Ltd,2.22,,2.22,2.30,-,,-,-,-,119.4
108.50,74.06,Coal & Allied Ind  ,99.85,135,99.39,99.98,510,f,1.33,16.99,5.11,14.8
2.60,1.12,Coal of Africa,2.50,-1,2.47,2.54,-,,-,-,-,-
6.59,1.96,Cudeco Ltd,5.12,16,5.03,5.12,-,,-,-,-,1219.0
1.165,0.645,Eastern Star Gas,1.02,0.5,1.015,1.02,-,,-,-,-,-
28.28,17.34,Energy Res,17.35,-15,17.34,17.50,39,f,3.66,5.10,2.25,12.1
0.72,0.25,Energy World Corp,0.53,1,0.52,0.535,-,,-,0.30,-,17.5
4.78,2.08,Equinox Min Ltd cdi,4.69,13,4.66,4.69,-,,-,-,-,-
11.45,3.855,Extract Res,7.47,19,7.46,7.50,-,,-,-,-,-
5.57,2.30,Fortescue Metals Grp,5.26,10,5.26,5.27,-,,-,-,-,-
1.45,0.60,Gindalbie Metals,1.34,0.5,1.34,1.35,-,,-,-,-,-
12.40,4.52,Gloucester Coal,12.15,-5,12.15,12.25,13.5,,5.06,2.21,1.11,17.8
0.785,0.193,Grange Res,0.69,,0.69,0.705,-,,-,-,-,2.3
0.77,0.31,Gujarat Nre Coal,0.71,1,0.71,0.75,-,,-,0.52,-,-
5.04,2.70,Iluka Res,4.87,4,4.80,4.90,-,,-,2.58,-,-
12.10,3.35,Karoon Gas Aust,7.99,49,7.98,7.99,-,,-,-,-,-
10.30,5.22,Kingsgate Cons,8.99,14,8.96,9.03,30,,2.73,2.69,3.34,11.0
4.05,2.41,Lihir Gold Ltd,3.92,4,3.91,3.92,2.96,,-,1.22,0.76,-
0.72,0.199,Lynas Corp,0.55,2,0.545,0.55,-,,-,-,-,-
17.17,3.90,Macarthur Coal,16.45,-23,16.41,16.46,21,f,2.16,4.15,1.28,36.3
6.42,2.40,Mantra Res,5.25,4,5.22,5.35,-,,-,-,-,-
4.52,1.368,Medusa Min Ltd,4.51,6,4.50,4.54,-,,-,0.91,-,12.7
1.39,0.555,Minara Res,0.93,2,0.93,0.935,-,,-,0.74,-,22.4
3.43,1.73,Mirabela Nickel,2.85,15,2.83,2.86,-,,-,-,-,-
2.09,0.555,Mount Gibson Iron,1.965,-0.5,1.965,1.975,-,,-,0.78,-,30.0
3.12,0.88,Murchison Metals,2.90,5,2.85,2.91,-,,-,-,-,-
5.50,3.524,New Hope Corp,5.13,8,5.10,5.18,9.5,f,3.05,2.67,1.85,17.7
39.75,28.47,Newcrest Min,33.97,24,33.96,33.99,20,,2.77,9.20,0.59,61.3
6.93,4.78,Oil Search Ltd,5.87,10,5.86,5.93,4.47,,2.88,-,0.76,45.6
2.13,1.09,OM Hldgs Ltd,1.965,0.5,1.955,1.99,2,,2.79,0.54,1.02,35.2
1.325,0.60,OZ Minerals,1.23,0.5,1.225,1.23,-,,-,0.82,-,-
5.52,3.41,Paladin Energy,4.02,9,4.02,4.03,-,,-,1.58,-,34.4
0.65,0.27,PanAust Ltd,0.565,1,0.565,0.57,-,,-,0.20,-,58.9
2.14,0.685,Perseus Min Ltd,1.96,8.5,1.945,1.96,-,,-,-,-,-
81.25,45.043,Rio Tinto Ltd,78.52,-3,78.51,78.63,51.56,f,5.97,13.56,0.66,25.5
10.10,4.01,Riversdale Min,9.72,18,9.70,9.72,-,,-,2.04,-,-
16.10,12.77,Santos Ltd,14.21,3,14.19,14.21,42,f,1.24,-,2.96,27.3
6.60,3.72,Western Areas NL,5.43,7,5.41,5.49,3,,-,0.63,0.55,-
3.69,1.40,White Energy Co,3.60,25,3.56,3.70,-,,-,-,-,-
6.05,1.82,Whitehaven Coal,5.67,4,5.66,5.68,8.8,f,3.22,2.09,1.55,20.0
53.869,36.752,Woodside Pet,46.87,56,46.85,46.88,110,f,2.35,-,2.35,18.1
12.65,4.79,Zimplats Hldgs,11.58,8,11.60,11.75,-,,-,-,-,32.9
