50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4856.7 at 16:34 29/12/2009  Report at 17:15 Tuesday 29/12/2009. Processed 17:22 Tuesday 29/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.00,0.683,Alumina Ltd,1.835,4,1.835,1.84,12,,0.79,1.30,6.54,19.5
2.72,0.78,Andean Res Ltd,2.59,4,2.58,2.60,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.11,-,2.94,,0.12,-,2.77,294.4
11.50,6.80,Anglogold Ashanti cdi 5:1,9.43,33,9.20,9.43,3.33,,-,-,0.35,-
7.45,3.002,Aquarius Platinum,7.30,30,7.27,7.30,12.08,,-,-,1.65,-
10.65,1.727,Aquila Res,10.53,30,10.52,10.58,-,,-,-,-,-
4.73,2.05,Arrow Energy,4.07,7,4.06,4.07,-,,-,0.82,-,7.8
2.10,0.84,Atlas Iron Ltd,1.87,,1.865,1.875,-,,-,-,-,-
3.06,2.11,AWE Ltd,2.75,2,2.74,2.75,-,,-,1.80,-,15.8
0.956,0.678,Beach Energy Ltd,0.895,,0.89,0.895,1.75,p,14.41,-,1.96,3.6
43.20,26.64,BHP Billiton Ltd,42.92,45,42.92,42.98,113.63,f,1.15,8.84,2.65,33.0
2.50,0.75,Centamin Egypt,2.22,-4,2.22,2.24,-,,-,-,-,-
4.11,1.51,Centennial Coal,4.05,19,4.05,4.08,11,f,1.77,1.77,2.72,20.8
2.42,1.30,CGA Min Ltd,2.17,2,2.17,2.20,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,79.00,100,78.92,79.00,710,f,1.52,15.40,8.99,7.3
2.39,0.73,Coal of Africa,1.92,2,1.86,1.93,-,,-,-,-,-
6.59,1.555,Cudeco Ltd,5.10,6,5.10,5.13,-,,-,-,-,-
1.165,0.42,Eastern Star Gas,0.80,-2,0.80,0.805,-,,-,-,-,-
16.21,13.01,Eldorado Gold cdi 1:1,16.13,25,16.13,16.19,-,,-,-,-,-
28.28,16.75,Energy Res,23.68,30,23.63,23.69,34,f,4.79,-,1.44,14.5
0.72,0.175,Energy World Corp,0.42,5.5,0.415,0.42,-,,-,-,-,-
4.48,1.48,Equinox Min Ltd cdi,4.40,10,4.40,4.42,-,,-,-,-,17.4
152.50,110.60,ETFS Metals etfs gold,122.62,110,122.62,122.64,-,,-,-,-,194.1
11.45,1.242,Extract Res,8.55,5,8.53,8.55,-,,-,-,-,-
17.925,6.187,Felix Res Ltd,16.91,,-,-,53,f,2.57,2.53,3.13,12.4
4.75,1.655,Fortescue Metals Grp,4.37,-1,4.36,4.38,-,,-,0.35,-,20.0
1.05,0.505,Gindalbie Metals,0.98,-1,0.98,0.99,-,,-,-,-,19.2
9.18,3.11,Gloucester Coal,8.94,45,8.90,9.18,13.5,,7.39,2.12,1.51,9.0
0.75,0.23,Gujarat NRE Min,0.70,,0.695,0.70,-,,-,0.52,-,-
4.98,2.70,Iluka Res,3.67,4,3.67,3.69,-,,-,2.70,-,99.2
1.32,0.23,Kagara Ltd,1.03,1,1.03,1.04,-,,-,0.74,-,-
12.10,2.45,Karoon Gas Aust,9.97,14,9.95,9.97,-,,-,-,-,330.1
10.30,3.31,Kingsgate Cons,9.16,17,9.14,9.16,15,f,2.33,2.55,1.64,26.2
3.77,2.41,Lihir Gold Ltd,3.27,1,3.27,3.28,1.62,,-,1.29,0.50,-
0.72,0.075,Lynas Corp,0.55,1,0.545,0.55,-,,-,-,-,-
11.13,2.32,Macarthur Coal,10.70,33,10.70,10.74,13,f,6.10,4.03,1.21,13.5
4.40,0.635,Medusa Min Ltd,3.70,13,3.69,3.70,-,,-,-,-,14.8
1.39,0.255,Minara Res,0.805,,0.805,0.815,-,,-,0.70,-,-
3.43,0.79,Mirabela Nickel,2.58,6,2.57,2.58,-,,-,-,-,-
1.74,0.37,Mount Gibson Iron,1.61,,1.61,1.615,-,,-,0.73,-,35.3
2.53,0.49,Murchison Metals,2.50,12,2.49,2.50,-,,-,-,-,1388.9
5.22,2.754,New Hope Corp,4.59,7,4.59,4.60,9.25,f,25.98,3.36,2.02,1.9
39.75,27.61,Newcrest Min,35.28,14,35.28,35.36,15,,3.53,8.95,0.43,66.6
6.93,4.11,Oil Search Ltd,6.06,9,6.05,6.06,7.85,,2.52,-,1.30,30.7
