50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4890.1 at 16:38 19/3/2010  Report at 19:05 Friday 19/3/2010. Processed 19:57 Friday 19/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.96,Alumina Ltd,1.735,1.5,1.73,1.735,2,f,-,1.21,1.15,-
2.90,1.31,Andean Res Ltd,2.81,-7,2.81,2.85,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi  1:5,1.14,,-,1.30,2.94,,0.24,0.10,2.58,162.9
11.02,7.65,Anglogold Ashanti  5:1,8.50,20,8.26,8.50,3.87,,-,-,0.46,-
7.95,3.098,Aquarius Platinum,6.99,8,6.94,6.99,2.26,,9.20,-,0.32,33.6
11.38,2.345,Aquila Res,11.00,8,10.80,11.00,-,,-,-,-,-
5.31,2.49,Arrow Energy,5.29,,5.83,4.72,-,,-,2.13,-,34.4
2.55,1.15,Atlas Iron Ltd,2.40,-4,2.38,2.41,-,,-,-,-,-
2.26,1.415,Avoca Res,2.05,5,2.01,2.05,-,,-,0.79,-,16.4
3.17,2.17,AWE Ltd,2.68,-5,2.68,2.69,-,,-,1.74,-,187.4
1.04,0.655,Beach Energy Ltd,0.765,2,0.765,0.77,1.75,p,9.17,1.27,2.29,4.8
44.49,31.25,BHP Billiton Ltd,43.20,4,43.15,43.20,95.15,f,1.95,8.76,2.20,23.3
4.24,1.67,Centennial Coal,4.14,7,4.07,4.15,8,p,1.98,1.87,1.93,26.2
2.59,1.36,CGA Min Ltd,2.10,-5,2.00,2.30,-,,-,-,-,112.9
108.50,71.00,Coal & Allied Ind  ,90.80,297,89.31,91.50,510,f,1.33,16.99,5.62,13.4
2.59,0.86,Coal of Africa,2.25,9,2.23,2.28,-,,-,-,-,-
6.59,1.85,Cudeco Ltd,5.04,9,4.95,5.04,-,,-,-,-,1200.0
1.165,0.645,Eastern Star Gas,0.93,9.5,0.92,0.93,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi  1:1,14.12,-59,13.90,14.70,-,,-,-,-,-
28.28,17.66,Energy Res,20.10,36,20.04,20.11,39,f,3.66,5.10,1.94,14.1
4.78,1.98,Equinox Min Ltd cdi,4.00,-9,3.98,4.02,-,,-,-,-,-
11.45,3.189,Extract Res,8.35,105,8.20,8.39,-,,-,-,-,-
5.57,2.19,Fortescue Metals Grp,4.85,-5,4.85,4.88,-,,-,-,-,-
1.30,0.505,Gindalbie Metals,1.11,-0.5,1.105,1.11,-,,-,-,-,-
10.35,4.49,Gloucester Coal,10.15,-2,9.95,10.15,13.5,,5.06,2.21,1.33,14.9
0.646,0.193,Grange Res,0.52,1.5,0.515,0.52,-,,-,-,-,1.7
0.75,0.31,Gujarat Nre Coal,0.71,5,0.68,0.71,-,,-,0.52,-,-
4.56,2.70,Iluka Res,4.15,1,4.11,4.15,-,,-,2.58,-,-
12.10,2.95,Karoon Gas Aust,8.19,-14,8.05,8.19,-,,-,-,-,-
10.30,4.86,Kingsgate Cons,8.93,-15,8.92,9.06,30,,2.73,2.69,3.36,10.9
3.77,2.41,Lihir Gold Ltd,3.20,5,3.19,3.20,2.96,,-,1.22,0.92,-
0.72,0.124,Lynas Corp,0.51,0.5,0.505,0.51,-,,-,-,-,-
12.52,3.36,Macarthur Coal,12.34,4,12.10,12.40,21,f,2.16,4.15,1.70,27.2
6.14,1.58,Mantra Res,6.14,22,5.90,6.15,-,,-,-,-,-
