50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4538.8 at 16:36 8/2/2010  Report at 19:05 Monday 8/2/2010. Processed 19:20 Monday 8/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.60,4,1.595,1.61,-,,-,1.30,-,17.0
2.72,1.205,Andean Res Ltd,2.40,12,2.34,2.44,-,,-,-,-,-
1.14,0.97,Aneka Tambang cdi 1:5,1.14,2,1.06,1.14,2.94,,0.12,-,2.58,316.7
11.50,8.00,Anglogold Ashanti cdi 5:1,8.25,,8.36,8.74,3.33,,-,-,0.40,-
7.95,3.088,Aquarius Platinum,6.51,-19,6.50,6.70,-,,-,-,-,-
11.38,1.727,Aquila Res,8.15,1,8.10,8.18,-,,-,-,-,-
4.73,2.36,Arrow Energy,3.42,-1,3.41,3.44,-,,-,0.82,-,6.6
2.36,1.08,Atlas Iron Ltd,1.85,,1.835,1.855,-,,-,-,-,-
3.17,2.11,AWE Ltd,2.65,-3,2.64,2.68,-,,-,1.80,-,15.3
1.04,0.693,Beach Energy Ltd,0.75,2,0.745,0.75,1.75,p,14.41,-,2.33,3.0
44.49,26.64,BHP Billiton Ltd,39.60,5,39.59,39.63,113.63,f,1.15,8.84,2.87,30.4
4.24,1.51,Centennial Coal,3.52,-4,3.50,3.54,11,f,1.77,1.77,3.13,18.1
2.59,1.36,CGA Min Ltd,2.01,1,2.05,2.09,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,81.76,126,81.05,82.69,510,f,1.33,16.99,6.24,12.1
2.59,0.735,Coal of Africa,2.38,4,2.25,2.42,-,,-,-,-,-
1.165,0.545,Eastern Star Gas,0.71,-0.5,0.71,0.715,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi 1:1,14.12,69,14.11,14.47,-,,-,-,-,-
28.28,17.50,Energy Res,19.06,-3,18.96,19.30,39,f,3.66,5.10,2.05,13.3
4.78,1.48,Equinox Min Ltd cdi,3.66,6,3.65,3.79,-,,-,-,-,14.4
152.50,110.60,ETFS Metals etfs gold,120.41,41,120.28,122.00,-,,-,-,-,190.6
11.45,1.48,Extract Res,7.11,-19,7.03,7.30,-,,-,-,-,-
5.57,2.18,Fortescue Metals Grp,4.56,5,4.55,4.59,-,,-,0.35,-,20.8
1.30,0.505,Gindalbie Metals,0.895,-1,0.895,0.90,-,,-,-,-,17.5
10.10,3.17,Gloucester Coal,8.25,5,8.17,8.25,13.5,,7.39,2.12,1.64,8.3
0.75,0.28,Gujarat NRE Min,0.645,,0.63,0.645,-,,-,0.52,-,-
4.66,2.70,Iluka Res,3.45,3,3.27,3.48,-,,-,2.70,-,93.2
1.26,0.22,Indophil Res,1.255,1,1.25,1.255,-,,-,-,-,-
1.32,0.23,Kagara Ltd,0.845,1,0.84,0.86,-,,-,0.74,-,-
12.10,2.48,Karoon Gas Aust,5.75,-8,5.75,5.87,-,,-,-,-,190.4
10.30,3.52,Kingsgate Cons,8.30,-21,8.25,8.31,15,f,2.33,2.55,1.81,23.8
3.77,2.41,Lihir Gold Ltd,2.79,5,2.78,2.79,1.45,,-,1.29,0.52,-
0.72,0.075,Lynas Corp,0.535,-0.5,0.535,0.54,-,,-,-,-,-
12.41,2.32,Macarthur Coal,9.32,-21,9.30,9.46,13,f,6.10,4.03,1.39,11.8
5.81,0.95,Mantra Res,5.45,15,5.39,5.45,-,,-,-,-,-
4.40,1.27,Medusa Min Ltd,3.05,-6,3.00,3.33,-,,-,-,-,12.2
1.39,0.255,Minara Res,0.61,-1.5,0.61,0.62,-,,-,0.70,-,-
1.175,0.535,Mineral Deposits,0.895,3,0.875,0.905,-,,-,0.82,-,-
3.43,1.03,Mirabela Nickel,1.995,4,1.95,2.09,-,,-,-,-,-
1.87,0.42,Mount Gibson Iron,1.37,2.5,1.36,1.37,-,,-,0.73,-,30.0
2.94,0.505,Murchison Metals,2.07,-1,2.06,2.07,-,,-,-,-,1150.0
5.22,2.789,New Hope Corp,4.24,-10,4.21,4.26,9.25,f,25.98,3.36,2.18,1.8
39.75,27.64,Newcrest Min,31.52,37,31.48,31.60,15,,3.53,8.95,0.48,59.5
6.93,4.37,Oil Search Ltd,5.18,2,5.16,5.25,7.85,,2.52,-,1.52,26.2
2.05,0.97,OM Hldgs Ltd,1.705,-0.5,1.705,1.75,3,,2.03,0.51,1.76,28.0
1.325,0.40,OZ Minerals,0.99,1.5,0.99,0.995,-,,-,0.80,-,-
5.52,2.68,Paladin Energy,3.53,1,3.53,3.54,-,,-,1.20,-,-
0.65,0.128,PanAust Ltd,0.44,,0.44,0.445,-,,-,0.16,-,-
2.14,0.528,Perseus Min Ltd,1.60,-5,1.57,1.60,-,,-,-,-,-
80.14,32.873,Rio Tinto Ltd,67.18,58,67.18,67.28,101.48,,0.45,-,1.51,145.6
8.50,2.27,Riversdale Min,7.20,24,7.12,7.23,-,,-,1.96,-,4500.0
16.582,12.77,Santos Ltd,13.15,-5,13.10,13.20,42,f,5.64,-,3.19,5.6
6.60,3.03,Western Areas NL,4.04,-2,4.03,4.10,-,,-,0.60,-,-
5.54,1.30,Whitehaven Coal,4.60,2,4.54,4.60,8.5,f,7.12,1.68,1.85,7.6
53.869,31.189,Woodside Pet,42.33,81,42.33,42.35,110,f,2.18,11.33,2.60,17.6
12.65,3.50,Zimplats Hldgs,12.40,-10,12.40,12.65,-,,-,-,-,-
