50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4900.1 at 16:35 13/1/2010  Report at 19:05 Wednesday 13/1/2010. Processed 19:30 Wednesday 13/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,0.683,Alumina Ltd,1.90,-6,1.89,1.90,-,,-,1.30,-,20.2
2.72,0.78,Andean Res Ltd,2.66,1,2.64,2.69,-,,-,-,-,-
1.50,0.97,Aneka Tambang cdi 1:5,1.06,,1.15,-,2.94,,0.12,-,2.77,294.4
11.50,7.00,Anglogold Ashanti cdi 5:1,9.30,-50,9.00,9.95,3.33,,-,-,0.36,-
7.95,3.002,Aquarius Platinum,7.45,-19,7.41,7.45,-,,-,-,-,-
11.38,1.727,Aquila Res,11.00,-13,10.99,11.00,-,,-,-,-,-
4.73,2.05,Arrow Energy,4.38,,4.36,4.39,-,,-,0.82,-,8.4
2.34,1.05,Atlas Iron Ltd,2.16,-7,2.15,2.17,-,,-,-,-,-
3.15,2.11,AWE Ltd,3.02,-3,3.01,3.02,-,,-,1.80,-,17.4
1.04,0.678,Beach Energy Ltd,0.98,0.5,0.975,0.98,1.75,p,14.41,-,1.79,3.9
44.49,26.64,BHP Billiton Ltd,43.12,-37,43.00,43.14,113.63,f,1.15,8.84,2.64,33.1
2.50,0.75,Centamin Egypt,2.23,-10,2.18,2.25,-,,-,-,-,-
4.24,1.51,Centennial Coal,4.13,7,4.10,4.14,11,f,1.77,1.77,2.66,21.2
2.43,1.36,CGA Min Ltd,2.39,-4,2.35,2.40,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,86.50,-150,86.25,87.30,710,f,1.52,15.40,8.21,8.0
2.45,0.73,Coal of Africa,2.13,-1,2.08,2.20,-,,-,-,-,-
6.59,1.555,Cudeco Ltd,5.04,-6,5.03,5.05,-,,-,-,-,-
1.165,0.42,Eastern Star Gas,0.92,-2.5,0.92,0.925,-,,-,-,-,-
16.32,13.01,Eldorado Gold cdi 1:1,15.95,-4,15.50,16.26,-,,-,-,-,-
28.28,16.75,Energy Res,22.27,-64,22.25,22.35,34,f,4.79,-,1.53,13.7
4.78,1.48,Equinox Min Ltd cdi,4.43,-17,4.41,4.46,-,,-,-,-,17.5
152.50,110.60,ETFS Metals etfs gold,119.71,-171,119.46,120.10,-,,-,-,-,189.5
11.45,1.326,Extract Res,8.39,-11,8.35,8.42,-,,-,-,-,-
5.57,1.655,Fortescue Metals Grp,5.11,-10,5.10,5.12,-,,-,0.35,-,23.3
1.30,0.505,Gindalbie Metals,1.20,-6.5,1.195,1.20,-,,-,-,-,23.5
10.10,3.11,Gloucester Coal,9.50,-1,9.36,9.53,13.5,,7.39,2.12,1.42,9.5
0.75,0.26,Gujarat NRE Min,0.695,0.5,0.69,0.705,-,,-,0.52,-,-
4.75,2.70,Iluka Res,3.50,-22,3.50,3.51,-,,-,2.70,-,94.6
1.32,0.23,Kagara Ltd,1.15,-4.5,1.15,1.16,-,,-,0.74,-,-
12.10,2.45,Karoon Gas Aust,10.57,-24,10.48,10.60,-,,-,-,-,350.0
10.30,3.32,Kingsgate Cons,9.60,,9.53,9.75,15,f,2.33,2.55,1.56,27.5
3.77,2.41,Lihir Gold Ltd,3.34,-8,3.33,3.34,1.62,,-,1.29,0.49,-
0.72,0.075,Lynas Corp,0.615,0.5,0.61,0.615,-,,-,-,-,-
12.41,2.32,Macarthur Coal,11.59,-11,11.52,11.65,13,f,6.10,4.03,1.12,14.6
1.39,0.255,Minara Res,0.815,-3,0.81,0.815,-,,-,0.70,-,-
3.43,1.03,Mirabela Nickel,2.58,-7,2.56,2.61,-,,-,-,-,-
1.87,0.37,Mount Gibson Iron,1.76,-8.5,1.75,1.76,-,,-,0.73,-,38.6
2.94,0.49,Murchison Metals,2.55,-16,2.54,2.57,-,,-,-,-,1416.7
5.22,2.789,New Hope Corp,4.80,,4.80,4.83,9.25,f,25.98,3.36,1.93,2.0
39.75,27.63,Newcrest Min,36.84,-44,36.72,36.86,15,,3.53,8.95,0.41,69.5
6.93,4.11,Oil Search Ltd,6.05,-2,6.05,6.08,7.85,,2.52,-,1.30,30.6
2.05,0.925,OM Hldgs Ltd,1.985,1,1.98,1.985,3,,2.03,0.51,1.51,32.6
1.325,0.40,OZ Minerals,1.21,-2.5,1.20,1.21,-,,-,0.80,-,-
5.52,2.68,Paladin Energy,4.18,-7,4.18,4.20,-,,-,1.20,-,-
0.65,0.118,PanAust Ltd,0.605,-0.5,0.60,0.605,-,,-,0.16,-,-
2.14,0.488,Perseus Min Ltd,1.98,-2,1.95,1.99,-,,-,-,-,-
80.14,28.401,Rio Tinto Ltd,77.12,-125,77.12,77.14,101.48,,0.45,-,1.32,167.1
8.26,2.15,Riversdale Min,8.00,12,7.97,8.05,-,,-,1.96,-,5000.0
16.582,12.317,Santos Ltd,14.00,-42,13.97,14.01,42,f,5.64,-,3.00,5.9
0.447,0.169,St Barbara Ltd,0.30,-1.5,0.30,0.305,-,,-,0.20,-,-
6.60,3.03,Western Areas NL,5.40,-3,5.35,5.45,-,,-,0.60,-,-
3.00,1.175,White Energy Co,2.50,-8,2.50,2.58,-,,-,-,-,-
5.54,1.30,Whitehaven Coal,5.23,-23,5.23,5.32,8.5,f,7.12,1.68,1.63,8.6
53.869,31.189,Woodside Pet,48.58,-5,48.56,48.58,110,f,2.18,11.33,2.26,20.2
11.90,3.50,Zimplats Hldgs,11.65,5,11.65,11.74,-,,-,-,-,-
