50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4852.8 at 16:47 20/10/2009  Report at 19:05 Tuesday 20/10/2009. Processed 19:10 Tuesday 20/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.231,0.683,Alumina Ltd,1.89,5.5,1.885,1.89,12,,0.79,1.30,6.35,20.1
2.54,0.425,Andean Res Ltd,2.40,1,2.38,2.44,-,,-,-,-,-
2.50,0.97,Aneka Tambang cdi 1:5,1.11,,1.15,-,2.97,,0.12,-,2.68,308.3
11.50,4.25,Anglogold Ashanti cdi 5:1,9.51,-48,9.01,10.00,3.36,,-,-,0.35,-
6.39,1.925,Aquarius Platinum,5.40,19,5.33,5.41,12.08,,-,-,2.24,-
7.89,1.90,Aquila Res,7.60,26,7.55,7.60,-,,-,-,-,-
4.73,1.845,Arrow Energy,4.33,2,4.32,4.37,-,,-,0.82,-,8.3
2.10,0.405,Atlas Iron Ltd,1.94,10.5,1.90,1.94,-,,-,-,-,-
3.06,1.831,Aust Worldwide Ex,2.74,-6,2.74,2.75,-,,-,1.80,-,15.8
1.122,0.678,Beach Pet,0.775,,0.775,0.78,1.75,p,14.41,-,2.26,3.1
39.98,20.00,BHP Billiton Ltd,39.91,83,39.88,39.91,113.63,f,1.15,8.84,2.85,30.7
2.10,0.55,Centamin Egypt,2.06,9,2.05,2.07,-,,-,-,-,-
4.37,1.51,Centennial Coal,3.32,4,3.30,3.32,11,f,1.77,1.77,3.31,17.0
2.15,0.80,CGA Min Ltd,2.09,6,1.985,2.10,-,,-,-,-,-
108.50,67.50,Coal & Allied Ind  ,77.78,-17,77.11,78.00,710,f,1.52,15.40,9.13,7.2
2.39,0.725,Coal of Africa,2.27,-1,2.25,2.29,-,,-,-,-,-
6.59,0.935,Cudeco Ltd,6.09,17,6.08,6.10,-,,-,-,-,-
1.165,0.24,Eastern Star Gas,0.95,3,0.935,0.95,-,,-,-,-,-
28.28,10.53,Energy Res,25.95,-8,25.95,26.07,34,f,4.79,-,1.31,15.9
0.72,0.175,Energy World Corp,0.49,,0.48,0.49,-,,-,-,-,-
4.37,0.95,Equinox Min Ltd cdi,4.32,16,4.30,4.33,-,,-,-,-,17.0
11.45,0.785,Extract Res,9.64,-14,9.62,9.75,-,,-,-,-,-
17.925,4.65,Felix Res Ltd,16.65,,16.51,16.70,53,f,2.57,2.53,3.18,12.2
4.75,1.16,Fortescue Metals Grp,4.03,1,4.02,4.04,-,,-,0.35,-,18.4
1.05,0.32,Gindalbie Metals,0.925,-0.5,0.92,0.935,-,,-,-,-,18.1
5.40,2.70,Iluka Res,3.88,8,3.80,3.90,-,,-,2.70,-,104.9
1.32,0.222,Kagara Ltd,1.10,3,1.09,1.105,-,,-,0.74,-,-
12.10,1.68,Karoon Gas Aust,8.17,-3,8.17,8.20,-,,-,-,-,270.5
8.72,2.20,Kingsgate Cons,8.50,12,8.41,8.59,15,f,2.33,2.55,1.76,24.4
3.64,1.52,Lihir Gold Ltd,3.23,4,3.22,3.23,-,,-,1.29,-,-
0.72,0.075,Lynas Corp,0.545,-1.5,0.545,0.55,-,,-,-,-,-
9.94,2.32,Macarthur Coal,9.41,24,9.30,9.43,13,f,6.10,4.03,1.38,11.9
5.19,0.56,Mantra Res,4.90,-5,4.72,5.00,-,,-,-,-,-
3.75,0.41,Medusa Min Ltd,3.59,3,3.58,3.65,-,,-,-,-,14.4
