50 Leading Mining & Oil Stocks,,,,,,,,,,,,
XAO 4448.4 at 16:38 10/6/2010  Report at 19:05 Thursday 10/6/2010. Processed 19:52 Thursday 10/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
52 Wk High,52 Wk Low,Company Name,Last Sale,+ or -,Quote Buy,Quote Sell,Div ¢ per Share,Franking,Div Tms Cov,NTA,Div Yld %,P/E ratio
2.06,1.285,Alumina Ltd,1.55,2.5,1.545,1.55,2,f,-,1.21,1.29,-
3.58,1.68,Andean Res Ltd,3.33,-5,3.28,3.37,-,,-,-,-,-
1.30,1.00,Aneka Tambang cdi,1.20,,1.20,-,2.94,,0.24,0.10,2.45,171.4
10.50,7.65,Anglogold Ashanti,10.14,-26,10.06,10.19,3.87,,-,8.69,0.38,-
7.95,3.74,Aquarius Platinum,6.25,-2,6.21,6.30,2.26,,9.20,-,0.36,30.1
11.38,4.473,Aquila Res,8.30,5,8.20,8.32,-,,-,-,-,-
5.31,3.04,Arrow Energy,4.83,-2,4.82,4.84,-,,-,2.13,-,31.4
3.05,1.475,Atlas Iron Ltd,1.885,0.5,1.88,1.895,-,,-,-,-,-
2.55,1.48,Avoca Res,2.43,8,2.39,2.45,-,,-,0.79,-,19.5
3.17,1.915,AWE Ltd,2.13,10,2.12,2.15,-,,-,1.74,-,149.0
1.04,0.655,Beach Energy Ltd,0.72,0.5,0.715,0.72,1.75,p,9.17,1.27,2.43,4.5
44.93,31.33,BHP Billiton Ltd,37.62,50,37.60,37.67,95.15,f,1.95,8.76,2.53,20.3
5.00,2.07,Centennial Coal,4.21,4,4.20,4.21,8,p,1.98,1.87,1.90,26.6
2.61,1.36,CGA Min Ltd,2.60,-1,2.58,2.60,-,,-,-,-,139.8
108.50,74.06,Coal & Allied Ind  ,88.33,33,87.40,88.60,510,f,1.33,16.99,5.77,13.1
2.60,1.40,Coal of Africa,1.855,-8.5,1.83,1.87,-,,-,-,-,-
1.165,0.615,Eastern Star Gas,0.79,2,0.78,0.79,-,,-,-,-,-
21.48,12.86,Eldorado Gold cdi,20.86,-59,20.62,21.80,-,,-,-,-,-
27.37,12.51,Energy Res,13.53,17,13.52,13.56,39,f,3.66,5.10,2.88,9.5
0.72,0.25,Energy World Corp,0.39,-1,0.39,0.395,-,,-,0.30,-,12.9
4.78,2.18,Equinox Min Ltd cdi,4.26,5,4.16,4.35,-,,-,-,-,-
150.00,110.60,ETFS Metals etfs gold,143.00,-391,142.95,145.06,-,,-,-,-,226.4
11.45,5.495,Extract Res,6.84,1,6.75,6.87,-,,-,-,-,-
5.57,3.25,Fortescue Metals Grp,3.96,5,3.96,3.97,-,,-,-,-,-
1.45,0.695,Gindalbie Metals,1.035,1,1.03,1.035,-,,-,-,-,-
12.45,4.52,Gloucester Coal,12.40,-2,12.40,12.42,13.5,,5.06,2.21,1.09,18.2
5.10,2.70,Iluka Res,4.93,-9,4.93,4.99,-,,-,2.58,-,-
12.10,4.51,Karoon Gas Aust,7.50,13,7.40,7.56,-,,-,-,-,-
10.30,5.95,Kingsgate Cons,9.55,86,9.27,9.57,30,,2.73,2.69,3.14,11.6
4.18,2.41,Lihir Gold Ltd,4.16,4,4.15,4.17,2.96,,-,1.22,0.71,-
0.72,0.30,Lynas Corp,0.505,1,0.50,0.51,-,,-,-,-,-
17.17,6.03,Macarthur Coal,11.59,44,11.55,11.59,21,f,2.16,4.15,1.81,25.6
4.89,1.755,Medusa Min Ltd,4.54,-6,4.52,4.54,-,,-,0.91,-,12.8
1.39,0.58,Minara Res,0.605,-0.5,0.605,0.61,-,,-,0.74,-,14.5
3.43,1.87,Mirabela Nickel,2.05,,2.04,2.12,-,,-,-,-,-
2.09,0.80,Mount Gibson Iron,1.495,-0.5,1.495,1.50,-,,-,0.78,-,22.8
3.12,1.18,Murchison Metals,1.81,5,1.80,1.81,-,,-,-,-,-
5.50,3.777,New Hope Corp,4.38,-6,4.35,4.42,9.5,f,3.05,2.67,2.17,15.1
39.75,28.47,Newcrest Min,33.86,36,33.62,33.87,20,,2.77,9.20,0.59,61.1
3.72,0.845,OceanaGold Corp cdi,3.55,13,3.54,3.55,-,,-,2.35,-,9.9
6.93,4.97,Oil Search Ltd,5.81,20,5.71,5.82,4.47,,2.88,-,0.77,45.2
2.13,1.22,OM Hldgs Ltd,1.595,,1.57,1.60,2,,2.79,0.54,1.25,28.5
1.325,0.83,OZ Minerals,1.01,0.5,1.01,1.015,-,,-,0.82,-,-
5.35,3.41,Paladin Energy,3.84,6,3.82,3.85,-,,-,1.58,-,32.9
0.65,0.30,PanAust Ltd,0.475,-0.5,0.475,0.48,-,,-,0.20,-,49.5
2.26,0.685,Perseus Min Ltd,2.11,-1,2.06,2.11,-,,-,-,-,-
81.25,46.40,Rio Tinto Ltd,67.87,149,67.80,67.88,51.56,f,5.97,13.56,0.76,22.0
10.30,4.92,Riversdale Min,10.19,33,10.15,10.27,-,,-,2.04,-,-
16.10,11.24,Santos Ltd,13.09,31,13.08,13.10,42,f,1.24,-,3.21,25.1
0.38,0.169,St Barbara Ltd,0.375,2,0.37,0.375,-,,-,0.21,-,-
6.60,3.61,Western Areas NL,3.90,6,3.85,3.92,3,,-,0.63,0.77,-
3.70,1.55,White Energy Co,3.64,7,3.62,3.64,-,,-,-,-,-
6.05,2.69,Whitehaven Coal,4.56,-9,4.55,4.58,8.8,f,3.22,2.09,1.93,16.1
53.869,38.795,Woodside Pet,43.91,104,43.69,43.95,110,f,2.35,-,2.51,17.0
12.65,7.50,Zimplats Hldgs,11.00,40,10.60,11.75,-,,-,-,-,31.3
